종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,90839745,116530045,-207378890,9100,4420.0,-3.180000066757202,541055765.0
006840,AK홀딩스,15415140,-2142630,-13272510,0,7280.0,-1.090000033378601,37490470.0
027410,BGF,158513790,12779205,-171292995,0,4120.0,-1.6699999570846558,321282830.0
282330,BGF리테일,-530994000,-2639940800,3196595600,-25660800,142700.0,-1.9199999570846558,8522133100.0
138930,BNK금융지주,-2382534500,-7429156280,9127530480,684160300,14850.0,1.159999966621399,21316583100.0
001460,BYC,-3400500,11449200,-7593300,-455400,38150.0,2.549999952316284,77553100.0
001465,BYC우,-24152950,20553450,3599500,0,25900.0,2.7799999713897705,40085900.0
001040,CJ,1657487000,-4297564650,2643821750,-3744100,137600.0,-0.5099999904632568,16700243644.0
079160,CJ CGV,657741880,131618695,-807325275,17964700,5290.0,-3.819999933242798,5444441225.0
00104K,CJ4우(전환),-182271900,305986700,-123714800,0,129800.0,-0.6100000143051147,662115600.0
000120,CJ대한통운,1894736750,-736425050,-1158022200,-289500,74000.0,-0.12999999523162842,5356870050.0
011150,CJ씨푸드,17540105,-150960,-17389145,0,2040.0,-1.690000057220459,101822520.0
011155,CJ씨푸드1우,105770,0,-105770,0,6190.0,3.1700000762939453,9694410.0
001045,CJ우,11673100,78100,-11677800,-73400,73500.0,-1.2100000381469727,182644300.0
097950,CJ제일제당,25029428850,-9890759700,-15349861550,211192400,182500.0,-2.3499999046325684,32722556000.0
097955,CJ제일제당 우,-6764100,117900,6276000,370200,122900.0,-0.5699999928474426,556752200.0
000480,CR홀딩스,60632172,-399015,-60233157,0,4670.0,-0.20999999344348907,81943772.0
000590,CS홀딩스,-2731500,-5971400,8702900,0,68400.0,-0.28999999165534973,42483200.0
012030,DB,168376106,9048345,-179256261,1831810,1515.0,-0.7900000214576721,890199138.0
005830,DB손해보험,-2502247700,-1205748850,3835997550,-128001000,166600.0,4.78000020980835,49556497150.0
016610,DB증권,-29582480,3873320,24453460,1255700,9530.0,0.7400000095367432,575514150.0
000990,DB하이텍,-2254931550,3982458850,-1972186050,244658750,99700.0,4.840000152587891,45275975550.0
001530,DI동일,32921250,23830200,-56801150,49700,24800.0,0.8100000023841858,213731550.0
015590,DKME,12793815,0,-12793815,0,1660.0,0.0,94269902.0
000210,DL,223485950,-1189661150,964860600,1314600,50900.0,1.600000023841858,7092454850.0
000215,DL우,-6213750,1483150,4638200,92400,23450.0,1.5199999809265137,49291100.0
375500,DL이앤씨,-1092241950,3434609850,-2345963000,3595100,73500.0,-0.27000001072883606,28986991300.0
37550L,DL이앤씨2우(전환),-40266875,74107650,-33840775,0,49100.0,0.4099999964237213,120087625.0
37550K,DL이앤씨우,-29392900,49700,29343200,0,25100.0,0.800000011920929,133366800.0
007340,DN오토모티브,-898935775,1779837075,-879072500,-1828800,49450.0,5.099999904632568,11133857150.0
004840,DRB동일,9208795,1365900,-10574695,0,4480.0,0.10999999940395355,183438395.0
155660,DSR,25930325,-4714180,-25386145,4170000,4605.0,-2.3299999237060547,125928275.0
069730,DSR제강,15170020,-178990,-14991030,0,5890.0,-1.0099999904632568,188179700.0
017860,DS단석,329123875,11842680,-340966555,0,12410.0,-1.590000033378601,1561585515.0
092780,DYP,8511075,-285165,-8177085,-48825,3475.0,2.2100000381469727,94004340.0
017940,E1,218555600,-94985200,-121697600,-1872800,86000.0,-2.049999952316284,467643900.0
365550,ESR켄달스퀘어리츠,696723245,15986503,-731495948,18786200,3145.0,-3.819999933242798,1465326629.0
383220,F&F,-915487550,557179400,129891350,228416800,68800.0,3.930000066757202,8467892550.0
007700,F&F홀딩스,67454590,-25716280,-41738310,0,14270.0,-0.9700000286102295,231308360.0
114090,GKL,1381738480,-373648315,-1020934305,12844140,9260.0,-4.239999771118164,2382705060.0
078930,GS,-5889045150,14935518400,-9284480350,238007100,107400.0,6.340000152587891,102405961600.0
006360,GS건설,-21065894525,8055304575,14089305800,-1078715850,35700.0,1.4199999570846558,116066486275.0
001250,GS글로벌,366334535,-50490900,-315846385,2750,2740.0,-5.349999904632568,2649086786.0
007070,GS리테일,24837225,-1905022825,1879857900,327700,26750.0,-0.9300000071525574,6052167550.0
078935,GS우,-568139150,256392600,255677350,56069200,61200.0,2.1700000762939453,1604067800.0
499790,GS피앤엘,-54287950,419005875,-352131275,-12586650,43200.0,-2.369999885559082,2328923150.0
012630,HDC,-58938750,43775700,35820000,-20656950,22300.0,-0.8899999856948853,1308309200.0
039570,HDC랩스,36168730,-2278330,-34197600,307200,7630.0,-1.4199999570846558,101871145.0
089470,HDC현대EP,74556371,5146980,-79703351,0,3880.0,-1.649999976158142,417804671.0
267270,HD건설기계,2537801800,-4803532250,-528289750,2794020200,139500.0,0.7200000286102295,37382848750.0
009540,HD한국조선해양,15726518750,-53945845250,38160290000,59036500,371500.0,-2.369999885559082,154846345000.0
267250,HD현대,3928213500,-17678725250,7548802500,6201709250,229000.0,-0.6499999761581421,46270591500.0
443060,HD현대마린솔루션,-64459950,862632300,-808072550,9900200,200500.0,0.25,18146701600.0
071970,HD현대마린엔진,18562000,-3688270700,3951957000,-282248300,58000.0,1.0499999523162842,15587607000.0
322000,HD현대에너지솔루션,-3484811600,-255458000,3534372000,205897600,124200.0,2.2200000286102295,62482212800.0
267260,HD현대일렉트릭,7844014500,-13502600000,5811262500,-152677000,785000.0,0.3799999952316284,121745551000.0
329180,HD현대중공업,4055100750,-86552398750,82647614750,-150316750,496000.0,0.0,200293934750.0
097230,HJ중공업,555541330,220890145,-664254855,-112176620,17910.0,0.44999998807907104,6367671150.0
014790,HL D&I,36585935,5888530,-42474465,0,2535.0,-0.9800000190734863,145218285.0
003580,HLB글로벌,3139045,10785308,-13924353,0,1645.0,1.2899999618530273,321656704.0
204320,HL만도,-3916718100,879800450,3167575500,-130657850,55500.0,2.5899999141693115,30707244950.0
060980,HL홀딩스,-85135550,-30512850,115648400,0,40400.0,0.8700000047683716,495348750.0
011200,HMM,3512652250,-11966388050,8746387850,-292652050,21050.0,-1.409999966621399,36678474175.0
035000,HS애드,87603415,1659040,-128752315,39489860,6850.0,2.390000104904175,637977095.0
002460,HS화성,52309200,-14974910,-40836290,3502000,11820.0,-1.5,177964980.0
487570,HS효성,86133300,-422400,-91591400,5880500,47300.0,0.0,220141300.0
298050,HS효성첨단소재,84873100,-837614300,742295000,10446200,172600.0,-2.2699999809265137,3188849850.0
015360,INVENI,164230965,-28623040,-156251115,20643190,14200.0,-0.3499999940395355,734623785.0
294870,IPARK현대산업개발,173678750,-1958090650,1760110950,24300950,21800.0,-0.23000000417232513,6077936600.0
175330,JB금융지주,-4760708425,-3628148250,8361684675,27172000,29350.0,5.010000228881836,25784358450.0
234080,JW생명과학,-16264200,5106120,11077420,80660,11440.0,-1.2899999618530273,225256905.0
001060,JW중외제약,1035318300,317282350,-1551713150,199112500,28500.0,-5.0,4837094250.0
001067,JW중외제약2우B,0,0,0,0,42800.0,-1.3799999952316284,11287750.0
001065,JW중외제약우,0,0,0,0,22650.0,-0.6600000262260437,17308750.0
096760,JW홀딩스,5671981,9335,-5681316,0,4030.0,-3.5899999141693115,530982250.0
008970,KBI동양철관,31537562,-193203,-31344359,0,1123.0,-0.8799999952316284,598395763.0
105560,KB금융,-2139087450,-52309050100,53868183950,579953600,168100.0,1.2699999809265137,214874477900.0
415640,KB발해인프라,-40236255,399785950,-354306235,-5243460,10470.0,0.0,2228541160.0
432320,KB스타리츠,149189744,28262192,-217170327,39718391,1450.0,-0.4099999964237213,614661814.0
002380,KCC,-413702000,-1269679250,1682921250,460000,456000.0,0.4399999976158142,11097196750.0
344820,KCC글라스,114683175,-20014075,-95359400,690300,24500.0,-2.200000047683716,227380975.0
009070,KCTC,198112165,395340,-198786805,279300,4010.0,-0.8700000047683716,367731690.0
092220,KEC,126215618,-391485,-125824133,0,2795.0,-0.8899999856948853,821825592.0
003620,KG모빌리티,734270657,3791965,-736908622,-1154000,2860.0,-2.390000104904175,1569247840.0
016380,KG스틸,105194065,-115907145,12409080,-1696000,5640.0,-2.25,1323509545.0
001390,KG케미칼,263112629,-59599124,-212180205,8666700,4510.0,-2.799999952316284,1312663784.0
001940,KISCO홀딩스,-89425525,127147675,-37722150,0,27200.0,1.2999999523162842,224133175.0
025000,KPX케미칼,37075450,-4496625,-33078575,499750,50200.0,0.4000000059604645,79049500.0
092230,KPX홀딩스,37907200,16299100,-30964000,-23242300,86600.0,-0.23000000417232513,171046500.0
000040,KR모터스,-4093728,-1235,4094963,0,1228.0,-0.23999999463558197,58482200.0
044450,KSS해운,139532965,-5845925,-151274780,17587740,9850.0,-1.7000000476837158,312030415.0
030200,KT,9324800650,-9695271100,313074850,57395600,52500.0,-0.3799999952316284,41047681150.0
033780,KT&G,20492819500,-25404280600,3712572600,1198888500,173800.0,-2.0299999713897705,102781963412.0
058850,KTcs,102053965,-198440,-101855525,0,2255.0,-0.6600000262260437,172041565.0
058860,KTis,59631270,-182880,-59639265,190875,2540.0,-0.38999998569488525,109767935.0
093050,LF,116135050,74574400,-193404350,2694900,22750.0,0.6600000262260437,802669500.0
003550,LG,-8953639650,13169721000,-4232537550,16456200,113700.0,3.740000009536743,49222107500.0
034220,LG디스플레이,11408568425,3330298205,-15246158300,507291670,9940.0,-1.7799999713897705,67934773965.0
051900,LG생활건강,2000578000,-12642087000,11425120500,-783611500,303500.0,-3.3399999141693115,48492463750.0
051905,LG생활건강우,508708700,-17085000,-491732700,109000,109500.0,-1.9700000286102295,1140666650.0
064400,LG씨엔에스,-8949993000,1134501450,7532299150,283192400,78400.0,1.4199999570846558,83486362850.0
373220,LG에너지솔루션,-10482505500,8539961500,6866782250,-4924238250,365500.0,1.9500000476837158,117457041750.0
003555,LG우,38956700,2929100,-39169700,-2716100,67900.0,0.4399999976158142,271549150.0
032640,LG유플러스,6352812830,-12604276045,6246318045,5145170,14700.0,-1.2100000381469727,26344090885.0
011070,LG이노텍,32566354000,-5805924000,-27054079500,293649500,615000.0,1.8200000524520874,203177174500.0
066570,LG전자,-7094139250,-9808225750,17277210250,-374845250,206500.0,0.7300000190734863,250026183750.0
066575,LG전자우,-1170193550,151721600,1022531150,-4059200,72400.0,0.699999988079071,5327535400.0
037560,LG헬로비전,128508581,-9281440,-119227141,0,1708.0,-2.7899999618530273,366056614.0
051910,LG화학,1739685250,532936250,-2273731500,1110000,275500.0,0.0,58946418750.0
051915,LG화학우,944596500,340732800,-833062900,-452266400,124100.0,-1.190000057220459,3515968650.0
079550,LIG디펜스앤에어로스페이스,-19758768500,7543230000,12578347500,-362809000,837000.0,6.21999979019165,157305477688.0
006260,LS,9483124250,-5076034250,-5118724750,711634750,326000.0,-3.259999990463257,69974264000.0
010120,LS ELECTRIC,-14686640000,15382507000,-1046228250,350361250,214000.0,2.640000104904175,150723802750.0
000680,LS네트웍스,97913487,-468645,-98034842,590000,2985.0,-0.8299999833106995,280011127.0
229640,LS에코에너지,1790031825,-662501150,-1126622975,-907700,48150.0,-0.4099999964237213,5081309525.0
108320,LX세미콘,-374323000,62809525,310428975,1084500,40150.0,1.1299999952316284,2153200650.0
001120,LX인터내셔널,405560750,-106649175,-419894825,120983250,37600.0,-0.5299999713897705,1643657400.0
108670,LX하우시스,79100050,71281000,-151770600,1389550,33500.0,-3.180000066757202,1022406250.0
108675,LX하우시스우,9167470,-789570,-8377900,0,18120.0,-2.109999895095825,48984480.0
383800,LX홀딩스,75365965,160615,-75726830,200250,8070.0,0.0,360568585.0
38380K,LX홀딩스1우,888910,-2094680,1205770,0,7400.0,-0.12999999523162842,15895640.0
009810,MDS스피어,-373734,1129954,-756220,0,1807.0,-3.7300000190734863,20372211.0
023150,MH에탄올,1714200,-415350,-1303050,4200,4155.0,-1.0700000524520874,4214435.0
035420,NAVER,-96686267250,62898264250,45002698250,-11214695250,226500.0,5.099999904632568,411644330500.0
036570,NC,4931953500,-11179221250,6211126250,36141500,243500.0,-1.2200000286102295,27100759500.0
181710,NHN,-11127385000,8641270200,2263429500,222685300,66700.0,8.8100004196167,55850363700.0
400760,NH올원리츠,180455181,-10237885,-170258451,41155,2925.0,-0.6800000071525574,269076548.0
005940,NH투자증권,4084781500,-5817864225,1770033600,-36950875,28350.0,-0.699999988079071,20033810025.0
005945,NH투자증권우,300432625,-20224575,-309933650,29725600,24800.0,-0.20000000298023224,940790800.0
338100,NH프라임리츠,98056797,-4641650,-92871287,-543860,3780.0,-1.0499999523162842,146502436.0
034310,NICE,3315945,99315700,-102950395,318750,12710.0,-1.7000000476837158,294261785.0
030190,NICE평가정보,143657200,209560735,-355992125,2774190,15170.0,-2.319999933242798,1342377090.0
008260,NI스틸,-17085926,12689315,4144211,252400,3155.0,-1.559999942779541,284028827.0
004250,NPC,142129880,-417865,-141712015,0,2880.0,-4.789999961853027,283858070.0
