종목코드,종목명,개인_순매수거래량,개인_순매수거래대금,기관_순매수거래량,기관_순매수거래대금,외국인_순매수거래량,외국인_순매수거래대금,기타법인_순매수거래량,기타법인_순매수거래대금,종가,등락률,거래대금,시가총액
086790,하나금융지주,3097,412209950,50199.0,6816118800.0,-53128.0,-7205577550.0,-263.0,-35587700.0,136000,0.22,66748076000,36851907760000
066570,LG전자,-627680,-135835424500,233716.0,50435154000.0,375076.0,81276164250.0,23191.0,5055555750.0,216500,6.91,350449595250,35264524127000
012330,현대모비스,30736,11471226750,1519.0,693360250.0,-31449.0,-11858772750.0,-460.0,-174820750.0,372500,-0.13,101443656750,33458167912500
010120,LS ELECTRIC,-116469,-25085095250,-3392.0,-652293500.0,120697.0,25911827000.0,-448.0,-90790500.0,212000,1.44,95096327750,31800000000000
035420,NAVER,-142088,-28809714250,39694.0,8103857250.0,104190.0,21069077500.0,-1511.0,-305541500.0,201000,1.57,100182681500,30570968169000
000810,삼성화재,641,401524000,-4300.0,-2758409500.0,3659.0,2356875500.0,10.0,6450000.0,655000,0.61,61199500000,29244094815000
298040,효성중공업,-6967,-20848098000,1906.0,5754604000.0,5190.0,15473240000.0,-84.0,-245899000.0,2901000,-0.55,102248987000,27050513748000
316140,우리금융지주,309707,11103676225,63823.0,2290538800.0,-509287.0,-18249057025.0,135362.0,4840739150.0,35750,-1.92,52674613500,26340119412750
267260,HD현대일렉트릭,6346,4529081500,2429.0,1794134000.0,-8575.0,-6169160500.0,-197.0,-151701000.0,714000,0.0,56988808500,25737654390000
005490,POSCO홀딩스,35998,11425782750,-30512.0,-9675314500.0,-5611.0,-1790080500.0,74.0,23483500.0,317500,0.16,53935521000,25159184822500
042660,한화오션,165496,13531530500,-55171.0,-4508163500.0,-112414.0,-9194054600.0,1722.0,140685400.0,81600,-0.24,36956437300,25003332950400
009540,HD한국조선해양,-3287,-1135950000,-11854.0,-4046072000.0,15476.0,5296396500.0,-345.0,-117743500.0,339500,0.15,45093156250,24027472882000
000150,두산,-10613,-15692492000,16221.0,23937500500.0,-5211.0,-7653177000.0,-352.0,-525594500.0,1473000,2.86,131349795000,23853518955000
096770,SK이노베이션,-112853,-15975452700,-62938.0,-8654706800.0,178720.0,25040579300.0,-1561.0,-217062600.0,141000,0.21,98407732200,23836443108000
010130,고려아연,9135,10223770000,-3928.0,-4362887000.0,-5469.0,-6154005000.0,224.0,250708000.0,1110000,-1.16,21452041500,23168995590000
042700,한미반도체,-73379,-17799614000,18576.0,4522403750.0,53234.0,12888386500.0,1801.0,444547750.0,240000,1.48,130206983500,22874928000000
138040,메리츠금융지주,-4718,-612979800,16308.0,2109612600.0,-11844.0,-1529808100.0,203.0,26631800.0,128900,-0.77,21809433700,21571063489700
011200,HMM,-66321,-1404027775,45297.0,959356275.0,10862.0,231315950.0,9388.0,197098550.0,21200,0.47,8133613700,19996644964000
015760,한국전력,310022,9566829850,84431.0,2621348600.0,-394857.0,-12200535425.0,-183.0,-5730150.0,30850,0.0,35826487525,19804591775450
017670,SK텔레콤,-81989,-7327691800,-125350.0,-10875126050.0,215105.0,18887810650.0,-9147.0,-805969000.0,87300,0.34,69633404350,18751171626900
033780,KT&G,11241,1667889250,-42477.0,-7190473100.0,27666.0,4914149750.0,3597.0,613045200.0,177300,2.01,63800913400,18405593848800
010140,삼성중공업,515008,10626792525,-35871.0,-736610625.0,-490234.0,-10118691350.0,8902.0,183331400.0,20600,0.0,33866164350,18128000000000
051910,LG화학,32347,8277697000,-4588.0,-1159638500.0,-28358.0,-7272197000.0,517.0,133205000.0,254000,-1.74,48935106750,17930455122000
006800,미래에셋증권,-160922,-5617995525,100087.0,3549314225.0,62726.0,2134305225.0,-2150.0,-72863825.0,32850,2.82,64827514000,17838241525350
003550,LG,-43828,-5115963450,60963.0,7134117550.0,-16719.0,-1969533700.0,-175.0,-20166000.0,116500,4.67,29487963550,17613868466000
018260,삼성에스디에스,-23367,-5297789250,418.0,101600000.0,25062.0,5673804750.0,-2016.0,-455786000.0,226000,0.67,24975938500,17487382800000
010950,S-Oil,-26314,-4242471400,-93893.0,-14062254100.0,124619.0,18967772550.0,-4225.0,-634594750.0,154300,0.26,66405174100,17371524805600
003670,포스코퓨처엠,-55770,-10345475550,46368.0,8572275600.0,10261.0,1928225050.0,-392.0,-71099400.0,184200,3.43,67103021600,16383893724000
267250,HD현대,23677,4890315500,-28694.0,-5949157500.0,5580.0,1178764500.0,-595.0,-126566750.0,207000,-1.9,29762832500,16351568595000
024110,기업은행,344173,6886593095,-3443.0,-64630320.0,-338664.0,-6780438575.0,-2243.0,-45062850.0,20000,0.0,13647726540,15948517380000
079550,LIG디펜스앤에어로스페이스,5109,3603499000,3527.0,2559226000.0,-8340.0,-5951772000.0,-265.0,-188292000.0,704000,-2.9,45387339500,15488000000000
086280,현대글로비스,999,186981500,-21096.0,-4273173500.0,20145.0,4095889000.0,-68.0,-13787000.0,203000,0.0,31231079250,15225000000000
035720,카카오,-480674,-16412498575,225260.0,7697216800.0,256814.0,8763678825.0,-500.0,-17776850.0,34150,2.86,54149766900,15128446687450
272210,한화시스템,-60170,-4686716350,77230.0,6010806800.0,-15757.0,-1223309800.0,-1228.0,-94814450.0,77400,1.18,33998506300,14622360708600
000720,현대건설,112754,14425216000,24141.0,3362587900.0,-137056.0,-17817943150.0,8.0,9472050.0,131300,4.54,134330315300,14621011944500
278470,에이피알,31216,11247049750,-62273.0,-22531701750.0,31013.0,11269455250.0,53.0,18844250.0,361500,-1.23,73520542250,13533893032500
030200,KT,27138,1435332450,-30977.0,-1638419200.0,-2903.0,-154947000.0,6505.0,345471950.0,53100,0.0,12460804400,13382351473500
011070,LG이노텍,-47759,-26284836000,35884.0,19653099000.0,11096.0,6199618000.0,998.0,552513000.0,542000,4.43,123241208500,12827571994000
064350,현대로템,81195,9606720250,-38992.0,-4621837100.0,-44191.0,-5219751850.0,1552.0,183238650.0,117100,-1.43,32440153300,12780562510300
047810,한국항공우주,-8044,-1057243750,-1689.0,-217142750.0,9662.0,1264914000.0,-30.0,-3757200.0,130300,0.54,16600224800,12701006442100
005830,DB손해보험,4800,879909250,-22354.0,-4093571200.0,11022.0,2001388850.0,6471.0,1200973000.0,185900,-1.27,26206441650,12176514879100
003490,대한항공,-3532962,-108608106800,1321444.0,40551178925.0,2276502.0,70064270825.0,-56241.0,-1740591650.0,31400,8.84,225281262575,11562127122600
443060,HD현대마린솔루션,-8570,-2050573500,8791.0,2115651000.0,603.0,130986750.0,-822.0,-195318000.0,243000,4.07,15838305690,10894530780000
307950,현대오토에버,-22093,-8448651750,5205.0,2040670750.0,16638.0,6311845000.0,428.0,166228500.0,385000,6.65,48714139250,10558233070000
071050,한국금융지주,-25972,-4921547900,36732.0,6991169100.0,-9104.0,-1759509800.0,-1528.0,-285810700.0,186300,1.03,38184841550,10381752309600
078930,GS,17751,1969359300,-237235.0,-25923326350.0,221958.0,24225533050.0,-2648.0,-290511900.0,110600,-2.38,59370592050,10274241747000
006260,LS,-3918,-1285456750,24562.0,8119810250.0,-18015.0,-5957013500.0,-2087.0,-698926000.0,326500,1.24,38328577750,10186800000000
028050,삼성E&A,233962,12061737950,-9962.0,-484464950.0,-221708.0,-11458494900.0,-3441.0,-177404350.0,51200,-1.54,82793920150,10035200000000
047050,포스코인터내셔널,91314,5214278350,-9406.0,-539377750.0,-87397.0,-4989098600.0,5369.0,307222300.0,56700,-1.9,28035755500,9974822079600
323410,카카오뱅크,156626,3163606950,114637.0,2316978775.0,-272698.0,-5509576700.0,981.0,19817575.0,20200,0.5,17940273725,9637832827400
005940,NH투자증권,66280,1738482150,177205.0,4670850525.0,-264372.0,-6966942200.0,21122.0,563927750.0,26100,-0.76,15364399225,9636279340500
180640,한진칼,-12622,-1800788450,7988.0,1138909550.0,11633.0,1657122200.0,-7011.0,-996922100.0,143500,3.61,8022678500,9580386462500
000500,가온전선,6283,2321771750,5833.0,1916462500.0,-13264.0,-4613374750.0,858.0,276732500.0,321500,0.94,140782102500,9573500650500
003230,삼양식품,21215,26586121000,-27211.0,-34030540500.0,5866.0,7282299000.0,111.0,138914500.0,1252000,-1.88,69195469500,9431334780000
259960,크래프톤,-6412,-1296631000,-9119.0,-1841470750.0,15532.0,3138309750.0,-1.0,-208000.0,202000,1.0,10998367500,9241084486000
090430,아모레퍼시픽,29069,4120274800,16619.0,2355819400.0,-45889.0,-6504642500.0,198.0,28143200.0,142000,-2.07,26615636174,8305971778000
007660,이수페타시스,6019,393068550,155837.0,18062981750.0,-160531.0,-18274874150.0,-657.0,-100087250.0,112900,2.36,118426865650,8287900825100
0126Z0,삼성에피스홀딩스,-2922,-991356750,1203.0,405265250.0,1733.0,590412000.0,26.0,9248000.0,331500,1.38,10602385250,8248730743500
016360,삼성증권,-170809,-15521929000,55451.0,5047677300.0,108119.0,9816592700.0,7722.0,701872100.0,90700,2.83,39437152650,8099510000000
047040,대우건설,-92190,-2225614290,318676.0,6112302600.0,-235620.0,-4062844550.0,2240.0,46719890.0,18800,2.79,173663847980,7725063594400
161390,한국타이어앤테크놀로지,67919,3917380100,-72521.0,-4167070700.0,2334.0,119681050.0,2234.0,128051500.0,57500,-1.88,15515715950,7122816467500
021240,코웨이,2097,206335550,-17943.0,-1771964000.0,16675.0,1647811550.0,-832.0,-82480200.0,99800,0.3,12555437550,7062589114800
000880,한화,-7712,-1021466250,-1754.0,-230457750.0,9400.0,1243172600.0,66.0,8750500.0,132300,0.76,9022951100,7055413073100
064400,LG씨엔에스,-109913,-7841567300,-1348.0,-96639950.0,111539.0,7958199750.0,-700.0,-49815900.0,71600,3.02,51867887700,6937033876800
039490,키움증권,14014,3668673000,-1343.0,-329756000.0,-12468.0,-3284841500.0,-226.0,-60078500.0,262000,-0.95,19740194000,6871818792000
352820,하이브,227858,36161206250,-77032.0,-12212559050.0,-152706.0,-24245580800.0,1304.0,205332800.0,156300,-3.82,58754650855,6737598466800
267270,HD건설기계,-1868,-460611300,-27635.0,-3808447850.0,36809.0,5317649850.0,-6819.0,-980242200.0,137500,0.59,36819714100,6530890575000
128940,한미약품,-6141,-3077714500,-4578.0,-2296623500.0,11040.0,5534885500.0,-312.0,-155927500.0,502000,-0.59,28966000500,6431117482000
062040,산일전기,-16282,-3518698250,22312.0,4715841750.0,-8221.0,-1664454250.0,2280.0,486025000.0,205000,0.0,50001385000,6281784250000
001440,대한전선,-267370,-8510855075,-101252.0,-3307684325.0,319315.0,10212401450.0,37106.0,1205613675.0,31600,6.4,297225591525,6193366033600
032640,LG유플러스,-122627,-1792819695,175850.0,2572081580.0,-53817.0,-787912315.0,593.0,8637220.0,14570,0.55,15372266220,6183912055240
009830,한화솔루션,180121,4960116825,-3763.0,-100300350.0,-173560.0,-4783134275.0,7488.0,206378800.0,27450,-0.54,27844757450,6173300113200
326030,SK바이오팜,36857,2848626350,730.0,56963400.0,-38603.0,-2983670200.0,935.0,71833800.0,76900,-0.9,7407507100,6022288925000
005387,현대차2우B,-14308,-2548921900,1695.0,300237000.0,11979.0,2136704000.0,577.0,101854200.0,175500,1.21,17214625700,6012111748500
175330,JB금융지주,12694,376185050,44254.0,1358905750.0,-56798.0,-1730515900.0,27.0,800300.0,30800,-0.65,12958616625,5744872179200
000990,DB하이텍,-20410,-2660460550,35164.0,4658265350.0,-15262.0,-2062473050.0,-1489.0,-197441100.0,130700,-0.91,73522379400,5686049651600
241560,두산밥캣,42146,2446760800,351.0,21553950.0,-42498.0,-2468373050.0,0.0,0.0,58300,0.34,8713512400,5588408589500
353200,대덕전자,-305797,-35332356150,40261.0,4818398350.0,255792.0,29362484800.0,10115.0,1207576250.0,112300,10.21,333853613700,5549520677500
377300,카카오페이,-170043,-7049621700,76295.0,3165052625.0,91254.0,3781105900.0,1579.0,65927375.0,40950,2.63,13039784900,5540560470900
000100,유한양행,47125,3534855950,-28849.0,-2161843050.0,-18209.0,-1368052500.0,-98.0,-7281100.0,75100,-0.66,13826103150,5528545153100
052690,한전기술,13100,1440884550,-10684.0,-1102529250.0,-7094.0,-1013898850.0,4511.0,654225800.0,138100,6.56,274892437750,5278182000000
029780,삼성카드,78928,3379327600,-61291.0,-2618411750.0,-18132.0,-782106800.0,208.0,8875550.0,42850,-0.92,6628598000,4964553479350
088350,한화생명,285497,1584854330,-475028.0,-2672315475.0,103869.0,603521005.0,95288.0,538105990.0,5650,-2.25,24132268675,4907194500000
036570,NC,-52395,-11469012250,58434.0,12812467000.0,-5445.0,-1212785250.0,-692.0,-151973000.0,223000,7.99,28737114000,4804316906000
138930,BNK금융지주,154951,2414228040,-108842.0,-1693376270.0,-48600.0,-759663500.0,1100.0,17138900.0,15630,-0.76,8150309715,4795905308130
004020,현대제철,20918,733038275,-8989.0,-308393650.0,-318414.0,-11329728475.0,306453.0,10903977250.0,35600,1.42,24385714675,4750669946000
088980,맥쿼리인프라,-138445,-1359266480,244275.0,2395895200.0,-118986.0,-1164803350.0,12943.0,126081690.0,9800,0.2,5935421530,4693435531400
454910,두산로보틱스,9959,693640200,7223.0,513300250.0,-18998.0,-1335430150.0,2365.0,167424650.0,71000,2.01,23386808000,4602218580000
051900,LG생활건강,-1066,-328123250,1723.0,527796500.0,-723.0,-219504750.0,67.0,20133500.0,296500,-0.84,17578874250,4440242569500
066970,엘앤에프,-50130,-5477017950,90461.0,9901613150.0,-36314.0,-3995653050.0,-3901.0,-416540850.0,108400,0.84,53919527000,4410382345600
011790,SKC,-15741,-1411321850,9414.0,840609750.0,7710.0,694684150.0,-1673.0,-149602100.0,88400,0.45,12362854850,4384489543200
271560,오리온,12624,1394210800,-8157.0,-899351750.0,-4384.0,-485724050.0,-87.0,-9575800.0,110900,-0.27,10979582600,4383742589200
034220,LG디스플레이,383114,3252266925,169448.0,1445453575.0,-560329.0,-4762736675.0,4705.0,39882625.0,8470,-0.59,24878200805,4235000000000
082740,한화엔진,246878,12213884150,-113195.0,-5592832025.0,-133608.0,-6616977650.0,-1550.0,-76931825.0,49250,-1.3,33142120275,4109771743500
001450,현대해상,11938,563475850,-145345.0,-6876809600.0,133096.0,6298518450.0,294.0,14009150.0,47800,-2.65,20199093200,4074866350000
002380,KCC,4000,1870323750,64.0,33037000.0,-4068.0,-1905236250.0,8.0,3741000.0,467500,0.54,11251478750,4017178880000
005385,현대차우,16839,2972510950,3849.0,680312400.0,-21183.0,-3740670850.0,493.0,87509900.0,175000,0.75,11912397250,3996831475000
001040,CJ,-5501,-716139850,-6679.0,-860094450.0,12150.0,1572360400.0,21.0,2714400.0,129400,0.54,12693403100,3775503541200
103590,일진전기,-166499,-12998213900,169342.0,13157563100.0,3683.0,357053200.0,-6432.0,-508958050.0,76500,4.79,56939253750,3647932335000
010060,OCI홀딩스,95710,18142622450,-57386.0,-10856478000.0,-33716.0,-6410982200.0,-4846.0,-920097200.0,188000,-1.57,58305451450,3510003616000
008930,한미사이언스,-6024,-306268450,11053.0,561940700.0,-5077.0,-258094050.0,38.0,1918900.0,50700,-0.2,4204261700,3467451585000
161890,한국콜마,-59259,-8752229650,-26642.0,-3857606850.0,86208.0,12655469750.0,-192.0,-28406950.0,146100,0.41,39021653100,3448701749700
018880,한온시스템,855819,2849271230,127666.0,428891837.0,-999360.0,-3330597627.0,10400.0,34304400.0,3320,-0.75,9928312185,3407154455440
004170,신세계,4525,1610881250,-11865.0,-4235753000.0,7314.0,2615678250.0,25.0,8954750.0,357500,0.0,18085408000,3376652207500
036460,한국가스공사,-21504,-774580500,10792.0,387840225.0,11085.0,400098625.0,-390.0,-13965500.0,35800,0.7,4233251650,3304805400000
375500,DL이앤씨,1298,104556250,3819.0,344790400.0,-2819.0,-253881050.0,-2238.0,-190181400.0,85200,0.12,24260021450,3296696679600
006360,GS건설,44018,1610107700,57024.0,2141171875.0,-130904.0,-4870372650.0,28580.0,1071209550.0,37450,2.32,53069867800,3205026800500
111770,영원무역,2846,199402600,-6957.0,-495109100.0,4242.0,305068900.0,-132.0,-9433700.0,72100,0.98,5301186856,3194856842800
012750,에스원,1060,87815700,-1550.0,-126227450.0,478.0,37421750.0,12.0,990000.0,83400,-0.24,3014389200,3169131445200
023530,롯데쇼핑,-11985,-1326427100,-9191.0,-1008505550.0,-25220.0,-2756364250.0,46391.0,5090735500.0,110700,1.1,14075925550,3131565178500
336260,두산퓨얼셀,90887,4345897975,-247225.0,-11829746725.0,164943.0,7885813800.0,-8914.0,-416812350.0,47600,-1.14,34364779425,3117501357600
028670,팬오션,-78673,-455789590,134129.0,777597595.0,-53723.0,-311771615.0,-458.0,-2677840.0,5790,0.0,6385488700,3095157474480
022100,포스코DX,21897,446841450,-6952.0,-138718250.0,-14981.0,-308854950.0,0.0,0.0,20300,-0.25,4395183800,3086304998700
035250,강원랜드,37799,541661980,24644.0,355110555.0,-62643.0,-899639535.0,200.0,2867000.0,14370,0.28,2613293125,3074324985000
192820,코스맥스,8672,2315480750,-9578.0,-2544446000.0,1743.0,453405500.0,-858.0,-230075750.0,270000,-1.82,17238597000,3064367430000
011780,금호석유화학,36905,4340612350,-16250.0,-1905972900.0,-21378.0,-2519217550.0,653.0,76388000.0,117200,-1.84,8660862200,2948438490000
007340,DN오토모티브,-4864,-253506950,13047.0,652193750.0,-8449.0,-411769600.0,-61.0,-3031200.0,49600,0.81,7971436225,2902138904000
017800,현대엘리베이터,4414,324698750,12070.0,898600850.0,-21397.0,-1588259400.0,4912.0,364885800.0,74100,0.14,7474265300,2896745728500
251270,넷마블,147,3130925,-18505.0,-636934500.0,18355.0,633700575.0,1.0,34300.0,34700,0.43,3340920400,2885597347500
031210,서울보증보험,16912,698206675,-8522.0,-352070625.0,-9814.0,-404971150.0,1410.0,58257950.0,41300,-0.36,1570849225,2883631997400
139130,iM금융지주,10908,194094150,46326.0,832325760.0,-56536.0,-1013902110.0,-698.0,-12517800.0,18100,0.17,3734734770,2866377684800
302440,SK바이오사이언스,4235,151306650,-8399.0,-299163875.0,6451.0,229325925.0,-2282.0,-81289450.0,35750,0.28,1850078625,2804821769750
004800,효성,-1991,-330358600,-837.0,-138034950.0,3513.0,581539050.0,-684.0,-112980000.0,165600,1.6,3032224450,2772211399200
011170,롯데케미칼,11357,702592750,34310.0,2184596300.0,-46028.0,-2910347450.0,52.0,3250900.0,62500,-1.73,9684896000,2673463687500
085620,미래에셋생명,-36667,-727439140,10237.0,204419825.0,25750.0,509528475.0,795.0,15786375.0,19770,2.17,2556347960,2672508600000
383220,F&F,-3439,-235133850,8140.0,555495750.0,-4555.0,-310434600.0,-146.0,-9927300.0,68500,0.15,2409023100,2624034637500
097950,CJ제일제당,23323,4055571400,-18411.0,-3200086550.0,-5288.0,-920856450.0,356.0,61896800.0,174200,-0.23,9896216300,2622439201200
003690,코리안리,51054,750346080,-44844.0,-656480130.0,-35206.0,-520073245.0,28995.0,426192715.0,14720,-1.6,2826786725,2601333576320
026960,동서,3947,99706050,-1846.0,-46450125.0,-2111.0,-53510925.0,0.0,0.0,25500,0.39,801802825,2542350000000
450080,에코프로머티,-37400,-1316972375,19268.0,677753975.0,20615.0,726263000.0,-2005.0,-70271200.0,35400,3.36,7721043775,2506810998000
004990,롯데지주,-5033,-123791450,15843.0,387437425.0,-10722.0,-261485575.0,-88.0,-2160400.0,24500,0.41,1986220075,2441762512000
014680,한솔케미칼,-11955,-2702084250,19028.0,4299846750.0,-7249.0,-1637425000.0,299.0,67331500.0,225000,4.41,16792563750,2428658100000
005440,현대지에프홀딩스,-4886,-67699085,1269.0,18679790.0,-131591.0,-1747045185.0,135226.0,1796302560.0,13210,0.23,4986357055,2422676998790
489790,한화비전,1932,67757225,31739.0,1531710575.0,-33677.0,-1599771425.0,-153.0,-7459250.0,47750,2.14,9893871575,2410820622500
009420,한올바이오파마,44739,2085468300,-29660.0,-1378940625.0,-14456.0,-677381125.0,-625.0,-29251650.0,45950,-1.82,7345427950,2400457316100
004370,농심,1539,600288500,841.0,331640000.0,-2372.0,-928776000.0,-9.0,-3542500.0,392500,-0.51,5217319500,2387436985000
000240,한국앤컴퍼니,-994,-26746000,8154.0,202752200.0,-7160.0,-176006200.0,0.0,0.0,24600,0.41,2147364500,2335406904000
282330,BGF리테일,3546,479492700,-5728.0,-768108800.0,2285.0,302147200.0,-105.0,-13801500.0,134000,-3.39,4501152900,2316043404000
001720,신영증권,1615,223393950,-1040.0,-144731850.0,-339.0,-45768600.0,-236.0,-32893500.0,139600,-0.29,969917650,2295024000000
005850,에스엘,6688,328938250,-2855.0,-141052100.0,-4806.0,-235786000.0,973.0,47899850.0,49200,-0.1,2896693875,2285267184000
483650,달바글로벌,11400,2036811100,-48020.0,-8620700850.0,37174.0,6684268650.0,-552.0,-100026200.0,179200,-2.13,25436813400,2244867968000
018670,SK가스,2736,650376250,-2656.0,-622579250.0,-111.0,-35153500.0,39.0,9324000.0,239500,-1.84,3579541250,2219983938000
103140,풍산,-10911,-859976600,14668.0,1158614100.0,-186.0,-16160900.0,-3540.0,-280066700.0,79000,1.28,5113783550,2213917962000
279570,케이뱅크,189627,1019118195,-111907.0,-600511410.0,-75145.0,-405001265.0,-1870.0,-9739900.0,5330,-0.93,2784138510,2162355154830
009970,영원무역홀딩스,377,61678800,-975.0,-160915400.0,598.0,99236600.0,,,166200,0.18,2024051400,2152924385400
204320,HL만도,126294,5858290575,-38013.0,-1762108425.0,-90447.0,-4196796650.0,1773.0,82054250.0,45800,-3.17,17998333050,2150636096000
069960,현대백화점,5064,494721650,-8305.0,-822916750.0,-33136.0,-3285139800.0,36315.0,3607214400.0,98900,-1.0,7823707800,2132769796800
112610,씨에스윈드,-35451,-1776828525,14450.0,727082750.0,21114.0,1055379275.0,-142.0,-7082300.0,50400,0.0,10792894200,2125438711200
051600,한전KPS,-2344,-113129025,17535.0,823175925.0,-15194.0,-709710650.0,-9.0,-879800.0,46850,1.52,6229350725,2108250000000
020150,롯데에너지머티리얼즈,66247,2659581225,-483.0,-20060300.0,-61108.0,-2452090050.0,-5174.0,-208208650.0,40100,-3.14,11291714200,2099855066300
030000,제일기획,-3280,-59418250,24471.0,429677230.0,-16848.0,-294392710.0,-3943.0,-68838270.0,17630,1.15,3938777255,2028176796750
139480,이마트,33597,2436124750,10037.0,729170950.0,-43718.0,-3171395600.0,89.0,6461900.0,72700,-0.55,6501191000,2006216041300
081660,미스토홀딩스,17643,668570275,-18851.0,-712185875.0,106.0,1962400.0,1097.0,41464200.0,37750,-1.95,3990586500,2004216960000
002790,아모레퍼시픽홀딩스,-2382,-63416975,1581.0,42116575.0,747.0,19891500.0,-6.0,-157000.0,26200,-1.5,1615937225,2003204316000
007070,GS리테일,7587,173934575,-43750.0,-1009903575.0,36154.0,835762900.0,9.0,206100.0,23250,-0.21,3115647875,1943872398750
457190,이수스페셜티케미컬,-3347,-216375400,-1402.0,-90262950.0,4738.0,305934350.0,0.0,-6900.0,64100,0.31,5514062300,1937029695200
073240,금호타이어,-31087,-209208640,-10012.0,-68790990.0,43092.0,291730770.0,-3533.0,-24127660.0,6720,-0.88,6549321235,1930389128640
000155,두산우,973,465514000,438.0,212182500.0,-1340.0,-643792000.0,-70.0,-33450000.0,480000,1.05,6353001500,1918301760000
181710,NHN,17224,973394450,-30862.0,-1746634600.0,12584.0,715202950.0,143.0,5847100.0,57200,1.6,9761491650,1849216798000
229640,LS에코에너지,8122,505714300,44219.0,2651651150.0,-52747.0,-3182381600.0,50.0,3575800.0,59500,-0.67,15113866350,1822180300500
462870,시프트업,24455,751809200,-688.0,-20162725.0,-23782.0,-732108475.0,15.0,462000.0,30850,0.16,1228332075,1812187306500
089860,롯데렌탈,115,4408975,-6538.0,-326162525.0,6490.0,324768500.0,-67.0,-3014950.0,49650,0.91,2950050200,1802761114200
439260,대한조선,5957,274249675,-7162.0,-330426325.0,1142.0,53286875.0,-16.0,-732500.0,46100,-0.65,1118688750,1755890453000
020560,아시아나항공,-433155,-3549878530,273809.0,2242267470.0,161188.0,1322565940.0,-7.0,-58520.0,8370,8.7,4975364410,1724142251070
475150,SK이터닉스,-149571,-7768253700,13333.0,679819350.0,139978.0,7275779800.0,-2882.0,-142276900.0,50500,0.6,39243139850,1720383702000
023590,다우기술,-606,-24329225,-3037.0,-120126825.0,3380.0,134040750.0,263.0,10415300.0,39700,0.76,1169566325,1718506286400
071970,HD현대마린엔진,27649,1393881800,-28507.0,-1431208625.0,910.0,39883525.0,-210.0,-10503450.0,50100,-1.96,9560781100,1699466899500
120110,코오롱인더,61921,3463606250,-20701.0,-1150416500.0,-39802.0,-2232018350.0,-1407.0,-80538200.0,55200,-3.33,7617732150,1653020966400
