종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-132048717,829066,131219651,0,4265.0,-0.4699999988079071,829671391.0
006840,AK홀딩스,22943370,1177925,-24121295,0,5660.0,-4.230000019073486,193641525.0
027410,BGF,-71410261,16697577,62768384,-8055700,3970.0,-0.5,432852823.0
282330,BGF리테일,-1094458950,3230296900,-2136439050,601100,127800.0,3.4000000953674316,7889205450.0
138930,BNK금융지주,-1085714820,1092773435,20759125,-27817740,18160.0,1.7400000095367432,14573755505.0
001460,BYC,4994050,-3426650,-2353950,786550,32900.0,-4.78000020980835,98706950.0
001465,BYC우,-1036800,23550,1013250,0,23150.0,-0.6399999856948853,2262250.0
001040,CJ,444815200,-1554689150,1073125350,36748600,142600.0,0.2800000011920929,16074081250.0
079160,CJ CGV,161440343,99128752,-279599535,19030440,4395.0,-1.1200000047683716,1701227336.0
00104K,CJ4우(전환),-217473900,90966300,127932600,-1425000,139600.0,0.28999999165534973,1016117500.0
000120,CJ대한통운,148070550,791746450,-952454400,12637400,73600.0,-0.4099999964237213,4302757350.0
011150,CJ씨푸드,-10082810,853355,9229455,0,1999.0,-3.200000047683716,133419690.0
011155,CJ씨푸드1우,-37610,0,37610,0,7200.0,-4.260000228881836,5614330.0
001045,CJ우,120557700,-1381200,-119641000,464500,66200.0,-0.30000001192092896,407106150.0
097950,CJ제일제당,-1590284950,1724733200,-86779950,-47668300,191900.0,0.4699999988079071,8776652100.0
097955,CJ제일제당 우,9355900,-8199150,-937550,-219200,121400.0,-0.9800000190734863,771829950.0
000480,CR홀딩스,22514145,641885,-23156030,0,4885.0,-1.309999942779541,91554695.0
000590,CS홀딩스,-18371400,4100700,14270700,0,70700.0,0.8600000143051147,124684600.0
012030,DB,-124456369,481256130,-356799761,0,1551.0,-3.359999895095825,1220539721.0
005830,DB손해보험,-2692422800,11689787750,-9055925950,58561000,159100.0,2.119999885559082,53881148800.0
016610,DB증권,-189141530,39743850,147033670,2364010,9240.0,-3.140000104904175,1203593520.0
000990,DB하이텍,-3452600050,-13171880100,16760822450,-136342300,110700.0,-9.1899995803833,47356952900.0
001530,DI동일,-217118150,417411850,-253709150,53415450,23700.0,1.7200000286102295,919406750.0
015590,DKME,-8732724,-14105,-56522048,65268877,1945.0,-6.710000038146973,368415844.0
000210,DL,-198003450,72887900,161284050,-36168500,45550.0,-0.2199999988079071,4632383600.0
000215,DL우,4918900,-574375,-4428525,84000,20500.0,-1.2000000476837158,38164085.0
375500,DL이앤씨,-2874122950,1186329150,1700280250,-12486450,60300.0,-4.739999771118164,19150339700.0
37550L,DL이앤씨2우(전환),166998475,-160245825,-6752650,0,39100.0,-6.900000095367432,234639725.0
37550K,DL이앤씨우,18692900,-997750,-17695150,0,22200.0,-2.630000114440918,140311475.0
007340,DN오토모티브,-409281025,1291879000,-1020406775,137808800,37900.0,5.71999979019165,9359124825.0
004840,DRB동일,11694440,416625,-12238715,127650,4360.0,0.9300000071525574,28168455.0
155660,DSR,9550990,-313095,-10995300,1757405,4490.0,0.0,234922169.0
069730,DSR제강,19469890,408610,-18222500,-1656000,5520.0,0.0,175262610.0
017860,DS단석,525431915,154180,-525203805,-382290,11780.0,-2.0,2464885805.0
092780,DYP,27374355,322120,-27685810,-10665,3435.0,0.8799999952316284,68474545.0
017940,E1,-338282800,60407100,278553700,-678000,84800.0,0.11999999731779099,1126770700.0
365550,ESR켄달스퀘어리츠,-7155759,-311433386,218102765,100486380,3225.0,-2.2699999809265137,1650818541.0
383220,F&F,-1407163650,2201338800,-755879450,-38295700,79900.0,2.9600000381469727,4962301650.0
007700,F&F홀딩스,102554495,5488550,-108743875,700830,14870.0,-2.869999885559082,406569660.0
114090,GKL,-54477040,174336130,-113164710,-6694380,10300.0,-0.47999998927116394,1295440560.0
078930,GS,-2439257850,10602348950,-8259297200,96206100,79500.0,-0.8700000047683716,50680076400.0
006360,GS건설,2028485525,442584450,-3217673475,746603500,29450.0,-7.539999961853027,69660058575.0
001250,GS글로벌,90727241,1241791,-91969032,0,2625.0,-2.049999952316284,1656323395.0
007070,GS리테일,-1646068100,3617034925,-2084454125,113487300,26600.0,2.5,6315458375.0
078935,GS우,-452720800,495908400,-43187600,0,54400.0,0.9300000071525574,984534800.0
499790,GS피앤엘,-2156721725,3403144350,-1168963775,-77458850,43400.0,4.960000038146973,8117685725.0
012630,HDC,-200290325,94945550,-18201275,123546050,20150.0,-0.7400000095367432,901344825.0
039570,HDC랩스,-32299090,-3273700,35383690,189100,7700.0,1.0499999523162842,171025350.0
089470,HDC현대EP,-75002835,40768217,34234618,0,3700.0,-4.019999980926514,447362454.0
267270,HD건설기계,1477024300,14117285050,-16290290850,695981500,127000.0,-2.5299999713897705,39743342750.0
009540,HD한국조선해양,-6312352500,2480008500,3820664000,11680000,341500.0,0.28999999165534973,74400141500.0
267250,HD현대,-1230879750,4168894850,-2442894500,-495120600,198000.0,-0.75,25304287650.0
443060,HD현대마린솔루션,1515184250,-1551637250,-59218700,95671700,193600.0,-1.8300000429153442,29261282400.0
071970,HD현대마린엔진,1851081850,839186500,-2764464750,74196400,59600.0,-3.25,11764956900.0
322000,HD현대에너지솔루션,-1774976100,5505965850,-4430640650,699650900,120000.0,5.260000228881836,44289694350.0
