종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-24637955,-32959292,-3041488,60638735,4170.0,-3.0199999809265137,1423637270.0
006840,AK홀딩스,-13713270,2326430,-3190960,14577800,6050.0,0.0,54187460.0
027410,BGF,-39519537,-7786984,47306521,0,3855.0,-0.38999998569488525,174001935.0
282330,BGF리테일,1504506100,-5060280000,3562236200,-6462300,116500.0,-5.820000171661377,11214208900.0
138930,BNK금융지주,1019830145,-2900118645,1880291630,-3130,17780.0,-1.7699999809265137,12301668800.0
001460,BYC,35523200,-11013300,-24509900,0,31800.0,0.3199999928474426,83050900.0
001465,BYC우,-1642250,0,1642250,0,23150.0,0.8700000047683716,1919750.0
001040,CJ,-420552150,-1936757250,2417001300,-59691900,131900.0,1.3799999952316284,8859231350.0
079160,CJ CGV,10701448,5619278,-16320726,0,4395.0,0.10999999940395355,535597358.0
00104K,CJ4우(전환),-275626300,-141332300,403475000,13483600,130400.0,1.2400000095367432,1427337600.0
000120,CJ대한통운,-42770850,-42805000,84498850,1077000,72100.0,1.1200000047683716,2346849850.0
011150,CJ씨푸드,32942875,-205560,-32737315,0,1996.0,-0.44999998807907104,102471816.0
011155,CJ씨푸드1우,-39520,82900,-43380,0,4020.0,-10.470000267028809,23705725.0
001045,CJ우,-80065000,19938000,59392200,734800,67000.0,4.039999961853027,271451000.0
097950,CJ제일제당,2232791250,-1385790400,-937574450,90573600,185500.0,-0.3799999952316284,7782271650.0
097955,CJ제일제당 우,-713025650,3394000,713044350,-3412700,122000.0,2.7799999713897705,2604570050.0
000480,CR홀딩스,93129745,-849330,-92280415,0,4610.0,-0.3199999928474426,123968715.0
000590,CS홀딩스,-10099800,4433400,5666400,0,68600.0,1.4800000190734863,37023700.0
012030,DB,-172102519,22893833,149208686,0,1481.0,1.8600000143051147,641434093.0
005830,DB손해보험,-2020519200,5262746700,-3144299900,-97927600,165400.0,2.2899999618530273,34064875700.0
016610,DB증권,-78195470,-2928080,81123550,0,8890.0,1.3700000047683716,546345550.0
000990,DB하이텍,-4880064950,526728100,4248202550,105134300,105900.0,1.149999976158142,30415792550.0
001530,DI동일,-51118725,109816625,-61096700,2398800,23200.0,2.880000114440918,266032775.0
015590,DKME,-32680779,3981136,915155,27784488,1850.0,-1.0199999809265137,111926401.0
000210,DL,-472976775,14827125,457673150,476500,46000.0,0.0,3700761800.0
000215,DL우,-3023100,974850,2048250,0,20650.0,0.9800000190734863,44942850.0
375500,DL이앤씨,-6432506950,1627405850,4797252200,7848900,61400.0,4.070000171661377,20400214500.0
37550L,DL이앤씨2우(전환),-92488150,141723900,-54863750,5628000,40200.0,5.239999771118164,182646725.0
37550K,DL이앤씨우,-15126850,-450,15127300,0,22000.0,3.5299999713897705,87112150.0
007340,DN오토모티브,-888375650,2337233975,-1451797425,2939100,38250.0,4.789999961853027,9025932200.0
004840,DRB동일,7983125,-1625960,-6357165,0,4350.0,3.0799999237060547,25365595.0
155660,DSR,32753503,-12539239,-30044764,9830500,4450.0,-2.7300000190734863,137101538.0
