종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-189894459,30271770,149455409,10167280,4190.0,2.440000057220459,837722929.0
006840,AK홀딩스,-4490430,252770,4237660,0,6460.0,0.0,55932320.0
027410,BGF,-248209180,28148497,220060683,0,3850.0,1.7200000286102295,768135312.0
282330,BGF리테일,-79974800,181985950,-75973750,-26037400,126400.0,1.2799999713897705,7716114800.0
138930,BNK금융지주,2943912235,1217801485,-4136070360,-25643360,14800.0,-1.0700000524520874,21876263935.0
001460,BYC,4213650,-1541950,-4048850,1377150,30400.0,-2.0899999141693115,58623300.0
001465,BYC우,-558400,350,558050,0,21550.0,0.699999988079071,3863850.0
001040,CJ,402959300,-660982500,285556000,-27532800,124200.0,-0.1599999964237213,16042884800.0
079160,CJ CGV,-2162492630,240291090,2065158350,-142956810,5430.0,13.84000015258789,11903294575.0
00104K,CJ4우(전환),-358237000,29122400,329114600,0,123500.0,-0.1599999964237213,1785713000.0
000120,CJ대한통운,-1586741350,1378815100,218042250,-10116000,73400.0,3.819999933242798,5365949250.0
011150,CJ씨푸드,-48595255,537286,48057969,0,1894.0,1.8300000429153442,126153717.0
011155,CJ씨푸드1우,-1892950,-68700,-26350,1988000,6520.0,29.8799991607666,104323340.0
001045,CJ우,-95676700,638800,96575200,-1537300,66600.0,2.940000057220459,223920500.0
097950,CJ제일제당,1489635150,-1029699450,-485693300,25757600,189300.0,-0.6800000071525574,16442262100.0
097955,CJ제일제당 우,-28162600,1668600,15289600,11204400,121800.0,-0.8100000023841858,501719950.0
000480,CR홀딩스,-11097845,-700825,11798670,0,4560.0,0.0,124941230.0
000590,CS홀딩스,5576200,-8949500,3373300,0,61500.0,0.8199999928474426,17350400.0
012030,DB,-172140046,95323353,76546809,269884,1342.0,2.359999895095825,1141068204.0
005830,DB손해보험,-1996330300,29142687700,-27131190000,-15167400,162900.0,5.300000190734863,63455272550.0
016610,DB증권,-286230990,-37233650,323374230,90410,8230.0,3.9100000858306885,840652300.0
000990,DB하이텍,-546634450,-7660936450,8072544800,135026100,71200.0,-4.940000057220459,43288024450.0
001530,DI동일,-120935125,-4057900,40646625,84346400,23000.0,0.6600000262260437,410505175.0
015590,DKME,-62227901,-37053,62264954,0,1607.0,1.2000000476837158,117592381.0
000210,DL,-889285350,167801200,722091850,-607700,41600.0,1.090000033378601,5945309050.0
000215,DL우,-28587595,3335495,4640760,20611340,20350.0,1.7999999523162842,95521060.0
