종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,433504253,12371368,-448493201,2617580,4010.0,-4.639999866485596,924782709.0
006840,AK홀딩스,23851220,-19496190,-4355030,0,5870.0,-4.860000133514404,83521820.0
027410,BGF,2301093,-56120625,41413647,12405885,3825.0,-4.610000133514404,758254423.0
282330,BGF리테일,-2174801550,3637612600,-1460487350,-2323700,116800.0,8.149999618530273,12811368150.0
138930,BNK금융지주,-622196685,2817993145,-2261952030,66155570,16720.0,-1.3600000143051147,17911026935.0
001460,BYC,13831550,-35244600,19088950,2324100,32000.0,-6.429999828338623,273780900.0
001465,BYC우,1486150,-132650,-1353500,0,22050.0,-5.570000171661377,32367800.0
001040,CJ,3605201800,-785575100,-2792127200,-27499500,159000.0,-5.690000057220459,20900040500.0
079160,CJ CGV,434161901,168449579,-598146480,-4465000,4420.0,-2.0,1640849021.0
00104K,CJ4우(전환),-226831400,265939300,-40677900,1570000,154200.0,-3.259999990463257,707325800.0
000120,CJ대한통운,1103366400,-188659500,-919432200,4725300,73400.0,-4.429999828338623,3931539650.0
011150,CJ씨푸드,18381882,221742,-18603624,0,1900.0,-3.109999895095825,171717979.0
011155,CJ씨푸드1우,-460800,0,460800,0,9470.0,0.0,565100.0
001045,CJ우,142777350,3865850,-147063400,420200,70000.0,-1.690000057220459,302686400.0
097950,CJ제일제당,-119008850,-121262750,185935300,54336300,185800.0,-1.059999942779541,15964694650.0
097955,CJ제일제당 우,80158000,112900,-49024600,-31246300,119500.0,-1.4800000190734863,1029459600.0
000480,CR홀딩스,41654385,-1768875,-39885510,0,4615.0,-1.7000000476837158,118660700.0
000590,CS홀딩스,-9136900,269900,8867000,0,69200.0,-0.5699999928474426,34494950.0
012030,DB,-327724148,-3125111,334597158,-3747899,1798.0,-4.670000076293945,1161442219.0
005830,DB손해보험,-1243142650,2055819450,-1915939150,1103262350,139000.0,-1.6299999952316284,25948393050.0
016610,DB증권,282377030,-80416360,-218959430,16998760,9200.0,-5.929999828338623,1309421390.0
000990,DB하이텍,-25049671450,34118592100,-9596096150,527175500,151100.0,-13.15999984741211,155111271150.0
001530,DI동일,-492415875,225765825,-125568650,392218700,21850.0,-3.0999999046325684,1382291275.0
015590,DKME,-221603050,29884,96919166,124654000,1995.0,-4.090000152587891,645486676.0
000210,DL,-430998200,-495429125,941453575,-15026250,43000.0,-11.609999656677246,4932629750.0
000215,DL우,-47201380,4540560,-14479180,57140000,20100.0,-8.430000305175781,264961205.0
375500,DL이앤씨,2854137600,-16284435600,13848831900,-418533900,59100.0,-20.139999389648438,88396204300.0
37550L,DL이앤씨2우(전환),427495500,-277546500,-150042100,93100,38700.0,-21.5,1119401000.0
37550K,DL이앤씨우,35211200,10700,-30297400,-4924500,21250.0,-13.789999961853027,385111100.0
007340,DN오토모티브,-1415077850,1762392800,-179485200,-167829750,38250.0,-4.139999866485596,6785828950.0
004840,DRB동일,37675760,-19103890,-19243570,671700,3915.0,-5.210000038146973,122470605.0
155660,DSR,30480265,5470350,-55639615,19689000,4000.0,-3.5,409093085.0
069730,DSR제강,196109697,9705070,-215157257,9342490,4890.0,-2.7799999713897705,875094842.0
017860,DS단석,-313139190,-1738370,314877560,0,12080.0,-7.079999923706055,998181810.0
092780,DYP,-23651786,586365,23065421,0,3625.0,-5.71999979019165,225611776.0
017940,E1,-480069850,507735200,-19280050,-8385300,79800.0,0.25,1443173950.0
365550,ESR켄달스퀘어리츠,246207404,-76925426,-185140923,15858945,3445.0,-3.0899999141693115,936432633.0
383220,F&F,-407169800,314469100,410313800,-317613100,73200.0,-2.7899999618530273,9238468950.0
007700,F&F홀딩스,121605155,-14675410,-106929745,0,14870.0,-5.590000152587891,443171055.0
114090,GKL,-33449990,41289980,-1651609490,1643769500,10920.0,-5.699999809265137,4227136060.0
078930,GS,-2079768950,-2024037350,4136684700,-32878400,65000.0,-3.8499999046325684,15479155550.0
006360,GS건설,-4406865450,688218525,3710187075,8459850,24600.0,-9.390000343322754,25494351500.0
001250,GS글로벌,-281740187,-1593430,313591072,-30257455,2685.0,-6.28000020980835,2295520415.0
007070,GS리테일,-1109537700,2665510125,-1555771025,-201400,22900.0,3.619999885559082,6678467925.0
078935,GS우,157115500,104300,-161867500,4647700,50500.0,-2.130000114440918,484507900.0
499790,GS피앤엘,884005475,-2044592950,1355319675,-194732200,35700.0,-9.390000343322754,10108157400.0
012630,HDC,-368080030,74669715,225652465,67757850,19810.0,-2.1700000762939453,2182864620.0
039570,HDC랩스,-86540890,-4347750,14582920,76305720,7390.0,-4.519999980926514,359567230.0
089470,HDC현대EP,-12200255,28069065,-15868810,0,3930.0,-2.240000009536743,266198097.0
267270,HD건설기계,-1309756650,-12165952450,14451010300,-975301200,121900.0,-8.0,57372121650.0
009540,HD한국조선해양,-212454250,-3002711750,3202028000,13138000,364500.0,-8.300000190734863,81624198250.0
267250,HD현대,-3976395750,-7552071250,11848457500,-319990500,211000.0,-5.800000190734863,44743363000.0
443060,HD현대마린솔루션,-6685689750,-3223809000,11109480250,-1199981500,204500.0,-2.390000104904175,43225031164.0
071970,HD현대마린엔진,-170267300,-2845049650,2921019150,94297800,59800.0,-8.279999732971191,17140776250.0
322000,HD현대에너지솔루션,-5661317850,470941500,5254453400,-64077050,124800.0,-8.90999984741211,23479702500.0
267260,HD현대일렉트릭,-1873526000,1799719000,856714000,-782907000,949000.0,-8.130000114440918,228405247030.0
329180,HD현대중공업,-6796508500,-39471866500,45344634000,923741000,588000.0,-7.550000190734863,213361421500.0
