종목코드,종목명,개인_순매수거래량,개인_순매수거래대금,기관_순매수거래량,기관_순매수거래대금,외국인_순매수거래량,외국인_순매수거래대금,기타법인_순매수거래량,기타법인_순매수거래대금,종가,등락률,거래대금,시가총액
138040,메리츠금융지주,-44514,-5841254000,108633.0,14265500150.0,-65058.0,-8547908550.0,925.0,121820200.0,132000,2.8,33062313500,22089840036000
042700,한미반도체,26146,5880468000,-134889.0,-30592691250.0,108591.0,24675638500.0,-295.0,-65397250.0,225000,-2.6,117076197750,21445245000000
015760,한국전력,472908,15145991375,-250820.0,-8046432500.0,-210890.0,-6744577775.0,-8568.0,-270718750.0,31950,-3.47,44057650225,20510752260150
000150,두산,26727,33784055500,-11236.0,-14076945500.0,-18325.0,-23289268000.0,2673.0,3378994000.0,1255000,-7.45,101163196500,20323262925000
011200,HMM,-380286,-8063741050,265117.0,5623519400.0,118376.0,2507915100.0,-1572.0,-33212900.0,21250,1.92,18872057975,20043806862500
267250,HD현대,-556,-137428750,46460.0,11550704250.0,-45509.0,-11316147250.0,-296.0,-72867250.0,246500,-0.4,30703758750,19471795452500
010140,삼성중공업,-1296877,-28560440525,812061.0,18022333775.0,496702.0,10796538075.0,5774.0,126053950.0,22100,3.27,103090256325,19448000000000
017670,SK텔레콤,-36190,-3277103200,-89174.0,-7979076600.0,127321.0,11433835600.0,-1517.0,-137967800.0,90100,-0.88,58896390450,19352583775300
051910,LG화학,-1130,-355805000,38892.0,10514192250.0,-38122.0,-10254962250.0,343.0,92480000.0,268000,-1.83,43036924750,18918747924000
006800,미래에셋증권,-83552,-2796036400,4624.0,174403850.0,73969.0,2459859625.0,4681.0,152829125.0,33150,-0.9,23429310375,18001147840650
033780,KT&G,-36254,-6255185300,-2109.0,-349723450.0,38360.0,6604441550.0,0.0,7500.0,173100,0.76,26292583000,17969589933600
003550,LG,-15382,-1746572300,-13350.0,-1486636400.0,28743.0,3234708900.0,-18.0,-2114100.0,113200,0.62,23295049448,17114934852800
018260,삼성에스디에스,-6759,-1508112250,4505.0,1005535000.0,1766.0,396341750.0,407.0,88640000.0,218500,-1.8,31255639000,16907049300000
010950,S-Oil,5844,852951900,-24194.0,-3575663500.0,15631.0,2319984250.0,2676.0,396359250.0,148600,-0.93,42954890750,16729802891200
024110,기업은행,-40193,-857479750,93092.0,1949900550.0,-49554.0,-1023313350.0,-2907.0,-59987100.0,20900,0.24,20460456800,16666200662100
003670,포스코퓨처엠,19134,3447500950,-39064.0,-7024393950.0,19771.0,3548313800.0,109.0,19610300.0,178900,-3.45,35622243400,15912478758000
086280,현대글로비스,-10511,-2198220250,22744.0,4756220500.0,-11226.0,-2350649250.0,-946.0,-194707000.0,207000,-0.72,21233642000,15525000000000
079550,LIG디펜스앤에어로스페이스,-31155,-21896898500,10678.0,7515885500.0,21617.0,15180575000.0,-517.0,-363449000.0,705000,3.98,81296855500,15510000000000
035720,카카오,-107697,-3746421125,-52939.0,-1787322225.0,161369.0,5559945775.0,547.0,18529150.0,34650,0.43,32271771825,15349946638950
000720,현대건설,168071,21665003500,-134242.0,-17258730600.0,-35955.0,-4680433600.0,1621.0,209629800.0,128200,-4.97,78291481450,14275809073000
272210,한화시스템,-109359,-8077912250,177704.0,13517164600.0,-69073.0,-5494268850.0,1145.0,84330900.0,75000,5.78,77322249500,14168954175000
278470,에이피알,87819,32537473500,2278.0,855143750.0,-91354.0,-33857753000.0,1032.0,381854000.0,369000,-0.81,96555645750,13814679195000
064350,현대로템,-5252,-661012000,-37018.0,-4587167950.0,42855.0,5321229650.0,-621.0,-77415200.0,124400,0.24,31321760900,13577301249200
030200,KT,-40792,-2163625400,43051.0,2283163200.0,-1684.0,-89102050.0,271.0,14262350.0,53200,0.95,10872014650,13407553642000
047810,한국항공우주,-59590,-7952718350,2247.0,315123000.0,57417.0,7647402450.0,-92.0,-12243900.0,133000,1.92,30309081600,12964189231000
005830,DB손해보험,3553,659767950,30547.0,5877570700.0,-37530.0,-7182536350.0,3389.0,637391600.0,192500,0.42,54485765809,12608817182500
011070,LG이노텍,10804,5622902000,-25570.0,-13230908500.0,22277.0,11491490000.0,-7575.0,-3915667000.0,514000,-5.34,89847309500,12164892998000
003490,대한항공,-539143,-15806970925,260606.0,7767976200.0,277972.0,8023236600.0,1171.0,33179025.0,29850,3.11,61187763200,10991386730850
078930,GS,-38692,-4528409100,-118671.0,-13813739300.0,161534.0,18827286500.0,-3702.0,-430531100.0,116400,-2.18,35594008700,10813035618000
071050,한국금융지주,-13691,-2650052800,-7633.0,-1456857800.0,29650.0,5715140600.0,-8163.0,-1576644600.0,193700,0.05,21928959000,10794124650400
443060,HD현대마린솔루션,-791,-157728500,938.0,229136250.0,-905.0,-247787250.0,770.0,179693000.0,239000,-3.24,43548167750,10715196940000
323410,카카오뱅크,-125248,-2714897575,10515.0,236188000.0,116958.0,2527098825.0,-470.0,-10175500.0,21600,1.17,11776597175,10305801439200
307950,현대오토에버,5682,2125226250,-6219.0,-2322046500.0,706.0,259909750.0,-152.0,-56700000.0,373500,-4.23,13729277250,10242857277000
047050,포스코인터내셔널,80325,4522160900,46582.0,2637363250.0,-130139.0,-7342568050.0,3154.0,178638600.0,56600,-1.91,23542319750,9957229800800
028050,삼성E&A,-142081,-7319930300,282356.0,14502377875.0,-144047.0,-7375379625.0,5663.0,290292325.0,50800,-0.39,65108493100,9956800000000
003230,삼양식품,-16354,-21364573500,16991.0,22187959000.0,-229.0,-290193000.0,-368.0,-480877000.0,1310000,2.5,93988167500,9868249650000
005940,NH투자증권,-42282,-1126527875,-12734.0,-326956100.0,54960.0,1452137175.0,-63.0,-1779850.0,26400,0.38,10191799800,9747041172000
006260,LS,-3072,-982087250,5154.0,1629104000.0,-697.0,-221392000.0,-1356.0,-416557000.0,312000,-2.35,19586103500,9734400000000
259960,크래프톤,-5420,-1159306500,2088.0,458385250.0,3490.0,734439750.0,-100.0,-21234500.0,212000,-0.24,13792798000,9698563916000
180640,한진칼,-4769,-668564050,-11990.0,-1644331550.0,17671.0,2440001300.0,-936.0,-130439800.0,138700,-0.57,8781442900,9259928097300
090430,아모레퍼시픽,-79851,-11739139850,114523.0,16859082950.0,-34859.0,-5146712800.0,312.0,45163300.0,146000,3.91,57946784860,8539942814000
0126Z0,삼성에피스홀딩스,9603,3175394750,-452.0,-146557750.0,-9653.0,-3194878500.0,462.0,152853000.0,330500,-2.79,12417105750,8223847694500
007660,이수페타시스,2535,259247600,-73391.0,-7897279250.0,70521.0,7602207150.0,-14.0,-1546300.0,107400,-2.27,34856719700,7884150120600
016360,삼성증권,-19750,-1727696600,-28939.0,-2516732750.0,46604.0,4063454800.0,2175.0,188802550.0,87500,0.11,22330537850,7813750000000
047040,대우건설,1203295,22797675825,-824046.0,-15548473875.0,-383581.0,-7332232985.0,4612.0,88075850.0,18760,-5.68,91237253380,7708627288880
000880,한화,-41854,-5940564400,-2352.0,-314339750.0,44387.0,6281559050.0,-236.0,-32526700.0,143700,4.66,18372704500,7663362498900
352820,하이브,-44614,-7839305400,10601.0,1882154600.0,33691.0,5903920800.0,510.0,86372200.0,175700,1.56,25402553650,7573871085200
161390,한국타이어앤테크놀로지,38571,2322584450,-11855.0,-707750200.0,-30695.0,-1855427650.0,3812.0,230443900.0,60700,-2.57,15432809000,7519216688300
000500,가온전선,11867,2914918750,-8074.0,-1987101750.0,-4357.0,-1063105250.0,460.0,108492000.0,245500,-3.35,38486223250,7310402518500
039490,키움증권,3721,1018955500,-14462.0,-3983951750.0,11050.0,3050308750.0,-314.0,-86656500.0,276000,-0.72,12912189000,7239015216000
021240,코웨이,-37650,-3776196750,61847.0,6287965250.0,-23764.0,-2468046750.0,-366.0,-36933950.0,100500,5.57,30643871651,7112126313000
064400,LG씨엔에스,22915,1600790850,-22342.0,-1569816850.0,2072.0,155458700.0,-1679.0,-117665900.0,70700,-1.67,23383183400,6849836523600
267270,HD건설기계,-4464,-626196550,13226.0,1885440400.0,-9163.0,-1315856650.0,1339.0,186101700.0,139800,-1.89,20323751700,6699481200600
009830,한화솔루션,240819,6942789350,-249069.0,-7173350250.0,4156.0,112813400.0,2364.0,68058500.0,28700,-3.69,43361891950,6454415783200
032640,LG유플러스,-135150,-2029080935,86775.0,1298828835.0,48452.0,731393620.0,-1.0,-14850.0,15040,1.01,9936723185,6383393089280
377300,카카오페이,-99084,-4634359400,97462.0,4572410050.0,599.0,12762225.0,1550.0,72158575.0,46900,1.41,15463893900,6345599171800
326030,SK바이오팜,4028,308093000,-3429.0,-260762950.0,-1077.0,-83968700.0,666.0,51580900.0,79100,-0.38,9264593700,6194578075000
005387,현대차2우B,52867,9330971500,-10668.0,-1882834000.0,-44263.0,-7814032700.0,1718.0,304795600.0,175500,-2.77,20462213300,6136169715000
128940,한미약품,-25175,-12038087000,30803.0,14865948250.0,-5864.0,-2937117750.0,294.0,137188000.0,474000,2.16,62382170750,6072409734000
062040,산일전기,-44945,-8983467650,-4260.0,-787628000.0,48713.0,9671951250.0,402.0,80915000.0,198000,-0.3,58663475450,6067284300000
175330,JB금융지주,-24390,-792639375,254162.0,8240207575.0,-229312.0,-7432711600.0,-471.0,-15222150.0,32250,1.57,20259330000,6015328824000
241560,두산밥캣,-13682,-844562500,11234.0,697895650.0,2548.0,152776850.0,0.0,0.0,61600,0.0,7506561000,5904733604000
000100,유한양행,-7659,-606862500,-11672.0,-915598550.0,19193.0,1511692800.0,114.0,8870100.0,79100,-0.38,11502637250,5823008277100
001440,대한전선,217720,6196255300,-62745.0,-1779776950.0,-154997.0,-4417510425.0,1837.0,52311200.0,28300,-4.07,31269619125,5546590466800
052690,한전기술,271681,38680332700,-130721.0,-18486977000.0,-135919.0,-19496096700.0,-5541.0,-766301300.0,138200,-9.08,117781491100,5282004000000
029780,삼성카드,6652,299005000,-2081.0,-93375325.0,-4659.0,-209628725.0,59.0,2681000.0,45450,-0.11,2866005300,5265786595950
088350,한화생명,24771,41793390,-120060.0,-656111710.0,95360.0,614588660.0,-494.0,-2911120.0,6020,0.5,16910120420,5228550600000
138930,BNK금융지주,192279,3086260730,456232.0,7359770960.0,-650754.0,-10482311750.0,1944.0,31435300.0,16010,0.5,42010079290,4912504413510
000990,DB하이텍,56206,6221768250,64184.0,7287182110.0,-141418.0,-15790155050.0,19650.0,2129162690.0,111300,5.2,115106444640,4842060644400
353200,대덕전자,52122,5084089000,-150978.0,-14711246900.0,97264.0,9472628050.0,-393.0,-39146300.0,97000,-3.0,46241682100,4793441725000
088980,맥쿼리인프라,-109020,-1070239785,413830.0,4064410315.0,-304011.0,-2986372370.0,-699.0,-6815120.0,9800,0.1,9171461575,4693435531400
066970,엘앤에프,83774,9678303650,-91683.0,-10577730450.0,9344.0,1066346900.0,-1774.0,-206321000.0,114100,-4.92,51221715750,4642119934200
271560,오리온,41675,4762293600,-22412.0,-2555286800.0,-19071.0,-2184871200.0,-226.0,-25925900.0,115300,-3.35,16304132500,4557669256400
454910,두산로보틱스,26120,1812986700,-9470.0,-654210350.0,-5487.0,-385089300.0,-10998.0,-762042900.0,69400,-2.94,14164440000,4498506612000
051900,LG생활건강,-19494,-5816619250,18002.0,5400368000.0,1527.0,426772000.0,63.0,18718000.0,299000,2.75,19727591750,4477681377000
036570,NC,1577,310367750,-22155.0,-4545287750.0,20462.0,4211170000.0,0.0,0.0,206500,0.49,15249784750,4448840543000
034220,LG디스플레이,139815,1230066880,-122235.0,-1075246950.0,-26570.0,-233890780.0,7472.0,65629570.0,8850,-0.56,16851778560,4425000000000
004020,현대제철,-131113,-4336309050,-28933.0,-954376200.0,-170935.0,-5686455050.0,331070.0,10980086100.0,33000,-1.79,21261950900,4403710905000
001450,현대해상,-9911,-494335500,3938.0,196749700.0,5953.0,296641900.0,9.0,395000.0,51200,-0.19,18723023325,4364710400000
011790,SKC,14601,1258936850,1376.0,129102100.0,-15393.0,-1337864850.0,-518.0,-44470500.0,87100,-2.79,10200564850,4320011755800
082740,한화엔진,94786,4752201875,287919.0,14692895750.0,-402020.0,-20432985825.0,13220.0,676179350.0,50600,0.6,50777587425,4222425385200
005385,현대차우,9550,1697969250,-9020.0,-1604643450.0,-826.0,-146208500.0,360.0,64264400.0,178000,-2.2,11316600350,4154690880000
002380,KCC,458,209955750,-3775.0,-1776555250.0,3187.0,1505435500.0,131.0,61637500.0,473500,-2.47,8199769250,4068736256000
001040,CJ,-32306,-4276998650,24860.0,3325809900.0,6369.0,806427650.0,651.0,87339800.0,133900,4.36,25078530800,3906800032200
010060,OCI홀딩스,8201,1732523750,-40512.0,-8392992500.0,34376.0,7086651750.0,-1881.0,-387469500.0,206000,-5.72,36021159250,3846067792000
018880,한온시스템,106627,358732314,-33974.0,-110463125.0,-28694.0,-95404704.0,-42970.0,-149380755.0,3475,-1.28,5960702685,3566262368200
004170,신세계,1660,584086750,6016.0,2270018500.0,-7442.0,-2765564750.0,-222.0,-83552000.0,376000,-1.31,34083480000,3551388056000
161890,한국콜마,-42840,-6393052150,109961.0,16170596900.0,-69712.0,-10158353700.0,3082.0,452704950.0,146100,3.4,73495076500,3448701749700
008930,한미사이언스,-10569,-532132800,-13659.0,-639074300.0,20199.0,973164700.0,4003.0,196759650.0,49700,-1.19,12344995875,3399060035000
036460,한국가스공사,-25071,-926237825,18282.0,678012900.0,7066.0,258510775.0,25.0,912500.0,36800,-0.54,4897231000,3397118400000
023530,롯데쇼핑,-32472,-3847165000,34001.0,4030349000.0,-63458.0,-7551167750.0,62010.0,7377333250.0,119400,6.61,24732685750,3377677347000
103590,일진전기,5956,399293100,27973.0,1976643950.0,-34158.0,-2391781850.0,407.0,28410300.0,69700,-1.83,13527214600,3323671683000
375500,DL이앤씨,-103931,-8867285200,43395.0,3728189150.0,-58165.0,-4993620150.0,119274.0,10181288500.0,85700,-0.12,38284558050,3316043491100
022100,포스코DX,65398,1381467825,-61902.0,-1279695025.0,18220.0,374045125.0,-22146.0,-485144625.0,21550,-2.71,11980843925,3276348409950
012750,에스원,-7678,-645499500,34984.0,2995158050.0,-27199.0,-2340529850.0,-67.0,-5725200.0,85600,5.16,8830392500,3252729636800
028670,팬오션,-52454,-329614905,612893.0,3728360645.0,-555982.0,-3371713500.0,-2850.0,-17188860.0,6040,0.17,11349886280,3228799852480
111770,영원무역,-3645,-266482450,-435.0,-28559650.0,4588.0,331875700.0,-508.0,-36833600.0,72400,-0.69,2473153650,3208150283200
035250,강원랜드,-17359,-257432895,14081.0,209211980.0,3812.0,56181785.0,-543.0,-8094080.0,14810,0.07,2734890015,3168458805000
011780,금호석유화학,622,72013900,-3237.0,-395836350.0,2511.0,310985750.0,99.0,12222200.0,124900,0.0,6607456450,3142149892500
006360,GS건설,38411,1405212775,110511.0,4097717750.0,-144274.0,-5331187950.0,-4879.0,-181311400.0,36650,-4.81,41935969925,3136561608500
192820,코스맥스,12431,3430921000,11590.0,3213176750.0,-30781.0,-8521432000.0,6725.0,1867683750.0,276000,2.03,36346623000,3132464484000
336260,두산퓨얼셀,126577,6109956050,-3060.0,-109182800.0,-107283.0,-5224618450.0,-15706.0,-751622700.0,47800,-2.05,35748879400,3130600102800
031210,서울보증보험,-5320,-233431150,5108.0,224371850.0,803.0,35004100.0,-591.0,-25944800.0,43800,0.81,1040175500,3058185992400
139130,iM금융지주,-57521,-1078498370,10888.0,212188915.0,49188.0,914216445.0,-2555.0,-47906990.0,18750,1.63,5663766985,2969313900000
302440,SK바이오사이언스,-12111,-459965350,-12197.0,-457645125.0,27290.0,1029662325.0,-3170.0,-119099250.0,37800,1.48,2601683200,2965657703400
251270,넷마블,-14239,-504118700,6182.0,219981575.0,8374.0,295371525.0,-293.0,-10387900.0,35400,0.57,2481872775,2943808245000
017800,현대엘리베이터,-9757,-729289700,5442.0,408638350.0,4293.0,319014250.0,37.0,2748800.0,74800,0.67,4459010250,2924110398000
011170,롯데케미칼,5553,358535800,65781.0,4318796900.0,-72118.0,-4728509700.0,7.0,452600.0,65400,-0.15,10980956800,2797512402600
097950,CJ제일제당,-7413,-1345258700,4680.0,852085300.0,2869.0,517609000.0,-127.0,-22801400.0,181000,0.72,7119185800,2724807666000
007340,DN오토모티브,-1558,-76495750,4473.0,212091350.0,-3915.0,-181023700.0,1000.0,45428100.0,46350,-0.96,3124536600,2711978592750
003690,코리안리,-51384,-777516085,44486.0,672673755.0,5849.0,89346040.0,1886.0,28043790.0,15180,1.88,2473366215,2682625250580
085620,미래에셋생명,6471,128234135,3926.0,77441370.0,-10455.0,-206857665.0,0.0,0.0,19700,-0.71,1772066100,2663046000000
004800,효성,-3293,-514265050,4610.0,731625150.0,-1175.0,-194866800.0,-149.0,-23601400.0,157300,-1.87,3622582950,2633266021100
026960,동서,-5235,-136436900,4763.0,124279950.0,482.0,12417950.0,0.0,0.0,26050,0.58,1120250650,2597185000000
009420,한올바이오파마,-676,-34803375,-49693.0,-2444929775.0,50568.0,2488514050.0,-1303.0,-63518800.0,49300,-1.6,10278552800,2575463453400
383220,F&F,-10183,-673579150,27192.0,1796003050.0,-16970.0,-1119906400.0,-29.0,-1856500.0,66600,2.78,8856804350,2551251195000
005440,현대지에프홀딩스,-14870,-202907505,117814.0,1592840600.0,-140603.0,-1904792395.0,37134.0,507661110.0,13880,3.58,4928568595,2545553122120
004370,농심,-5994,-2477906000,584.0,257999250.0,5437.0,2231001750.0,-12.0,-4914000.0,417000,0.6,11522300000,2536461714000
004990,롯데지주,-47050,-1192642725,56033.0,1426360525.0,-10906.0,-281674100.0,1946.0,48541850.0,25350,1.2,3909704900,2526476721600
282330,BGF리테일,-1400,-204644250,4232.0,622760500.0,-2600.0,-384297850.0,-232.0,-33818400.0,145900,0.62,7042106700,2521721885400
450080,에코프로머티,75013,2617394300,-20222.0,-704818450.0,-55603.0,-1940604950.0,252.0,8571300.0,34700,-4.41,9266480625,2457241289000
001720,신영증권,-489,-71920950,-278.0,-40670200.0,758.0,111278950.0,9.0,1312200.0,147000,-0.88,614078650,2416680000000
000240,한국앤컴퍼니,-22492,-559520350,23885.0,593048200.0,-1359.0,-32701450.0,-35.0,-850500.0,24900,1.63,1841522250,2363887476000
005850,에스엘,6859,341402450,-14184.0,-714845050.0,7312.0,372784500.0,13.0,657700.0,50800,-2.68,3219336700,2359584816000
018670,SK가스,-2633,-662712750,2988.0,754549250.0,-326.0,-84583000.0,-29.0,-7250000.0,252000,2.23,3625761250,2335849488000
279570,케이뱅크,15669,82672675,41099.0,234618255.0,-41568.0,-231694570.0,-15083.0,-84937170.0,5640,-0.88,3076195555,2288120651640
204320,HL만도,10557,499860700,-34415.0,-1650081100.0,20702.0,998055050.0,3193.0,153956400.0,48500,-2.51,9668422250,2277420320000
489790,한화비전,50613,2295224225,-60240.0,-2720221225.0,9018.0,397602000.0,553.0,24874900.0,44700,-5.3,8243546125,2256831033000
112610,씨에스윈드,-21465,-1124900050,-6271.0,-322498200.0,24160.0,1258622650.0,3571.0,188270700.0,52600,-0.38,16465255950,2218215797800
009970,영원무역홀딩스,-482,-82637100,-1056.0,-178005000.0,1534.0,259965700.0,4.0,676400.0,171100,0.06,1511838800,2216398088700
103140,풍산,-22397,-1779063450,29217.0,2307447900.0,-6639.0,-513914450.0,-44.0,-3593800.0,78400,1.16,9787568900,2197103395200
030000,제일기획,-12834,-243070785,-80917.0,-1529178355.0,95084.0,1797449190.0,-1429.0,-27016740.0,18950,0.21,5321772585,2180031213750
007070,GS리테일,-46469,-1190667275,18503.0,499846575.0,27320.0,674040800.0,664.0,17243250.0,25900,3.39,5188309500,2165432048500
069960,현대백화점,-14717,-1455670750,9331.0,935631150.0,-62439.0,-6248959350.0,67975.0,6783992850.0,99200,0.2,12383298750,2139239270400
014680,한솔케미칼,-110,-38693550,1388.0,301174050.0,-1417.0,-289835500.0,135.0,26561000.0,198000,-1.0,5904046200,2137219128000
051600,한전KPS,20339,972668100,4734.0,226787050.0,-25002.0,-1196162700.0,-52.0,-2427950.0,47400,-3.85,6705540950,2133000000000
081660,미스토홀딩스,-4107,-164765075,-5691.0,-224320850.0,5215.0,207345925.0,4581.0,181661000.0,39900,-0.13,3081043475,2118364416000
483650,달바글로벌,2430,413210650,-10146.0,-1696886900.0,7604.0,1264973950.0,112.0,18637800.0,167600,0.0,22922617200,2099343354000
139480,이마트,-35183,-2625188250,-5506.0,-406430100.0,41692.0,3106833550.0,-1051.0,-78779100.0,75000,1.76,8770765000,2069686425000
073240,금호타이어,-193153,-1387269560,-36552.0,-260975080.0,227786.0,1634628030.0,-251.0,-1800140.0,7110,-3.53,10110856875,2042420640570
002790,아모레퍼시픽홀딩스,-31981,-846205675,36.0,7567850.0,31660.0,831176675.0,316.0,8332950.0,26500,2.71,2753880475,2026141770000
020150,롯데에너지머티리얼즈,130813,5109874650,-78139.0,-3054795425.0,-53653.0,-2092797975.0,175.0,6543450.0,38300,-9.24,17831397725,2005597232900
457190,이수스페셜티케미컬,12504,787848650,-4529.0,-280945450.0,-8852.0,-562817100.0,942.0,59993200.0,63000,-1.72,5811907250,1903788936000
462870,시프트업,-28849,-935995200,12409.0,404696900.0,16998.0,549412600.0,-600.0,-19481250.0,32100,2.23,2036235725,1885614669000
181710,NHN,-10903,-621673100,-26789.0,-1499318300.0,37670.0,2119860100.0,19.0,973300.0,56900,0.89,9973746300,1863653609100
089860,롯데렌탈,-10640,-524326100,12109.0,598522950.0,-3824.0,-190926800.0,2368.0,117370850.0,49600,0.61,2121828650,1800945644800
439260,대한조선,-6381,-300405450,1217.0,57607950.0,5186.0,243835400.0,-6.0,-280900.0,47050,-0.53,1156974075,1792074746500
023590,다우기술,-8777,-362345925,9119.0,374440500.0,-1168.0,-45663675.0,826.0,33569100.0,41150,1.11,2872023725,1781272888800
071970,HD현대마린엔진,17258,901401400,-3672.0,-179726150.0,-16411.0,-869973150.0,2856.0,149941700.0,52500,0.0,9249386050,1780878487500
475150,SK이터닉스,132520,6706122600,-76832.0,-3883676450.0,-55273.0,-2800854950.0,-894.0,-45418900.0,50200,-3.28,37165125100,1710163600800
012630,HDC,-33331,-937249400,650.0,24583325.0,32896.0,918699825.0,-215.0,-6033750.0,28200,-0.88,3646784850,1684716532200
006040,동원산업,-29,-1632600,-1130.0,-42731400.0,2059.0,78040600.0,-900.0,-33676600.0,37850,-0.92,1012237125,1670729999150
000155,두산우,532,227238500,-60.0,-24904500.0,-507.0,-217134500.0,30.0,12615500.0,417500,-6.81,1932023750,1668522885000
000120,CJ대한통운,-15025,-1095948450,443.0,33981650.0,15231.0,1109354700.0,-620.0,-45278000.0,73000,1.11,2138531350,1665301112000
