종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-21739215,-3214205,48026295,-23072875,4420.0,-0.10999999940395355,228405075.0
006840,AK홀딩스,3554830,3293330,-6848160,0,7550.0,-1.8200000524520874,24376420.0
027410,BGF,-33540755,-2146015,35686770,0,3975.0,1.659999966621399,183600340.0
282330,BGF리테일,-1038100300,552484300,545212200,-59596200,147000.0,5.230000019073486,5982760350.0
138930,BNK금융지주,-576962200,499200345,-19738825,97500680,15120.0,1.0,10810673215.0
001460,BYC,-20751225,9652900,13425375,-2327050,38300.0,0.9200000166893005,46057425.0
001465,BYC우,-26659550,26121600,537950,0,26950.0,0.0,46767950.0
001040,CJ,-1497364200,-853517500,2308870500,42011200,130500.0,3.0799999237060547,8374679450.0
079160,CJ CGV,565456570,367648105,-613152875,-319951800,5540.0,3.1700000762939453,5337275705.0
00104K,CJ4우(전환),-152778900,21021300,131757600,0,126500.0,2.3499999046325684,467011300.0
000120,CJ대한통운,-1044023950,388538000,655485950,0,74700.0,1.909999966621399,2739276650.0
011150,CJ씨푸드,-67433440,0,67433440,0,2050.0,0.9900000095367432,122323255.0
011155,CJ씨푸드1우,36410,0,-36410,0,7200.0,2.859999895095825,4640120.0
001045,CJ우,31193400,-138131900,106800800,137700,69600.0,0.8700000047683716,276951100.0
097950,CJ제일제당,-4770980750,2307484000,2423496750,40000000,189300.0,1.6100000143051147,11238970700.0
097955,CJ제일제당 우,7637600,1364500,-9002100,0,124300.0,1.059999942779541,362975500.0
000480,CR홀딩스,26725514,-1726950,-24998564,0,4570.0,0.0,157040469.0
000590,CS홀딩스,679000,-207100,-471900,0,68100.0,0.28999999165534973,11894300.0
012030,DB,8504801,88815746,-96880047,-440500,1484.0,0.75,567134942.0
005830,DB손해보험,-108973900,10570657850,-10501076950,39393000,187400.0,1.850000023841858,37258884050.0
016610,DB증권,-179377340,184928140,-5550800,0,9870.0,1.2300000190734863,435166820.0
000990,DB하이텍,2009630400,743672300,-2654545200,-98757500,93900.0,-1.5700000524520874,21486961850.0
001530,DI동일,-1606464225,1438244000,966502375,-798282150,28050.0,10.649999618530273,6294647500.0
015590,DKME,-38774158,-180564,38954722,0,1480.0,2.4200000762939453,73948856.0
000210,DL,-74497175,226569375,-114038150,-38034050,50000.0,0.0,2891835675.0
000215,DL우,5400475,1876550,-7348575,71550,23750.0,-1.0399999618530273,24944075.0
