종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-102385785,45799810,58584090,-1998115,4420.0,0.0,465007600.0
006840,AK홀딩스,3286980,-2309890,-977090,0,7500.0,-0.6600000262260437,16520320.0
027410,BGF,26878911,-4270535,-22608376,0,3925.0,-1.2599999904632568,168782195.0
282330,BGF리테일,-1470571600,-1232810700,2698416900,4965400,147800.0,0.5400000214576721,17252121400.0
138930,BNK금융지주,1436940825,-815236920,-625342255,3638350,15200.0,0.5299999713897705,16026642135.0
001460,BYC,-6637300,9098600,-2461300,0,38450.0,0.38999998569488525,22144900.0
001465,BYC우,-21341500,26138300,-4796800,0,27100.0,0.5600000023841858,36112700.0
001040,CJ,-192069650,1395511700,-1207120300,3678250,129900.0,-0.46000000834465027,12793723550.0
079160,CJ CGV,432557180,-26995910,-405561270,0,5440.0,-1.809999942779541,13103998070.0
00104K,CJ4우(전환),-41623600,46144900,-4521300,0,126500.0,0.0,228753600.0
000120,CJ대한통운,1032931600,42800450,-1082325550,6593500,73500.0,-1.6100000143051147,2730600350.0
011150,CJ씨푸드,-1603640,36900,1566740,0,2050.0,0.0,64451192.0
011155,CJ씨푸드1우,70,0,-70,0,7030.0,-2.359999895095825,20388350.0
001045,CJ우,84984700,-137535100,52000800,549600,69000.0,-0.8600000143051147,258078700.0
097950,CJ제일제당,3789979400,-543530900,-3269335100,22886600,186500.0,-1.4800000190734863,12467673450.0
097955,CJ제일제당 우,64084350,7809800,-72016750,122600,123100.0,-0.9700000286102295,318285050.0
000480,CR홀딩스,-16097760,-1164225,17261985,0,4520.0,-1.090000033378601,176279345.0
000590,CS홀딩스,-6696500,4358700,2337800,0,67800.0,-0.4399999976158142,42139800.0
012030,DB,-28603500,1920573,12340660,14342267,1600.0,7.820000171661377,2210560513.0
005830,DB손해보험,2474131050,11509252250,-14158375600,174992300,181100.0,-3.359999895095825,84726812600.0
016610,DB증권,-7262710,131691000,-126123880,1695590,9820.0,-0.5099999904632568,334041260.0
000990,DB하이텍,-1102217800,1048807600,58215150,-4804950,95000.0,1.1699999570846558,19883934750.0
001530,DI동일,369928425,62391700,-222893975,-209426150,27700.0,-1.25,1594774725.0
015590,DKME,-2969667,1449,2968218,0,1449.0,-2.0899999141693115,43192069.0
000210,DL,-8393625,-205465400,203333725,10525300,50400.0,0.800000011920929,1485730650.0
000215,DL우,-20611550,10146600,10417850,47100,23700.0,-0.20999999344348907,115745375.0
375500,DL이앤씨,-1619511550,513218200,-2911289750,4017583100,72000.0,-1.7699999809265137,22030773350.0
37550L,DL이앤씨2우(전환),-270047150,133204150,91193000,45650000,47200.0,-0.7400000095367432,856825150.0
37550K,DL이앤씨우,8420600,24400,-8689500,244500,24400.0,-2.4000000953674316,49144200.0
007340,DN오토모티브,-944536700,814424275,128872525,1239900,47200.0,0.0,5494422950.0
004840,DRB동일,-27295055,32955,27262100,0,4285.0,1.899999976158142,78185905.0
155660,DSR,4468154,-7132095,1025581,1638360,4405.0,-0.5600000023841858,42780682.0
069730,DSR제강,-16725740,-3085630,19811370,0,5570.0,1.2699999809265137,110943150.0
017860,DS단석,-29784170,180100,28416570,1187500,12020.0,-0.6600000262260437,442239000.0
092780,DYP,5935140,-1982975,-3964805,12640,3305.0,-1.9299999475479126,54245295.0
