종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,118544670,-17415595,-102645655,1516580,4015.0,-1.590000033378601,256934962.0
006840,AK홀딩스,402410,-15725860,15323450,0,5660.0,-4.070000171661377,57104450.0
027410,BGF,103938812,86419712,-190256960,-101564,3880.0,0.5199999809265137,450184735.0
282330,BGF리테일,-42228300,384600100,-343869400,1497600,115800.0,-1.9500000476837158,7555034250.0
138930,BNK금융지주,-937053780,6254214390,-5298714970,-18445640,17050.0,0.7099999785423279,13879975310.0
001460,BYC,4650250,-500100,-5165900,1015750,34050.0,0.28999999165534973,35501550.0
001465,BYC우,419550,200,-419750,0,22650.0,1.1200000047683716,8430000.0
001040,CJ,2966309350,-1337294400,-1944793650,315778700,154700.0,-3.490000009536743,12781150200.0
079160,CJ CGV,635155457,-338538200,-250530492,-46086765,4355.0,-2.4600000381469727,1600096569.0
00104K,CJ4우(전환),155928150,152589350,-312059300,3541800,150400.0,-2.9700000286102295,1210493250.0
000120,CJ대한통운,977346850,-594704000,-397397750,14754900,74100.0,-3.890000104904175,3779847850.0
011150,CJ씨푸드,-12048005,-97628,12145633,0,1952.0,-0.36000001430511475,67291536.0
011155,CJ씨푸드1우,0,0,0,0,8230.0,0.3700000047683716,934830.0
001045,CJ우,106772650,-15300,-105878750,-878600,67200.0,-2.75,195391950.0
097950,CJ제일제당,1751557550,2051736800,-3802725850,-568500,185100.0,-3.2899999618530273,12708529450.0
097955,CJ제일제당 우,26185400,-3254500,-24256900,1326000,119700.0,-1.159999966621399,567950250.0
000480,CR홀딩스,-12431753,12941100,-509347,0,4880.0,1.350000023841858,354066072.0
000590,CS홀딩스,687800,-72200,-615600,0,69800.0,3.0999999046325684,23328600.0
012030,DB,5715666,-4198983,-1516683,0,1818.0,1.0,565804363.0
005830,DB손해보험,25144800,-125506550,-985684750,1086046500,133900.0,-1.3300000429153442,26537587500.0
016610,DB증권,86005500,6700090,-99039090,6333500,9360.0,-0.6399999856948853,619493520.0
000990,DB하이텍,7392297300,-50011713800,42391181200,228235300,144200.0,0.41999998688697815,130996077150.0
001530,DI동일,-55912250,-33900125,-51046700,140859075,22350.0,0.2199999988079071,566056900.0
015590,DKME,-146107790,-16535,-17414625,163538950,2245.0,3.2200000286102295,386856470.0
000210,DL,198895975,315435325,-517868850,3537550,43250.0,-4.949999809265137,2781410775.0
000215,DL우,4368950,1341850,-5793850,83050,20450.0,-2.619999885559082,36769250.0
375500,DL이앤씨,-1557260650,-29348550,1588706700,-2097500,64100.0,-2.140000104904175,21143784250.0
37550L,DL이앤씨2우(전환),-40657150,59812800,-19155650,0,42900.0,-0.3499999940395355,90445800.0
37550K,DL이앤씨우,7076200,44450,-7009050,-111600,22300.0,-0.6700000166893005,42206950.0
007340,DN오토모티브,-613363875,970996300,-374551925,16919500,38200.0,1.8700000047683716,5125492175.0
004840,DRB동일,47662280,-5168220,-42468380,-25680,4335.0,3.2100000381469727,174543665.0
155660,DSR,60474423,-2169790,-57433133,-871500,4320.0,1.8899999856948853,330498557.0
069730,DSR제강,268284895,-171200,-267750225,-363470,5610.0,7.46999979019165,1354572100.0
017860,DS단석,266253880,-654820,-268073630,2474570,11770.0,0.09000000357627869,689835780.0
092780,DYP,14218237,-12708120,-1510117,0,3440.0,-2.4100000858306885,64813100.0
017940,E1,162874800,-12209900,-162778700,12113800,79400.0,-1.3700000047683716,584841800.0
365550,ESR켄달스퀘어리츠,499040414,95047106,-786395273,192307753,3320.0,-4.050000190734863,1760250146.0
383220,F&F,-146199250,723660150,-591418500,13957600,77200.0,-1.149999976158142,3943032650.0
