종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-7786998,47564203,-39785785,8580,4285.0,-1.0399999618530273,263328022.0
006840,AK홀딩스,2564370,1275290,-3839660,0,6010.0,-0.5,141741520.0
027410,BGF,-5348016,13128572,650924,-8431480,3940.0,-0.12999999523162842,330338983.0
282330,BGF리테일,-22633000,448627400,-437571100,11576700,122900.0,-2.7699999809265137,6731317700.0
138930,BNK금융지주,550564800,2789780425,-3418770155,78424930,17700.0,-3.440000057220459,14007517065.0
001460,BYC,5164100,-1046950,-4439400,322250,32050.0,-2.140000104904175,30039250.0
001465,BYC우,-595000,250,594750,0,23000.0,-1.0800000429153442,30643300.0
001040,CJ,453314000,545850,-522140750,68280900,128700.0,-5.159999847412109,11720925600.0
079160,CJ CGV,-518483583,495195739,23287844,0,4430.0,1.2599999904632568,2308154718.0
00104K,CJ4우(전환),11745400,179009400,-222761600,32006800,127800.0,-3.619999885559082,1669081500.0
000120,CJ대한통운,153757800,190892450,-345360250,710000,71500.0,-1.3799999952316284,2663238450.0
011150,CJ씨푸드,-3053651,-131828,3185479,0,1997.0,-3.5299999713897705,67986448.0
001045,CJ우,132027600,-211100,-131945200,128700,64300.0,-3.450000047683716,333334100.0
097950,CJ제일제당,-502554850,491540300,125448250,-114433700,184200.0,-0.3199999928474426,7525652050.0
097955,CJ제일제당 우,-26314200,3882700,13934400,8497100,118100.0,-1.0099999904632568,681682450.0
000480,CR홀딩스,-2676835,-4459890,7136725,0,4910.0,-0.20000000298023224,335803545.0
000590,CS홀딩스,6044800,-9078800,3034000,0,66500.0,-1.6299999952316284,65522900.0
012030,DB,320738580,79512976,-400251556,0,1441.0,-6.119999885559082,946196306.0
005830,DB손해보험,-1290077700,12101771450,-11391765250,580071500,159000.0,-2.450000047683716,38305842550.0
016610,DB증권,-1350040,277260,-5795220,6868000,8820.0,-4.550000190734863,627702470.0
000990,DB하이텍,42856000,-11052022250,10998546850,10619400,102000.0,-6.929999828338623,30703589250.0
001530,DI동일,-92185650,103709650,-246022200,234498200,22500.0,-4.860000133514404,577965950.0
015590,DKME,-24612361,1928853,3463489,19220019,1862.0,-0.75,82559513.0
000210,DL,197196550,1137712075,-1334006625,-902000,44000.0,-5.269999980926514,2920237200.0
000215,DL우,-31572560,60,672000,30900500,20000.0,-1.4800000190734863,46090580.0
375500,DL이앤씨,-2704845100,711227100,1993729150,-111150,57900.0,-3.819999933242798,15063619750.0
37550L,DL이앤씨2우(전환),92860400,-109634900,16774500,0,37000.0,-5.130000114440918,190458550.0
37550K,DL이앤씨우,5940600,-1101050,-4839550,0,21100.0,-2.0899999141693115,101195800.0
007340,DN오토모티브,149850625,1312332700,-1451931525,-10251800,38650.0,-5.269999980926514,5186949125.0
004840,DRB동일,3057150,-849880,-2207270,0,4220.0,-0.5899999737739563,30226660.0
155660,DSR,39837360,-3815985,-35560375,-461000,4510.0,1.809999942779541,143790745.0
069730,DSR제강,-71279470,229120,67970150,3080200,5590.0,0.0,307211680.0
017860,DS단석,-1096730,2050490,-46523430,45569670,11280.0,-6.079999923706055,903007290.0
092780,DYP,859615,388025,-1273980,26340,3250.0,-2.4000000953674316,39542870.0
017940,E1,-71921500,186597200,-111774100,-2901600,87700.0,0.6899999976158142,746124600.0
365550,ESR켄달스퀘어리츠,-50893872,33235318,16184594,1473960,3275.0,2.8299999237060547,625444930.0
383220,F&F,188059250,-22778000,-153608350,-11672900,74400.0,-5.820000171661377,2811283100.0
007700,F&F홀딩스,164572695,-3461690,-161111005,0,14000.0,-5.409999847412109,430880340.0
114090,GKL,-518317965,36008330,497325515,-15015880,9250.0,-0.8600000143051147,1594582260.0
078930,GS,-6613545550,12928884350,-6517368800,202030000,83200.0,0.47999998927116394,53291766100.0
006360,GS건설,-3252353425,-143640425,3249902500,146091350,26050.0,-4.579999923706055,27837075625.0
001250,GS글로벌,-250517036,555740,249953826,7470,2480.0,-3.690000057220459,1415196240.0
007070,GS리테일,-313118950,-158192350,476797350,-5486050,25850.0,-2.0799999237060547,4848949425.0
078935,GS우,109851400,1300,-118179300,8326600,54000.0,-1.100000023841858,338524700.0
499790,GS피앤엘,80597450,803134175,-871064975,-12666650,38500.0,-5.980000019073486,2735067200.0
012630,HDC,-142297800,274342450,-185538590,53493940,20100.0,-1.4700000286102295,1173737130.0
039570,HDC랩스,-1418800,-5488880,-4924040,11831720,7470.0,-1.840000033378601,152166760.0
089470,HDC현대EP,35941837,8005820,-43947657,0,3570.0,-5.050000190734863,187152892.0
267270,HD건설기계,7709955700,-2903762150,-4929303750,123110200,121100.0,-7.059999942779541,29154332950.0
009540,HD한국조선해양,-64940250,4382982500,-4446825250,128783000,340000.0,-3.950000047683716,74096415000.0
267250,HD현대,-1273492050,3445072850,-2193041800,21461000,197600.0,-3.369999885559082,27619379550.0
443060,HD현대마린솔루션,-4164646000,-1404090500,5753694300,-184957800,198100.0,-1.440000057220459,28676888100.0
071970,HD현대마린엔진,950222800,150808700,-1268023100,166991600,52900.0,-8.15999984741211,7097443700.0
322000,HD현대에너지솔루션,-1539768900,3683188750,-2358431450,215011600,117700.0,6.900000095367432,24956212500.0
267260,HD현대일렉트릭,-5077664500,-4989517500,10246101000,-178919000,752000.0,-5.650000095367432,74653688000.0
329180,HD현대중공업,4096668750,-1201928500,-2805562500,-89177750,448500.0,-7.329999923706055,131235948500.0
097230,HJ중공업,-742155910,11134835,744561565,-13540490,14300.0,-8.100000381469727,7140208900.0
014790,HL D&I,24408980,-6623580,-19672280,1886880,2350.0,-6.0,83028485.0
003580,HLB글로벌,-48409132,2726136,45682996,0,1233.0,-8.329999923706055,388650939.0
204320,HL만도,-812846925,689057375,106680050,17109500,42050.0,-6.139999866485596,19271551300.0
060980,HL홀딩스,157289150,-13112325,-144472975,296150,37000.0,-2.25,788565300.0
011200,HMM,-10022894295,8890511065,1245526320,-113143090,20150.0,0.5,28298201185.0
035000,HS애드,269605335,15963050,-283717345,-1851040,5800.0,-1.190000057220459,750321225.0
002460,HS화성,15480810,-2074330,-38122630,24716150,10900.0,-0.9100000262260437,126947880.0
487570,HS효성,-30294000,-1831750,21001300,11124450,43200.0,-1.3700000047683716,146195925.0
298050,HS효성첨단소재,185440450,332241100,-517681550,0,143100.0,-4.920000076293945,1641987350.0
015360,INVENI,41003620,12258460,-55276100,2014020,13960.0,-2.0399999618530273,358268400.0
294870,IPARK현대산업개발,-2891880495,1958984435,939683220,-6787160,19370.0,7.429999828338623,9422572810.0
175330,JB금융지주,61006075,409335650,-460882025,-9459700,26450.0,-3.4700000286102295,7352186800.0
234080,JW생명과학,48095540,-653420,-47766000,323880,11080.0,-2.640000104904175,203895915.0
001060,JW중외제약,204516250,5235650,-209751900,0,23350.0,-3.7100000381469727,646035550.0
001067,JW중외제약2우B,0,0,0,0,43400.0,0.0,43400.0
001065,JW중외제약우,0,0,0,0,20750.0,0.0,164600.0
096760,JW홀딩스,25037362,-5299889,-19842603,105130,3755.0,-3.8399999141693115,212576577.0
008970,KBI동양철관,-61642301,-145205,61787506,0,1054.0,-4.53000020980835,865375284.0
105560,KB금융,-11436616850,39709116200,-27065828300,-1206671050,168800.0,-6.789999961853027,312451965150.0
415640,KB발해인프라,-19939220,-98105130,122225030,-4180680,10750.0,-1.7400000095367432,969828290.0
432320,KB스타리츠,-30629884,95820377,-66864964,1674471,1496.0,-1.1200000047683716,635265079.0
002380,KCC,697209250,289471500,-991773250,5092500,391000.0,-6.900000095367432,8264085000.0
344820,KCC글라스,-68906025,19143825,54252800,-4490600,22650.0,0.2199999988079071,288318625.0
009070,KCTC,-408612793,81925,400502438,8028430,3720.0,-3.5,1106009912.0
092220,KEC,-72425215,10758125,61654515,12575,2510.0,-7.380000114440918,1093471975.0
003620,KG모빌리티,394665256,-123419733,-271245523,0,2720.0,-4.900000095367432,1293646198.0
016380,KG스틸,264919770,51009845,-323291475,7361860,5070.0,-0.7799999713897705,1255217730.0
001390,KG케미칼,221592929,-18542577,-203050352,0,4010.0,-2.9100000858306885,697462307.0
001940,KISCO홀딩스,-21670575,13805850,68704725,-60840000,25350.0,1.0,157818225.0
025000,KPX케미칼,45795000,-3478700,-42858250,541950,49500.0,-2.369999885559082,357011825.0
092230,KPX홀딩스,7273300,19085300,-23250300,-3108300,83900.0,-2.7799999713897705,202157300.0
044450,KSS해운,-58457980,16030500,-139391305,181818785,9720.0,-1.8200000524520874,901419000.0
030200,KT,-7912429950,9184945350,-152425700,-1120089700,53500.0,2.0999999046325684,20760731375.0
033780,KT&G,-84260150,6017090750,-5865337700,-67492900,179400.0,-0.2800000011920929,42605239000.0
058850,KTcs,-26770540,3663170,23107370,0,2225.0,-1.5499999523162842,179630995.0
058860,KTis,-29152950,-375165,29074515,453600,2525.0,-0.9800000190734863,97703544.0
093050,LF,-1147650,123739100,-119612800,-2978650,22200.0,0.0,457514650.0
003550,LG,-1876322150,-117841400,1915043450,79120100,95000.0,-3.8499999046325684,25619862600.0
034220,LG디스플레이,11030592525,-1477146015,-9680347670,126901160,9880.0,-5.090000152587891,43611413745.0
051900,LG생활건강,-2364943750,3168718250,-797311500,-6463000,245000.0,-0.6100000143051147,14417156250.0
051905,LG생활건강우,30685800,3145800,-34106100,274500,90500.0,-2.1600000858306885,552990500.0
064400,LG씨엔에스,-3311892650,1421799950,1607751800,282340900,61800.0,-4.920000076293945,48705670150.0
373220,LG에너지솔루션,4540130750,-7124883250,2693045000,-108292500,317500.0,-4.940000057220459,100344521500.0
003555,LG우,16287400,-14048200,-30332700,28093500,62600.0,-1.8799999952316284,430721700.0
032640,LG유플러스,-1128427060,2065928750,-930362420,-7139270,14500.0,-0.8199999928474426,18630512028.0
011070,LG이노텍,8534651000,-8928455000,46497500,347306500,602000.0,-9.880000114440918,118907353000.0
066570,LG전자,-8313874800,9203013300,-628822900,-260315600,167200.0,-6.590000152587891,205938319150.0
066575,LG전자우,-617401100,274900,594266500,22859700,61300.0,-6.980000019073486,5007636350.0
037560,LG헬로비전,132799565,743331,-136044922,2502026,1487.0,-4.980000019073486,366258331.0
051910,LG화학,-2880182500,-10561519250,13460748250,-19046500,253000.0,-2.880000114440918,63871226000.0
051915,LG화학우,931623700,-8019400,-811987100,-111617200,113600.0,-5.730000019073486,2650227400.0
079550,LIG디펜스앤에어로스페이스,4406115500,-850057500,-3724749000,168691000,695000.0,-7.210000038146973,102253093969.0
006260,LS,692920750,-2898566000,2197719750,7925500,265500.0,-7.809999942779541,34959167250.0
010120,LS ELECTRIC,-1975573900,1053162200,905084750,17326950,179300.0,-5.630000114440918,119018668550.0
000680,LS네트웍스,87785952,-331710,-87454242,0,2720.0,-4.559999942779541,288377287.0
229640,LS에코에너지,-79841350,-148478950,229016350,-696050,40400.0,-6.159999847412109,2092557350.0
108320,LX세미콘,601734425,-366671525,-236337900,1275000,37100.0,-5.480000019073486,2102141775.0
001120,LX인터내셔널,-170856100,937826600,-766970500,0,36550.0,-0.6800000071525574,2676771675.0
108670,LX하우시스,-304994900,244720500,57341400,2933000,32450.0,2.8499999046325684,848238050.0
108675,LX하우시스우,3585190,74450,-3659640,0,16140.0,-1.590000033378601,8163180.0
383800,LX홀딩스,-116024565,48191625,71037440,-3204500,7570.0,-1.2999999523162842,567458165.0
38380K,LX홀딩스1우,-1595130,-1094480,2689610,0,7250.0,0.0,35014730.0
009810,MDS스피어,350283,-279057,-71226,0,1929.0,-1.9800000190734863,10958845.0
023150,MH에탄올,-3437315,-257775,3505770,189320,4045.0,-4.710000038146973,18723815.0
035420,NAVER,-13776524650,6916380700,7212558250,-352414300,185900.0,-2.1600000858306885,117168113650.0
036570,NC,-6593324500,-3740007250,10331618250,1713500,210500.0,-5.610000133514404,24327202750.0
181710,NHN,108693225,534703700,-647027675,3630750,34650.0,-7.349999904632568,1874733525.0
400760,NH올원리츠,-28335936,-20621664,56369810,-7412210,2975.0,-0.3400000035762787,182451429.0
005940,NH투자증권,1482268050,1933138425,-3499208425,83801950,29500.0,-4.840000152587891,16443592325.0
