종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,146505992,-6763943,-140494659,752610,4205.0,0.7200000286102295,371466562.0
006840,AK홀딩스,33798800,-21065820,-12732980,0,6170.0,-2.059999942779541,73172290.0
027410,BGF,-9471488,-17395389,20648292,6218585,4010.0,-0.5,774546105.0
282330,BGF리테일,1557775350,-2196985100,618188800,21020950,108000.0,-5.840000152587891,7301040050.0
138930,BNK금융지주,892625860,-103266955,-920791830,131432925,16950.0,-4.449999809265137,12449734935.0
001460,BYC,-40412800,29250650,11162150,0,34200.0,-0.8700000047683716,167469750.0
001465,BYC우,3205350,0,-3205350,0,23350.0,-0.4300000071525574,9566700.0
001040,CJ,2441296050,-3268388150,1139948450,-312856350,168600.0,-5.389999866485596,20391993350.0
079160,CJ CGV,84490113,30466959,-114057767,-899305,4510.0,0.44999998807907104,1001650642.0
00104K,CJ4우(전환),95991600,106520900,-205927500,3415000,159400.0,-3.9200000762939453,1035853100.0
000120,CJ대한통운,2646476000,-2008389250,-645164450,7077700,76800.0,-4.360000133514404,4122786050.0
011150,CJ씨푸드,-25340418,-172568,25119386,393600,1961.0,-1.7000000476837158,125136825.0
011155,CJ씨푸드1우,-9470,0,9470,0,9470.0,1.0700000524520874,3614980.0
001045,CJ우,71909600,789600,-72627100,-72100,71200.0,-3.259999990463257,309768600.0
097950,CJ제일제당,4482528200,-1660012700,-3178997650,356482150,187800.0,-2.8499999046325684,10523571000.0
097955,CJ제일제당 우,-20133600,-5230400,25120400,243600,121300.0,-1.4600000381469727,544696400.0
000480,CR홀딩스,182595374,1441805,4562821,-188600000,4695.0,-0.6299999952316284,404148724.0
000590,CS홀딩스,25391900,-11364400,-14027500,0,69600.0,-4.400000095367432,40266800.0
012030,DB,-558863115,-2293604,557378719,3778000,1886.0,2.5,1533115333.0
005830,DB손해보험,279838700,-2514123050,1106355050,1127929300,141300.0,-2.4800000190734863,17996932350.0
016610,DB증권,-79558560,25470030,15171250,38917280,9780.0,-2.299999952316284,920988680.0
000990,DB하이텍,-43689993350,37285566950,4885001800,1519424600,174000.0,11.470000267028809,182653004400.0
001530,DI동일,-158410700,-10017525,-35249225,203677450,22550.0,0.8899999856948853,627914825.0
015590,DKME,-75648300,-18175,85569060,-9902585,2080.0,-0.47999998927116394,415498845.0
000210,DL,-178786025,-702451800,867284125,13953700,48650.0,-1.8200000524520874,3405326125.0
000215,DL우,1422650,1536700,-3047200,87850,21950.0,-2.440000057220459,25242050.0
375500,DL이앤씨,50764950,231872000,-253684750,-28952200,74000.0,0.14000000059604645,36195714850.0
37550L,DL이앤씨2우(전환),-124677150,63642550,46704150,14330450,49300.0,2.2799999713897705,471649450.0
37550K,DL이앤씨우,9886700,-1030500,-9129250,273050,24650.0,0.0,142898050.0
007340,DN오토모티브,522395075,-286165525,-260444200,24214650,39900.0,-5.110000133514404,6888118275.0
004840,DRB동일,-83127430,-20363215,103450045,40600,4130.0,-2.359999895095825,883516575.0
155660,DSR,-21659540,394965,18000925,3263650,4145.0,1.340000033378601,49604098.0
069730,DSR제강,7721295,-798180,-8158575,1235460,5030.0,0.0,70824805.0
017860,DS단석,-109903240,-16632690,126298330,237600,13000.0,-2.0299999713897705,664352585.0
092780,DYP,3821720,249310,-4071030,0,3845.0,-1.7899999618530273,77057380.0
017940,E1,425077800,-340302800,-90900900,6125900,79600.0,-4.440000057220459,861408800.0
365550,ESR켄달스퀘어리츠,336674944,-40124284,-311534725,14984065,3555.0,-3.4000000953674316,948741092.0
383220,F&F,3358629800,-791944500,-2345785450,-220899850,75300.0,-7.380000114440918,11544297450.0
007700,F&F홀딩스,-49289220,31902600,16806090,580530,15750.0,-0.5099999904632568,376001075.0
114090,GKL,-378489095,-94270215,-582122030,1054881340,11580.0,0.8700000047683716,2205796385.0
078930,GS,-690181100,-3110601900,3821045350,-20262350,67600.0,-3.430000066757202,15878053250.0
006360,GS건설,-152693875,981570650,-764825275,-64051500,27150.0,2.259999990463257,21075659975.0
001250,GS글로벌,-38313780,-17808600,47485580,8636800,2865.0,-1.2100000381469727,1636820077.0
007070,GS리테일,344175050,697027850,-1042144000,941100,22100.0,-4.949999809265137,4026629600.0
078935,GS우,23680600,519100,-29333500,5133800,51600.0,-1.7100000381469727,285122700.0
499790,GS피앤엘,45372650,-508896175,680423675,-216900150,39400.0,-4.829999923706055,6842430800.0
012630,HDC,-3719550,-781797800,758811250,26706100,20250.0,-1.7000000476837158,1890647350.0
039570,HDC랩스,-2598670,-1791595,4390265,0,7740.0,-0.25999999046325684,83921510.0
089470,HDC현대EP,44754617,9151540,-46634157,-7272000,4020.0,-0.5,309295637.0
267270,HD건설기계,3550215250,-9216476850,5677729500,-11467900,132500.0,-3.069999933242798,40546308150.0
009540,HD한국조선해양,1403754500,-7859719750,5879155750,576809500,397500.0,-5.130000114440918,59271878500.0
267250,HD현대,-6560037750,-8803653750,15712678500,-348987000,224000.0,-2.819999933242798,36148175250.0
443060,HD현대마린솔루션,2882299250,-9382530500,12993642750,-6493411500,209500.0,-6.889999866485596,35980080000.0
071970,HD현대마린엔진,237051950,-1419543250,1096293800,86197500,65200.0,-3.259999990463257,9542255550.0
322000,HD현대에너지솔루션,-2790210200,599685000,2160756400,29768800,137000.0,-2.140000104904175,16601005300.0
267260,HD현대일렉트릭,5083501500,-24183280500,18697155000,402624000,1033000.0,-4.170000076293945,153166024500.0
329180,HD현대중공업,19981577000,-70612495000,51186124000,-555206000,636000.0,-4.650000095367432,204902080000.0
097230,HJ중공업,-913905500,2867373900,-1899231750,-54236650,21400.0,-4.039999961853027,12791963725.0
014790,HL D&I,15199870,-43538940,27744950,594120,2495.0,-4.590000152587891,393407630.0
003580,HLB글로벌,-35247982,-347685,35595667,0,1523.0,-0.12999999523162842,158512233.0
204320,HL만도,31106542900,-16481668150,-14209081000,-415793750,56900.0,-12.859999656677246,84274781300.0
060980,HL홀딩스,410525475,-4336225,-405431450,-757800,41700.0,-2.569999933242798,1307165825.0
011200,HMM,6354217020,-3811539205,-2563127225,20449410,19550.0,-2.9800000190734863,24537011495.0
035000,HS애드,25606230,-659120,-39185190,14238080,6850.0,-2.9700000286102295,265118330.0
002460,HS화성,30851850,-8116930,909440,-23644360,12990.0,-2.4800000190734863,172668450.0
487570,HS효성,78862325,-7155350,-76507775,4800800,50000.0,-2.7200000286102295,342242475.0
298050,HS효성첨단소재,492701000,107307050,-587804950,-12203100,184500.0,-1.8600000143051147,2436840400.0
015360,INVENI,106571580,7257540,-128464470,14635350,14260.0,-2.5299999713897705,328025350.0
294870,IPARK현대산업개발,858002540,-435011670,-415046890,-7943980,19500.0,-4.650000095367432,2602690205.0
