종목코드,종목명,개인_순매수거래량,개인_순매수거래대금,기관_순매수거래량,기관_순매수거래대금,외국인_순매수거래량,외국인_순매수거래대금,기타법인_순매수거래량,기타법인_순매수거래대금,종가,등락률,거래대금,시가총액
006400,삼성SDI,-58285,-32498879000,-5863.0,-2824765000.0,64397.0,35462836500.0,-136.0,-75704500.0,547000,2.82,221775322000,44080284910000
068270,셀트리온,12818,2265937650,-10859.0,-1916190900.0,-1765.0,-313585250.0,277.0,48727100.0,177500,-0.73,36650583850,41289548740000
034730,SK,9427,5234948500,-15875.0,-8816154500.0,6270.0,3482989000.0,134.0,73976000.0,550000,-3.51,48397328500,39876486650000
086790,하나금융지주,13012,1779121350,-33784.0,-4655202550.0,20630.0,2856663200.0,-4.0,-605600.0,137600,-2.27,78392857400,37285459616000
012330,현대모비스,-11038,-4440724250,-24260.0,-9595780500.0,36374.0,14466785750.0,-1074.0,-429285500.0,394500,-1.38,97698333430,35434220782500
066570,LG전자,-160729,-32442934300,-7130.0,-1401821250.0,170942.0,34467053200.0,-3962.0,-800160250.0,202000,1.92,91644310000,32902696876000
035420,NAVER,-73760,-15278986500,-19291.0,-3921046250.0,93665.0,19327203750.0,-633.0,-130995000.0,206000,0.98,77217911750,31331440014000
000810,삼성화재,1761,1147550500,-8229.0,-5504160000.0,6603.0,4446274500.0,-135.0,-89665000.0,661000,-2.07,71384805500,29511979653000
010120,LS ELECTRIC,144128,28157600600,-22106.0,-4320074450.0,-123459.0,-24118559400.0,889.0,173840150.0,194700,-2.31,87769454500,29205000000000
316140,우리금융지주,-12566,-466825375,35906.0,1324332475.0,-16486.0,-607967100.0,-8370.0,-304548750.0,36350,-1.36,99202788275,26782191346950
005490,POSCO홀딩스,-51979,-17272023250,37213.0,12423382750.0,15457.0,5078780000.0,-476.0,-158475250.0,332000,1.84,83055272250,26308186964000
042660,한화오션,384644,31977599500,-184997.0,-15367348600.0,-203286.0,-16916002050.0,7403.0,615814750.0,82400,-4.07,64795974450,25248463665600
267260,HD현대일렉트릭,50784,35928199000,-1146.0,-803155000.0,-50077.0,-35436408000.0,324.0,230117000.0,700000,-5.28,96385424000,25232994500000
298040,효성중공업,28077,76160389500,-10773.0,-29155720000.0,-17579.0,-47751972500.0,170.0,462404000.0,2689000,-4.07,115057561500,25073709572000
009540,HD한국조선해양,52279,17855137000,-33195.0,-11371235500.0,-19384.0,-6586571750.0,251.0,85968000.0,339000,-6.74,56174182000,23992086324000
096770,SK이노베이션,-189783,-26960539250,140671.0,19989642300.0,49076.0,6965376700.0,1446.0,207627300.0,141700,3.66,136621020900,23954780059600
010130,고려아연,4395,4989042000,-4914.0,-5573155500.0,407.0,457236500.0,89.0,101009000.0,1138000,-2.15,14509698000,23753438722000
042700,한미반도체,154717,34585984750,-79696.0,-17783219000.0,-75560.0,-16923420000.0,208.0,46195750.0,222500,-1.11,118417823500,21206964500000
138040,메리츠금융지주,32656,4183170100,-23531.0,-2990573450.0,-11319.0,-1473079050.0,2174.0,277931400.0,126500,-4.17,23191843850,21169430034500
000150,두산,867,993519500,976.0,1398513500.0,-2301.0,-2968860500.0,209.0,259741500.0,1289000,2.71,73413783000,20873853315000
015760,한국전력,615613,19305939050,-310848.0,-9747143825.0,-311414.0,-9767469150.0,4761.0,149582875.0,31350,-1.88,38651541425,20125573813950
011200,HMM,235161,4869687925,-14906.0,-307675325.0,-219309.0,-4542369550.0,-1407.0,-29231400.0,20650,-2.82,13903207275,19477864080500
051910,LG화학,-13426,-3711113750,71364.0,19492420750.0,-57660.0,-15705618000.0,-282.0,-76732500.0,271500,1.31,49031186250,19165821124500
017670,SK텔레콤,110150,9790883900,45788.0,4042859850.0,-159996.0,-14193185350.0,3812.0,337783700.0,88000,-2.33,71192728250,18901524664000
010140,삼성중공업,2234175,47159394275,-578282.0,-12165256475.0,-1705631.0,-36031762825.0,41361.0,860837125.0,20700,-6.33,84561006300,18216000000000
267250,HD현대,40986,9368874250,-23768.0,-5484499000.0,-18341.0,-4141695000.0,812.0,186521000.0,225000,-8.72,37126245117,17773444125000
033780,KT&G,9970,1692938200,-12235.0,-2087028000.0,2282.0,397009500.0,22.0,3747500.0,170800,-1.33,26260371500,17730825884800
006800,미래에셋증권,307682,9988874650,-180691.0,-5858485650.0,-133842.0,-4349555350.0,5782.0,184276075.0,32050,-3.32,24777335700,17403824684550
003550,LG,-20686,-2387199450,33432.0,3884980000.0,-12759.0,-1499386250.0,95.0,10946000.0,114300,0.97,28468947150,17281246057200
018260,삼성에스디에스,-13091,-2919996000,1597.0,367456750.0,11291.0,2508190750.0,274.0,60160000.0,220500,0.92,24442073250,17061804900000
003670,포스코퓨처엠,-103768,-19784505650,82440.0,15657138900.0,18940.0,3680098150.0,2338.0,439010050.0,189300,5.81,77340890050,16837519446000
010950,S-Oil,-37482,-5594359700,-37299.0,-5518126150.0,74896.0,11129814500.0,-38.0,-5381500.0,148700,0.07,51425832200,16741061170400
024110,기업은행,497502,10181306575,-83596.0,-1713853850.0,-415281.0,-8495571750.0,874.0,17870225.0,20350,-2.63,14490626500,16227616434150
086280,현대글로비스,4579,926912000,-10379.0,-2129971000.0,5951.0,1233858250.0,-156.0,-31815250.0,204500,-1.21,15411545250,15337500000000
035720,카카오,48160,1653035075,-115426.0,-3978356550.0,62339.0,2155568025.0,4098.0,141223425.0,34500,-0.43,23709402775,15283496653500
079550,LIG디펜스앤에어로스페이스,24903,16569746500,-4745.0,-3151412000.0,-20464.0,-13621640500.0,177.0,117476500.0,671000,-4.82,57302761000,14762000000000
000720,현대건설,8396,1045013500,18001.0,2372466800.0,-29725.0,-3839430050.0,3184.0,403838000.0,128100,-0.08,53265237050,14264673496500
278470,에이피알,3279,1190038000,-37267.0,-13491354250.0,34822.0,12602373750.0,-740.0,-266764250.0,361500,-2.03,62565166500,13533893032500
030200,KT,19278,1013839550,-17477.0,-918744300.0,-1884.0,-99470250.0,44.0,2320100.0,53000,-0.38,7809706907,13357149305000
064350,현대로템,37987,4592088000,-39475.0,-4787002150.0,1009.0,136474750.0,305.0,37254000.0,121400,-2.41,28408914700,13249874370200
272210,한화시스템,220487,15496042100,-61659.0,-4322840300.0,-159797.0,-11241287900.0,319.0,22258700.0,69700,-7.07,33687904900,13167681413300
047810,한국항공우주,38783,5024258400,-24304.0,-3149245400.0,-15382.0,-1991986550.0,907.0,117500950.0,129000,-3.01,20913370300,12574288803000
005830,DB손해보험,6572,1233823450,-18397.0,-3456986700.0,5567.0,1043671650.0,6259.0,1179804100.0,188700,-1.97,21803754550,12359915856300
011070,LG이노텍,8909,4435250000,-23733.0,-12013119500.0,14152.0,7232317500.0,880.0,453137000.0,506000,-1.56,65314674500,11975556142000
003490,대한항공,-75823,-2242623150,27545.0,814909100.0,54889.0,1622037725.0,-5945.0,-174583925.0,29350,-1.68,28710151900,10807274874150
078930,GS,-17909,-2056085850,-90741.0,-10465074400.0,111648.0,12868658350.0,-2890.0,-334961300.0,115100,-1.12,27987501500,10692271474500
071050,한국금융지주,14370,2725325050,-23566.0,-4471999150.0,7999.0,1519317150.0,1130.0,214674750.0,191200,-1.29,21402842850,10654809670400
443060,HD현대마린솔루션,-212,-57106250,-11299.0,-2606943500.0,11708.0,2709089250.0,-197.0,-45067500.0,232000,-2.93,18908352250,10401362720000
307950,현대오토에버,-4262,-1585706250,-2824.0,-1057334000.0,7127.0,2657810750.0,-41.0,-14712000.0,370000,-0.94,11071110500,10146873340000
323410,카카오뱅크,194677,4136546100,-122509.0,-2606544675.0,-82272.0,-1744954175.0,7747.0,164821400.0,21150,-2.08,11260091975,10091097242550
028050,삼성E&A,-154411,-7948694950,13206.0,729653025.0,130095.0,6654108250.0,11312.0,575315075.0,50800,0.0,67956911175,9956800000000
047050,포스코인터내셔널,60682,3320360850,84846.0,4673777800.0,-145231.0,-7978214350.0,1214.0,67903300.0,54900,-3.0,25873344550,9658161061200
259960,크래프톤,104,15703000,-7269.0,-1527205000.0,7151.0,1508565000.0,6.0,1257000.0,210500,-0.71,9876202750,9629942001500
003230,삼양식품,36,59987500,-3688.0,-4727786000.0,4163.0,5319390000.0,-509.0,-649030500.0,1277000,-2.52,42755118000,9619660155000
005940,NH투자증권,118503,3071798100,-108461.0,-2805201800.0,-11801.0,-312119400.0,1336.0,34594100.0,25850,-2.08,7664857925,9543977814250
006260,LS,8085,2452543500,4787.0,1472995000.0,-12873.0,-3928442250.0,63.0,21860000.0,303500,-2.72,19530061000,9469200000000
180640,한진칼,4686,645365200,-10843.0,-1494074800.0,5459.0,752122700.0,679.0,93978600.0,138100,-0.43,6556784800,9219870177500
090430,아모레퍼시픽,-15337,-2246779900,41600.0,6095940600.0,-26075.0,-3821692750.0,-259.0,-37665650.0,144000,-1.37,28440827100,8422957296000
0126Z0,삼성에피스홀딩스,-410,-152206250,156.0,57302250.0,296.0,109246000.0,-15.0,-5122000.0,333000,0.76,8523835750,8286055317000
047040,대우건설,-481903,-9202013830,158304.0,3084208885.0,321818.0,6084241580.0,1528.0,28915745.0,19130,1.97,90329373265,7860663114940
016360,삼성증권,31035,2678959650,-53515.0,-4624611600.0,20286.0,1755624450.0,2225.0,192686600.0,86900,-0.69,20516327200,7760170000000
007660,이수페타시스,12482,1262662000,-65739.0,-6905252550.0,57474.0,6080059700.0,-4083.0,-422711000.0,104600,-2.61,45077135050,7678604307400
352820,하이브,-4387,-791022600,-5351.0,-923932350.0,8764.0,1545363700.0,1002.0,174498550.0,173100,-1.48,17908001000,7461793311600
000880,한화,9432,1306050150,-10843.0,-1501348950.0,1607.0,222403600.0,-172.0,-23811500.0,137100,-4.59,12191665750,7311391778700
161390,한국타이어앤테크놀로지,83870,4958053950,-26806.0,-1581194550.0,-57620.0,-3409888650.0,307.0,18270550.0,58600,-3.46,13955180300,7259079043400
021240,코웨이,-12535,-1289866750,62922.0,6508579700.0,-50168.0,-5196159150.0,-206.0,-21218700.0,101500,1.0,24906060284,7182893739000
000500,가온전선,-24461,-5967159250,5396.0,1316743250.0,18645.0,4544299500.0,467.0,117592500.0,240000,-2.24,28455361250,7146625680000
039490,키움증권,9544,2556988750,-4156.0,-1120440000.0,-6224.0,-1661193750.0,777.0,208884500.0,268500,-2.72,21578170000,7042302846000
064400,LG씨엔에스,-52133,-3724643600,-23174.0,-1645955250.0,73986.0,5276262750.0,258.0,18288650.0,71000,0.42,19853728000,6878902308000
009830,한화솔루션,-27805,-772302875,-128954.0,-3673746525.0,148405.0,4206473950.0,2503.0,72364950.0,28550,-0.52,33687250425,6420681902800
267270,HD건설기계,23266,3119391850,-7480.0,-994973300.0,-14657.0,-1972669550.0,-747.0,-100438400.0,134500,-3.79,35053692700,6388398417000
128940,한미약품,-28224,-14232136250,62766.0,31379331250.0,-32620.0,-16187816750.0,-1781.0,-889436250.0,496500,4.75,88656414500,6360657031500
032640,LG유플러스,99528,1476730280,68735.0,1022940420.0,-168576.0,-2504324950.0,325.0,4832250.0,14850,-1.26,8968896885,6302751820200
377300,카카오페이,58836,2725059850,-26625.0,-1229739225.0,-28600.0,-1326564875.0,-3347.0,-156458550.0,45750,-2.45,7864253150,6190003456500
326030,SK바이오팜,22093,1726888600,-16183.0,-1265967350.0,-5745.0,-448027050.0,-339.0,-26523200.0,78100,-1.26,6901893100,6116264825000
005387,현대차2우B,40068,6986732450,1943.0,338262500.0,-44157.0,-7699827100.0,1597.0,278490150.0,173700,-1.03,17466481600,6073234641000
175330,JB금융지주,-16364,-534130775,118293.0,3842428075.0,-100990.0,-3277814300.0,-1008.0,-32714150.0,32200,-0.16,9712396100,6006002732800
000100,유한양행,-29757,-2398817800,39382.0,3160712300.0,-9078.0,-717294200.0,-539.0,-43945300.0,79300,0.25,18349244700,5837731433300
241560,두산밥캣,23806,1434562350,-24193.0,-1460554650.0,-947.0,-53923100.0,1295.0,77570500.0,60000,-2.6,5491195150,5751363900000
062040,산일전기,133239,25199627800,-85150.0,-16034935650.0,-47400.0,-9033165350.0,-794.0,-151233800.0,187500,-5.3,70505846400,5745534375000
052690,한전기술,-15158,-2825454300,22989.0,3733044250.0,-16262.0,-2115567350.0,8136.0,1157343400.0,143800,4.05,196202960050,5496036000000
001440,대한전선,182798,5101475650,-38428.0,-1062261550.0,-146461.0,-4097669875.0,1279.0,35793100.0,27900,-1.41,26547681000,5468193428400
029780,삼성카드,28575,1293150100,-6473.0,-292771750.0,-22504.0,-1018578600.0,337.0,15254600.0,45250,-0.44,2518685175,5242614817750
088350,한화생명,575112,3474018820,-201447.0,-1213872945.0,-346355.0,-2097040875.0,-27830.0,-166239550.0,5970,-0.83,17871833670,5185124100000
000990,DB하이텍,36069,4051190750,159113.0,18788615300.0,-202913.0,-23746831150.0,7493.0,878196200.0,116700,4.85,107810653300,5076985419600
138930,BNK금융지주,-101831,-1646635245,257059.0,4134288150.0,-143784.0,-2303163715.0,-10887.0,-175510040.0,16040,0.19,13754863115,4921709606040
353200,대덕전자,-50564,-5012444900,-42057.0,-4052976650.0,94243.0,9223357150.0,-1673.0,-161486300.0,96700,-0.31,57289276000,4778616647500
004020,현대제철,-630655,-22602575125,186665.0,6699298525.0,192099.0,6963278800.0,252308.0,8955198850.0,35150,6.52,62026284725,4690619342750
088980,맥쿼리인프라,92751,905779905,283160.0,2769779460.0,-379154.0,-3707431515.0,3186.0,31314070.0,9780,-0.2,8151039895,4683857091540
066970,엘앤에프,67988,7783865350,-101845.0,-11664811600.0,34185.0,3918392550.0,-48.0,-4853100.0,114700,0.53,47835374950,4666530731400
271560,오리온,-10719,-1241095850,-34707.0,-4009335700.0,44898.0,5189274850.0,534.0,61847700.0,116000,0.61,16324713350,4585339408000
051900,LG생활건강,-15718,-4824663750,41348.0,12679020750.0,-25396.0,-7782643500.0,-98.0,-29634500.0,302000,1.0,29957844250,4522607946000
454910,두산로보틱스,-969,-56939350,-6658.0,-470002950.0,7266.0,502002500.0,144.0,9673600.0,69500,0.14,16615012700,4504988610000
036570,NC,5604,1130180750,-9362.0,-1896455750.0,3725.0,759544500.0,-17.0,-3468000.0,204000,-1.21,12681043000,4394980488000
011790,SKC,-10140,-894964850,20580.0,1809092500.0,-9800.0,-857974650.0,-676.0,-59269900.0,87300,0.23,9272271750,4329931415400
034220,LG디스플레이,925197,8036795505,-103382.0,-900956585.0,-837248.0,-7268965065.0,12200.0,106032895.0,8610,-2.71,30853993110,4305000000000
001450,현대해상,-18535,-921665850,-56412.0,-2779481150.0,78985.0,3900082700.0,-4071.0,-200585550.0,49200,-3.91,17486725950,4194213900000
005385,현대차우,13802,2429074450,758.0,133670650.0,-15384.0,-2707794250.0,631.0,111084650.0,175500,-1.4,11905661530,4096338480000
002380,KCC,-9091,-4328335250,-1059.0,-494290250.0,10100.0,4799000500.0,50.0,23625000.0,470000,-0.74,15196289750,4038661120000
082740,한화엔진,179073,8657952450,13200.0,665295300.0,-195264.0,-9467615900.0,3175.0,153575350.0,47800,-5.53,27324271250,3988773387600
001040,CJ,6296,823875250,4443.0,584317800.0,-10950.0,-1435828150.0,211.0,27635100.0,131500,-1.79,7856745500,3836775237000
010060,OCI홀딩스,-8253,-1690117500,-29747.0,-6044178000.0,41415.0,8428900500.0,-3258.0,-662707500.0,203500,-1.21,27098677750,3799392212000
008930,한미사이언스,-35329,-1835911550,30488.0,1587650700.0,6663.0,341678450.0,-2107.0,-108179700.0,51600,3.82,10998314900,3529003980000
004170,신세계,10611,3927658750,-12824.0,-4755074750.0,2159.0,807368750.0,37.0,13759500.0,368000,-2.13,21200715000,3475826608000
375500,DL이앤씨,-326805,-28891146400,143133.0,12728571450.0,56478.0,5041972100.0,128079.0,11198822650.0,89400,4.32,80779605200,3459209896200
018880,한온시스템,1082119,3691704360,-170910.0,-587651056.0,-918158.0,-3127759730.0,2561.0,8705980.0,3370,-3.02,9974237311,3458504800240
161890,한국콜마,-15797,-2286600200,14742.0,2139989850.0,1727.0,244474250.0,-768.0,-111754300.0,144500,-1.1,27092750200,3410933626500
036460,한국가스공사,-10286,-378223125,-10164.0,-369240525.0,21838.0,798161600.0,-1334.0,-48716150.0,36900,0.27,3576170675,3406349700000
336260,두산퓨얼셀,-169140,-8341079250,199281.0,10199132775.0,-13242.0,-970183375.0,-3425.0,-183696150.0,51600,7.95,102065545325,3379476261600
022100,포스코DX,-19131,-418390650,16481.0,361650525.0,24434.0,529910275.0,-21724.0,-471853750.0,21650,0.46,5030906025,3291551882850
023530,롯데쇼핑,10869,1260812900,852.0,163805950.0,-53956.0,-6432377900.0,42237.0,5007972750.0,115300,-3.43,20170216350,3261693451500
103590,일진전기,27069,1848783500,7192.0,492786350.0,-34346.0,-2347426050.0,71.0,4902400.0,68400,-1.87,9308894450,3261680676000
006360,GS건설,-263834,-10079260400,389997.0,14858998625.0,-126231.0,-4782622925.0,1271.0,49228850.0,37800,3.14,69319064225,3234980322000
012750,에스원,3731,312405800,6647.0,560998800.0,-10390.0,-874400600.0,12.0,996000.0,84200,-1.64,3579171300,3199530787600
111770,영원무역,3771,270194250,-4759.0,-342050550.0,881.0,64118000.0,106.0,7666700.0,71900,-0.69,2523501900,3185994549200
035250,강원랜드,10345,151080030,-16035.0,-236352040.0,5820.0,87202150.0,-165.0,-2444360.0,14730,-0.54,2191652045,3151343565000
192820,코스맥스,-5072,-1407982750,17366.0,4823469250.0,-12021.0,-3341383750.0,-287.0,-78280250.0,273000,-1.09,16650082500,3098415957000
011780,금호석유화학,12699,1552490050,-20957.0,-2565807850.0,8154.0,1000514200.0,4.0,490800.0,122600,-1.84,5735564700,3084288045000
028670,팬오션,882912,5088352280,149398.0,837496085.0,-1165756.0,-6692113450.0,130138.0,747302890.0,5680,-5.96,20787670795,3036354828160
031210,서울보증보험,7160,308676375,3518.0,151591650.0,-10810.0,-465953375.0,132.0,5685350.0,42950,-1.94,806478800,2998837634100
251270,넷마블,1083,34664450,-14883.0,-520719475.0,13798.0,485984150.0,-1.0,-34800.0,35150,-0.71,3044130025,2923018638750
139130,iM금융지주,20399,374605885,-25445.0,-466911600.0,5775.0,105645275.0,-729.0,-13339560.0,18300,-2.4,2433695320,2898050366400
302440,SK바이오사이언스,29806,1106267475,-21755.0,-805486675.0,-8026.0,-299780350.0,-55.0,-2107450.0,36750,-2.78,2359148525,2883278322750
017800,현대엘리베이터,30028,2204897100,-2189.0,-160712650.0,-28246.0,-2073970250.0,335.0,24503800.0,73100,-2.27,4728076600,2857653343500
011170,롯데케미칼,6750,434039450,31747.0,2061307950.0,-39582.0,-2565553500.0,660.0,42882500.0,64400,-1.53,10501722750,2754736983600
097950,CJ제일제당,18727,3350084700,-9196.0,-1645466650.0,-9532.0,-1704765050.0,-18.0,-3252400.0,178200,-1.55,8270706700,2682655945200
007340,DN오토모티브,995,44862725,-7101.0,-324540850.0,6432.0,294327175.0,-712.0,-32402050.0,45600,-1.62,2594981500,2668095444000
003690,코리안리,-2855,-43185985,-3547.0,-53614630.0,-38719.0,-584054630.0,45113.0,680734905.0,15020,-1.05,2419045255,2654349885620
085620,미래에셋생명,6079,117625030,-195.0,-3797640.0,-5927.0,-114663490.0,165.0,3185650.0,19280,-2.13,1041067505,2606270400000
383220,F&F,-10911,-734796650,22469.0,1514866350.0,-11528.0,-778071200.0,37.0,2500300.0,67300,1.05,3803964750,2578066147500
004800,효성,5813,895177700,-14076.0,-2164953000.0,8186.0,1257930300.0,67.0,10283000.0,153700,-2.29,5573021600,2573000555900
450080,에코프로머티,-45122,-1619938550,18421.0,676256200.0,26345.0,931262800.0,320.0,11376400.0,36000,3.75,8039664500,2549299320000
009420,한올바이오파마,14869,729271775,-33922.0,-1667843225.0,19031.0,937490200.0,3.0,149250.0,48600,-1.42,9725577225,2538895006800
026960,동서,7374,188361100,-8603.0,-220582200.0,1229.0,32221100.0,,,25450,-2.3,1132048400,2537365000000
005440,현대지에프홀딩스,12040,163503570,57040.0,776863390.0,-99819.0,-1358866200.0,30924.0,421021600.0,13560,-2.31,3433802305,2486866018440
004990,롯데지주,12625,315592100,9952.0,249822100.0,-20661.0,-517362950.0,-1879.0,-47124600.0,24950,-1.58,2557215100,2486611211200
004370,농심,113,45684500,1179.0,482144250.0,-1295.0,-529053250.0,2.0,816000.0,408500,-2.04,7686841000,2484759257000
282330,BGF리테일,1468,207178800,-2953.0,-418317900.0,1481.0,210402700.0,14.0,2138900.0,141800,-2.81,4429016500,2450857870800
001720,신영증권,745,109130600,354.0,51665300.0,-1277.0,-186507300.0,178.0,25711400.0,146200,-0.54,481041600,2403528000000
005850,에스엘,1523,71728200,-15511.0,-785308100.0,14100.0,719385500.0,2.0,101000.0,50700,-0.2,3117659650,2354939964000
000240,한국앤컴퍼니,10574,256490125,1183.0,29099000.0,-11889.0,-288802625.0,132.0,3213500.0,24200,-2.81,1127344875,2297432808000
204320,HL만도,-10834,-534799700,-16739.0,-813351775.0,28917.0,1414090950.0,-1341.0,-65779500.0,48600,0.21,10539454900,2282116032000
279570,케이뱅크,141340,791702425,73116.0,409972720.0,-213584.0,-1196791255.0,0.0,0.0,5620,-0.35,2705901835,2280006748620
489790,한화비전,9092,401017275,-43168.0,-1911674675.0,33955.0,1505304350.0,131.0,5807900.0,44450,-0.56,6858933625,2244208935500
112610,씨에스윈드,-77379,-4019159250,124907.0,6641467600.0,-49215.0,-2707039250.0,1706.0,86206600.0,53000,0.76,25950703900,2235084359000
018670,SK가스,1374,338552000,1857.0,453186000.0,-3232.0,-791978000.0,,,240000,-4.76,1780177500,2224618560000
014680,한솔케미칼,-10941,-2228247700,-1161.0,-220644050.0,12175.0,2463758750.0,-66.0,-13445500.0,203000,2.53,9702680950,2191189308000
009970,영원무역홀딩스,693,115473500,-425.0,-68733500.0,-325.0,-56335200.0,57.0,9595200.0,168500,-1.52,1464462300,2182718164500
030000,제일기획,89547,1684905155,-21123.0,-397152730.0,-68567.0,-1290445975.0,26.0,490880.0,18790,-0.84,3679214610,2161624617750
051600,한전KPS,3985,187387900,13664.0,648993375.0,-20116.0,-952084475.0,2439.0,114376000.0,47600,0.42,5932876125,2142000000000
103140,풍산,42015,3214468750,-21831.0,-1670083450.0,-21075.0,-1612246800.0,903.0,68769100.0,76100,-2.93,7766083100,2132647555800
069960,현대백화점,-4861,-486381600,-7555.0,-741680650.0,-35336.0,-3532651900.0,47762.0,4761710050.0,98200,-1.01,8586221550,2117674358400
020150,롯데에너지머티리얼즈,-52521,-2106937275,65283.0,2620870650.0,-14072.0,-566814475.0,2008.0,80956850.0,40100,4.7,10984222725,2099855066300
081660,미스토홀딩스,13313,520395750,-7830.0,-306095725.0,-10460.0,-409064475.0,4975.0,194686100.0,39100,-2.01,2180177075,2075890944000
139480,이마트,7402,543341700,22480.0,1687772600.0,-29746.0,-2220782400.0,-134.0,-10181300.0,74200,-1.07,7848931350,2047609769800
007070,GS리테일,99595,2428481675,-28871.0,-700113125.0,-70780.0,-1729652650.0,-51.0,-1320850.0,24450,-5.6,8224918700,2044201296750
483650,달바글로벌,28020,4601919500,-6479.0,-1063325000.0,-21606.0,-3549380400.0,78.0,12961200.0,163100,-2.68,17106788250,2042976736500
073240,금호타이어,-102034,-730227675,-14682.0,-103872925.0,111874.0,799900860.0,-309.0,-2182100.0,7080,-0.42,5831765180,2033802831960
002790,아모레퍼시픽홀딩스,-14157,-377203025,21521.0,572611025.0,-7342.0,-194825850.0,-2.0,-52900.0,26300,-0.75,2738771675,2010850134000
457190,이수스페셜티케미컬,-4710,-329317800,-1443.0,-84586900.0,6149.0,413685200.0,49.0,3144100.0,65000,3.17,6662856700,1964226680000
462870,시프트업,-348,-11827725,-7339.0,-234688700.0,7719.0,247553575.0,,,32150,0.16,1200523225,1888551763500
181710,NHN,8224,457089300,-47851.0,-2666938400.0,39645.0,2210831600.0,-24.0,-1314600.0,55400,-2.64,6156048800,1814523900600
089860,롯데렌탈,9772,476503775,16534.0,805880625.0,-27301.0,-1330709450.0,998.0,48471400.0,48400,-2.42,4095019325,1757374379200
439260,대한조선,7157,332172900,-641.0,-29281450.0,-6527.0,-303399950.0,10.0,462000.0,46000,-2.23,1428569175,1752081580000
023590,다우기술,-3031,-124051625,6574.0,266722600.0,-4146.0,-167220075.0,603.0,24549100.0,40150,-2.43,1215473675,1737985576800
000155,두산우,-1392,-595165250,-21.0,-9027500.0,1422.0,608027250.0,2.0,869000.0,429500,2.87,1910031250,1716480429000
475150,SK이터닉스,-10826,-552271775,-34796.0,-1747919250.0,44753.0,2256402275.0,1291.0,65131800.0,49900,-0.6,23937428475,1699943499600
071970,HD현대마린엔진,99825,5011129300,-36768.0,-1841631975.0,-61865.0,-3108636075.0,-1834.0,-92682400.0,49750,-5.24,10125546325,1687594376250
012630,HDC,-22017,-611468000,13879.0,388077600.0,8843.0,243032400.0,-669.0,-18628600.0,27950,-0.89,2808103350,1669781101950
000120,CJ대한통운,13721,988686650,-6064.0,-437468250.0,-7681.0,-552945100.0,10.0,720000.0,71700,-1.78,1894891750,1635645064800
020560,아시아나항공,-10992,-86298280,16169.0,126841500.0,-5164.0,-40441160.0,0.0,0.0,7880,-1.01,355336680,1623206802680
