종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,158111298,1156440,-174950591,15682853,4280.0,-2.619999885559082,355638261.0
006840,AK홀딩스,3459160,-540930,-2918230,0,7550.0,0.6700000166893005,58955280.0
027410,BGF,37883465,7357340,-43278880,-1961925,3860.0,-1.7799999713897705,212712515.0
282330,BGF리테일,-1187849050,1387958550,-170883800,-29225700,149900.0,-0.6600000262260437,8069547450.0
138930,BNK금융지주,446447180,664367355,-1287795395,176980860,15140.0,-1.75,15025383605.0
001460,BYC,3125500,13918300,-17043800,0,37950.0,0.25999999046325684,28942850.0
001465,BYC우,-26576050,27152800,237750,-814500,27050.0,-0.3700000047683716,52990800.0
001040,CJ,-1056917250,9694524050,-8532193550,-105413250,130300.0,-2.4700000286102295,21745812550.0
079160,CJ CGV,634420465,-37885600,-515763315,-80771550,5290.0,-4.510000228881836,3081195470.0
00104K,CJ4우(전환),-118551800,336226200,-193065000,-24609400,127500.0,-1.850000023841858,1141465000.0
000120,CJ대한통운,1576707450,-421211350,-1157801200,2305100,72000.0,-2.0399999618530273,3048635850.0
011150,CJ씨푸드,25731290,394000,-26125290,0,2000.0,-2.440000057220459,99792580.0
011155,CJ씨푸드1우,1116250,127500,6250,-1250000,6250.0,-7.269999980926514,10772420.0
001045,CJ우,97508150,-137394950,39886800,0,68000.0,-2.1600000858306885,308567150.0
097950,CJ제일제당,1499626700,-398489500,-1153474600,52337400,182600.0,-1.7200000286102295,14490692700.0
097955,CJ제일제당 우,160254800,-1459050,-158795750,0,121600.0,-1.4600000381469727,265799950.0
000480,CR홀딩스,22078170,707135,-22785305,0,4560.0,0.0,81841352.0
000590,CS홀딩스,-2640200,386300,2253900,0,66400.0,-0.30000001192092896,8732300.0
012030,DB,433536253,61998805,-498622258,3087200,1469.0,-6.489999771118164,908557760.0
005830,DB손해보험,1813780450,19558488900,-21839017250,466747900,190900.0,-0.8799999952316284,52367820450.0
016610,DB증권,51773610,117180080,-166692130,-2261560,9800.0,-2.200000047683716,478856800.0
000990,DB하이텍,3203225450,-12204988350,8998414400,3348500,89200.0,-5.510000228881836,27244945300.0
001530,DI동일,-327574250,1074597225,-571061225,-175961750,28050.0,1.2599999904632568,1956308450.0
015590,DKME,19575522,4493,-19580015,0,1371.0,-6.730000019073486,152421429.0
000210,DL,-808097350,419024000,437583550,-48510200,51200.0,1.190000057220459,4525434850.0
000215,DL우,-1374350,9434400,-8346300,286250,23850.0,1.2699999809265137,46177100.0
375500,DL이앤씨,-3970835150,-1856138900,-4150479050,9977453100,70000.0,-2.0999999046325684,25486046450.0
37550L,DL이앤씨2우(전환),-225336750,128659900,73776900,22899950,45650.0,-3.390000104904175,696787500.0
37550K,DL이앤씨우,14428250,-3959700,-10468550,0,24400.0,-0.8100000023841858,95150100.0
007340,DN오토모티브,-599769450,418281575,169299425,12188450,45150.0,-2.2699999809265137,5026951050.0
