종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-47599403,17535,48636948,-1055080,4490.0,1.1299999952316284,270238001.0
006840,AK홀딩스,4036830,1322270,-5359100,0,7690.0,-0.12999999523162842,26923260.0
027410,BGF,-1879510,-4787150,6666660,0,3970.0,0.5099999904632568,136690685.0
282330,BGF리테일,-2495321100,1628384100,872005900,-5068900,148200.0,2.0,8082769300.0
138930,BNK금융지주,-377012640,1163941395,-695006675,-91922080,14880.0,0.27000001072883606,6844777170.0
001460,BYC,-21964950,11449150,10592100,-76300,37800.0,-0.25999999046325684,81728900.0
001465,BYC우,-32099000,23838050,10188600,-1927650,26950.0,-0.1899999976158142,92935250.0
001040,CJ,-1605873850,-1641536400,3413634150,-166223900,130800.0,2.0299999713897705,11649917950.0
079160,CJ CGV,-514560685,15507750,498261935,791000,5310.0,1.5299999713897705,1832273230.0
00104K,CJ4우(전환),-85084900,3187500,81897400,0,126100.0,2.109999895095825,440586800.0
000120,CJ대한통운,-465356850,266183100,219092450,-19918700,74600.0,1.5,1610266300.0
011150,CJ씨푸드,-73236890,-4030,73240920,0,2015.0,-0.9800000190734863,180030391.0
011155,CJ씨푸드1우,-86600,0,86600,0,6650.0,-0.75,8325430.0
001045,CJ우,212130400,-173482200,-39062300,414100,69800.0,0.14000000059604645,418905800.0
097950,CJ제일제당,-3041968000,3457004100,-411813000,-3223100,189200.0,1.1200000047683716,8859756900.0
097955,CJ제일제당 우,59023150,-10567600,-54924550,6469000,124300.0,-0.4000000059604645,232828300.0
000480,CR홀딩스,5786580,-36535,-5750045,0,4570.0,0.4399999976158142,20269270.0
000590,CS홀딩스,874300,-3100,-871200,0,67500.0,0.0,17592600.0
012030,DB,-121776444,73795987,47980457,0,1501.0,1.0800000429153442,550440655.0
005830,DB손해보험,-1563629700,8569071650,-6465562650,-539879300,186700.0,2.299999952316284,25802684800.0
016610,DB증권,-284108750,240233800,43874950,0,9730.0,1.8799999952316284,649650320.0
000990,DB하이텍,1818315900,-4458257500,2639468800,472800,91500.0,-1.2899999618530273,16184631600.0
001530,DI동일,124236200,-837200,-123637250,238250,23950.0,-2.640000104904175,322509700.0
015590,DKME,3090793,-1721083,-1369710,0,1465.0,-0.27000001072883606,39640822.0
000210,DL,-374271475,454438925,-99328150,19160700,49650.0,3.119999885559082,2001114575.0
000215,DL우,7105300,30550,-7182950,47100,24100.0,2.3399999141693115,25198400.0
375500,DL이앤씨,1477144600,6690190650,-8150251000,-17084250,73300.0,4.269999980926514,35842791050.0
37550L,DL이앤씨2우(전환),-247810450,198357600,49452850,0,48000.0,3.6700000762939453,292582850.0
37550K,DL이앤씨우,-11408875,-1890650,13299525,0,25400.0,2.2100000381469727,82683325.0
007340,DN오토모티브,-209409725,1441809200,-1199397425,-33002050,47400.0,-2.369999885559082,5492518950.0
004840,DRB동일,-36130920,-1175660,37134080,172500,4360.0,0.5799999833106995,277652600.0
155660,DSR,9595585,-20631830,9323775,1712470,4430.0,1.2599999904632568,111125600.0
069730,DSR제강,9249810,3510,-9451320,198000,5560.0,0.7200000286102295,94773630.0
017860,DS단석,-56208660,-649120,56857780,0,11820.0,1.2000000476837158,460064350.0
092780,DYP,549975,-996715,413115,33625,3345.0,-0.44999998807907104,26285380.0
017940,E1,-77659300,-50169200,129234000,-1405500,97700.0,3.5,1094201500.0
365550,ESR켄달스퀘어리츠,-47121300,295068115,-241370675,-6576140,3065.0,1.4900000095367432,1816214833.0
383220,F&F,-66305150,440973250,-375753700,1085600,63800.0,1.590000033378601,3312639350.0
007700,F&F홀딩스,-16826770,-14074680,30788090,113360,14290.0,0.8500000238418579,98436720.0
114090,GKL,-272450560,66764860,205873100,-187400,9320.0,0.5400000214576721,659019020.0
078930,GS,-4420086500,23076520950,-18090059450,-566375000,127700.0,4.840000152587891,81601017150.0
006360,GS건설,-29803390725,32648497300,-3790118150,945011575,37800.0,8.0,201505992950.0
001250,GS글로벌,166211810,-56275,-165887035,-268500,2720.0,1.1200000047683716,882570005.0
007070,GS리테일,-528231225,883973275,-344574100,-11167950,27250.0,2.440000057220459,2576613325.0
078935,GS우,-110389800,134363900,-23516000,-458100,65900.0,2.9700000286102295,697226750.0
499790,GS피앤엘,-506304875,460874425,-28843500,74273950,41750.0,5.429999828338623,1552622925.0
012630,HDC,-713341475,-167722575,1000406450,-119342400,23000.0,6.730000019073486,2255651400.0
039570,HDC랩스,-15775460,-479790,16255250,0,7550.0,0.6700000166893005,54320230.0
089470,HDC현대EP,-3528760,10283995,-6755235,0,3940.0,1.159999966621399,66677185.0
267270,HD건설기계,-2167215800,11212865900,-8795427100,-250223000,139800.0,3.7100000381469727,33325313750.0
009540,HD한국조선해양,1084663750,4710070750,-5804032500,9298000,360500.0,-0.550000011920929,38913899977.0
267250,HD현대,2400946750,-6315500500,3190795250,723758500,217000.0,0.699999988079071,31749254250.0
443060,HD현대마린솔루션,-3266871750,2419942750,874126000,-27197000,220500.0,6.010000228881836,14105753430.0
071970,HD현대마린엔진,-1149705800,892229350,264305950,-6829500,52900.0,1.5399999618530273,5353789100.0
322000,HD현대에너지솔루션,-12102742900,6198913600,5940962900,-37133600,141900.0,5.03000020980835,45677811700.0
267260,HD현대일렉트릭,-8245331500,3217676000,5576044000,-548388500,733000.0,1.9500000476837158,78184398000.0
329180,HD현대중공업,-8454464000,1460173250,7298909250,-304618500,464500.0,0.0,74852910500.0
097230,HJ중공업,-283693950,-17982430,300050930,1625450,17060.0,0.28999999165534973,2537763745.0
014790,HL D&I,-57170775,-15147195,72266820,51150,2660.0,6.400000095367432,451513634.0
003580,HLB글로벌,28331144,-8619266,-19711878,0,1545.0,-1.5299999713897705,88563625.0
204320,HL만도,2346255175,-716549675,-1686993900,57288400,50400.0,-1.9500000476837158,17699382875.0
060980,HL홀딩스,51770200,6573350,-58343550,0,39500.0,-0.6299999952316284,352574200.0
011200,HMM,9968886750,-5252521575,-4619884625,-96480550,21350.0,-5.739999771118164,43389060750.0
035000,HS애드,330126600,-19889515,-313159065,2921980,6470.0,-4.429999828338623,743153825.0
002460,HS화성,-3049190,436200,469690,2143300,10840.0,2.75,72022000.0
487570,HS효성,18745850,-47250,42140750,-60839350,47300.0,2.049999952316284,194892850.0
298050,HS효성첨단소재,20023350,198357200,-218209650,-170900,171400.0,1.9600000381469727,2170841650.0
015360,INVENI,-22842120,472470,21949650,420000,14090.0,0.5699999928474426,221887270.0
294870,IPARK현대산업개발,-2837489025,652667175,1905744050,279077800,23000.0,2.680000066757202,4310737150.0
