종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-47524050,-3013825,80579725,-30041850,4270.0,0.5899999737739563,356807625.0
006840,AK홀딩스,2499615,419180,-2918795,0,6500.0,1.090000033378601,42625695.0
027410,BGF,-71778010,42753243,29024767,0,4040.0,1.25,274002988.0
282330,BGF리테일,-202780150,-527682100,731222150,-759900,125500.0,1.7000000476837158,4347725650.0
138930,BNK금융지주,-148621950,1129453680,-931840340,-48991390,18120.0,0.4399999976158142,6899052405.0
001460,BYC,2516750,2582550,-5099300,0,32650.0,-0.15000000596046448,35360650.0
001465,BYC우,-1030800,200,1030600,0,23450.0,0.20999999344348907,1710850.0
001040,CJ,-390665900,-933489350,1495534850,-171379600,133900.0,1.2899999618530273,14718576500.0
079160,CJ CGV,-1042632004,278181780,820474834,-56024610,5000.0,2.990000009536743,3761993850.0
00104K,CJ4우(전환),-84198800,149552000,-66668200,1315000,131800.0,0.8399999737739563,780640800.0
000120,CJ대한통운,280871200,538323850,-808159700,-11035350,75000.0,-2.9800000190734863,3914063800.0
011150,CJ씨푸드,-11273037,1178412,10775585,-680960,2025.0,0.5,96022602.0
011155,CJ씨푸드1우,71420,-58800,-12620,0,5330.0,-21.389999389648438,193871070.0
001045,CJ우,40566300,187100,-40753400,0,69500.0,2.059999942779541,342302200.0
097950,CJ제일제당,-351401350,651627550,-107380900,-192845300,194600.0,0.25999999046325684,4804060200.0
097955,CJ제일제당 우,-440185400,5240800,437444600,-2500000,125000.0,1.2100000381469727,903835500.0
000480,CR홀딩스,-24062760,2061955,22000805,0,4685.0,0.0,73441525.0
000590,CS홀딩스,24481600,573400,-25055000,0,66500.0,-1.6299999952316284,205911700.0
012030,DB,-28489589,2923885,25565704,0,1550.0,0.38999998569488525,544172797.0
005830,DB손해보험,1127509400,351749850,-1480782350,1523100,163400.0,-2.680000066757202,16903646700.0
016610,DB증권,7199305,6236415,-13435720,0,8870.0,0.23000000417232513,617151225.0
000990,DB하이텍,1388295650,-4824026200,3631249450,-195518900,98700.0,-1.2999999523162842,22851401250.0
