종목코드,종목명,개인_순매수거래량,개인_순매수거래대금,기관_순매수거래량,기관_순매수거래대금,외국인_순매수거래량,외국인_순매수거래대금,기타법인_순매수거래량,기타법인_순매수거래대금,종가,등락률,거래대금,시가총액
138040,메리츠금융지주,-9900,-1278871100,14520.0,1891972400.0,-2819.0,-379626100.0,-1782.0,-231002900.0,128400,0.78,25048755250,21487389853200
015760,한국전력,-253944,-8486070475,452327.0,15084952925.0,-206625.0,-6876712625.0,10046.0,337774875.0,33100,1.07,55683331050,21249010948700
011200,HMM,17562,348231800,-212774.0,-4408964775.0,186343.0,3877169900.0,8028.0,166038325.0,20850,0.0,14146649300,19666511674500
267250,HD현대,-8514,-2129378250,13728.0,3471542750.0,-4629.0,-1197507000.0,-577.0,-142711500.0,247500,0.81,29247981750,19550788537500
017670,SK텔레콤,-34730,-3145683750,-563.0,-8247650.0,37977.0,3393145650.0,-2500.0,-222598250.0,90900,0.55,43977806800,19524415817700
051910,LG화학,46956,12653210000,-14177.0,-3752525250.0,-33363.0,-9058665250.0,618.0,167431000.0,273000,-2.67,53119294750,19271709639000
010140,삼성중공업,-130213,-2804701500,155178.0,3357264275.0,-27255.0,-601244200.0,2126.0,45384700.0,21400,0.23,50657044800,18832000000000
006800,미래에셋증권,368868,12347359700,-434281.0,-14541494275.0,61361.0,2058682075.0,2328.0,77820900.0,33450,-3.74,33560004525,18164054155950
033780,KT&G,-32998,-5655922500,-14604.0,-2473959100.0,47860.0,8174212400.0,-4.0,-640000.0,171800,1.6,28745717550,17834636340800
018260,삼성에스디에스,7892,1718830750,-47881.0,-10569273500.0,42888.0,9488723750.0,-2983.0,-656816500.0,222500,-1.98,32490156750,17216560500000
003550,LG,30633,3442435400,-88646.0,-9947392950.0,57879.0,6489867450.0,54.0,6089600.0,112500,-4.66,28401708500,17009100450000
010950,S-Oil,27167,4093499650,-186833.0,-28294594350.0,159624.0,24194196650.0,-45.0,-6189850.0,150000,-3.16,77137508150,16887418800000
024110,기업은행,-179008,-3720298400,-87452.0,-1802505825.0,267250.0,5539148425.0,-758.0,-15672100.0,20850,1.71,16607206350,16626329368650
003670,포스코퓨처엠,40349,7512209800,-33819.0,-6265701950.0,-6066.0,-1160024050.0,-523.0,-97502500.0,185300,-3.99,38632695650,16481734566000
086280,현대글로비스,-31706,-6561084450,18372.0,3831822050.0,13705.0,2805520200.0,-354.0,-72720800.0,208500,2.21,30199124331,15637500000000
035720,카카오,118867,4073137575,-291043.0,-10021192000.0,161192.0,5567983550.0,9671.0,334817700.0,34500,-1.15,40899096900,15283496653500
000720,현대건설,-78681,-10705707850,152392.0,20610200950.0,-75549.0,-10153705950.0,2281.0,308359750.0,134900,2.82,97162932700,15021892698500
079550,LIG디펜스앤에어로스페이스,831,532393500,1383.0,952562500.0,-2219.0,-1488485000.0,-15.0,-9952000.0,678000,-0.29,34176082000,14916000000000
278470,에이피알,-5689,-2611991500,-17134.0,-6159464750.0,21780.0,8396919500.0,632.0,223225000.0,372000,3.05,151885825750,13926993660000
064350,현대로템,-4269,-564053000,-49659.0,-6084363650.0,53636.0,6616462250.0,80.0,5733000.0,124100,0.16,29407652500,13544558561300
272210,한화시스템,54859,3852123650,-98934.0,-6982847100.0,45494.0,3230980900.0,-1470.0,-103772100.0,70900,-2.07,19217845550,13394384680100
030200,KT,-70211,-3699614150,70820.0,3730331000.0,-506.0,-24918550.0,-124.0,-6551800.0,52700,1.35,14908098285,13281542799500
011070,LG이노텍,28333,15290635000,-49635.0,-26742245500.0,21346.0,11471529500.0,-102.0,-51365500.0,543000,-2.51,85657654000,12851239101000
047810,한국항공우주,-428,-66220900,-12321.0,-1599381550.0,13535.0,1768379950.0,-498.0,-65059000.0,130500,-1.95,25348668050,12720501463500
005830,DB손해보험,-9291,-1787502850,43729.0,8339542900.0,-34131.0,-6491800750.0,-232.0,-45853400.0,191700,2.95,58215066776,12556416903300
443060,HD현대마린솔루션,-37905,-9381722500,91330.0,22429958000.0,-53009.0,-12945062250.0,-395.0,-97857250.0,247000,7.63,87721624000,11073864620000
078930,GS,-27371,-3222628250,-104590.0,-12259771200.0,134247.0,15750253150.0,-2146.0,-251493400.0,119000,0.93,43888526900,11054563905000
071050,한국금융지주,-14915,-2874741200,-44770.0,-8594357150.0,61344.0,11787967250.0,-1619.0,-311217400.0,193600,0.1,27421253400,10788552051200
307950,현대오토에버,-3839,-1499841500,2059.0,816033750.0,1825.0,701244250.0,-50.0,-19377500.0,390000,-1.14,14662359250,10695352980000
003490,대한항공,-153284,-4405852250,-415612.0,-11916723200.0,599887.0,17210224425.0,-28128.0,-805392775.0,28950,-2.03,62181017975,10659988135950
323410,카카오뱅크,-33823,-730772975,-24954.0,-528547450.0,58267.0,1248557775.0,9.0,191300.0,21350,0.0,11214475325,10186521329950
047050,포스코인터내셔널,-60596,-3530447700,116783.0,6788150650.0,-58767.0,-3406394100.0,2600.0,149838900.0,57700,0.7,31843422150,10150744867600
028050,삼성E&A,-33010,-1828405875,131727.0,6745975175.0,-110214.0,-5497167100.0,13081.0,659259850.0,51000,1.19,89518607025,9996000000000
006260,LS,4235,1270730750,-269.0,-6630000.0,-5341.0,-1696553750.0,1364.0,429347000.0,319500,-0.62,28832855500,9968400000000
259960,크래프톤,-11391,-2395933250,-4574.0,-950647250.0,15921.0,3337122500.0,44.0,9458000.0,212500,1.92,12784285500,9721437887500
005940,NH투자증권,-3229,-89797075,-38303.0,-1000052050.0,38999.0,1023236175.0,2410.0,63383000.0,26300,0.0,7113017550,9710120561500
003230,삼양식품,-10876,-14089594500,11701.0,15051223000.0,-69.0,9602000.0,-734.0,-942724500.0,1278000,1.11,77685719500,9627193170000
180640,한진칼,-5172,-724835550,-13104.0,-1736591150.0,17736.0,2390101800.0,550.0,72657900.0,139500,1.9,9195449650,9313337920500
0126Z0,삼성에피스홀딩스,21584,7338855750,-3057.0,-1039837500.0,-18739.0,-6371015250.0,182.0,61819500.0,340000,-2.44,11453240750,8460236660000
090430,아모레퍼시픽,-26085,-3646029150,-12898.0,-1723193100.0,41495.0,5714870550.0,-2186.0,-299718500.0,140500,1.44,25768749450,8218232639500
047040,대우건설,564460,11017143240,-162049.0,-3104044430.0,-408551.0,-8035044905.0,7143.0,141405240.0,19890,0.71,153488220350,8172952919820
007660,이수페타시스,33245,3601947500,-60325.0,-6569460300.0,27062.0,2965560150.0,-47.0,-5141700.0,109900,-2.74,42498477250,8067673168100
016360,삼성증권,-6110,-547873450,-82744.0,-7185261400.0,85292.0,7423496050.0,3558.0,309292950.0,87400,0.0,23578715300,7804820000000
161390,한국타이어앤테크놀로지,16008,991497050,-46205.0,-2872739400.0,30174.0,1879812650.0,6.0,373700.0,62300,-1.27,12888301650,7717416798700
000500,가온전선,-690,-197549750,7784.0,1965498500.0,-7601.0,-1899230000.0,323.0,84935250.0,254000,1.6,50379613750,7563512178000
352820,하이브,-24929,-4351985100,-9506.0,-1627908400.0,40755.0,7055634600.0,-6402.0,-1089710200.0,173000,0.99,27027827250,7457482628000
000880,한화,-6146,-842202300,-9102.0,-1236211200.0,15400.0,2099052500.0,-144.0,-19540700.0,137300,-0.94,9643985650,7322057558100
039490,키움증권,-2938,-819263750,-12185.0,-3347689500.0,14944.0,4116816750.0,188.0,52630500.0,278000,1.28,13421238250,7291471848000
064400,LG씨엔에스,17447,1224255600,-20114.0,-1423235250.0,663.0,56381050.0,1860.0,132580700.0,71900,-0.55,27307512050,6966099661200
267270,HD건설기계,-12938,-1834543500,-11183.0,-1573141050.0,23753.0,3348488700.0,44.0,13243850.0,142500,0.92,24356579150,6828870322500
021240,코웨이,-2067,-198699300,-32551.0,-3089903600.0,34456.0,3273200700.0,162.0,15402200.0,95200,-1.04,29353003670,6737058955200
009830,한화솔루션,80840,2430980975,-77536.0,-2317338675.0,-6480.0,-208155575.0,3113.0,93223750.0,29800,-1.49,44645485575,6701797572800
032640,LG유플러스,-169461,-2533552810,157396.0,2358185125.0,14536.0,212378205.0,-3120.0,-46480220.0,14890,0.88,14030146905,6319728929480
005387,현대차2우B,24369,4394988300,-9237.0,-1664921700.0,-16220.0,-2926323250.0,918.0,165519250.0,180500,-1.58,13381507900,6310989365000
377300,카카오페이,80455,3740102850,-48949.0,-2277436700.0,-37667.0,-1748705000.0,934.0,43607650.0,46250,-4.54,7754716875,6257653767500
326030,SK바이오팜,55377,4346303250,-53194.0,-4184811500.0,-6565.0,-506488550.0,3767.0,296592600.0,79400,-4.8,13075646700,6218072050000
062040,산일전기,-11688,-2381675050,-10649.0,-1981113050.0,22839.0,4462368200.0,302.0,58762500.0,198600,1.22,46428206200,6085670010000
128940,한미약품,7080,3262350250,-9226.0,-4265920250.0,2097.0,980906500.0,27.0,12525000.0,464000,-3.63,29903274750,5944299824000
175330,JB금융지주,-54991,-1756965350,175237.0,5609935475.0,-97347.0,-3120407025.0,-22212.0,-710700500.0,31750,0.95,16218483125,5922067912000
241560,두산밥캣,12447,760497050,-25863.0,-1583408050.0,13267.0,813763100.0,148.0,9087000.0,61600,-2.22,8396158150,5904733604000
000100,유한양행,5484,431549800,10931.0,874309100.0,-16456.0,-1309094600.0,29.0,2296800.0,79400,0.63,10888658150,5845093011400
052690,한전기술,-7090,-1584499050,87920.0,13489244950.0,-82712.0,-12187551750.0,1292.0,198626650.0,152000,4.83,177837057050,5809440000000
001440,대한전선,89091,2576409000,-6447.0,-165032775.0,-82397.0,-2403192300.0,-337.0,-10810300.0,29500,-0.67,35328858775,5781781582000
029780,삼성카드,-245,-13375175,-14921.0,-676048575.0,15136.0,688065800.0,18.0,815450.0,45500,-0.22,2578017275,5271579540500
088350,한화생명,249850,1441830845,-217158.0,-1253048520.0,96104.0,567282425.0,-129742.0,-761334640.0,5990,0.17,28479673520,5202494700000
353200,대덕전자,176485,17453674850,-141896.0,-14034024000.0,-33578.0,-3318783000.0,-2495.0,-247863550.0,100000,-2.44,66428290450,4941692500000
138930,BNK금융지주,-298879,-4767712850,312116.0,5022141890.0,78711.0,1225512020.0,-91890.0,-1478960030.0,15930,2.05,20150509305,4887957233430
066970,엘앤에프,91900,11026225050,-199994.0,-23925014600.0,107666.0,12850503950.0,653.0,75427500.0,120000,-2.52,82210901850,4882159440000
271560,오리온,3666,432955000,-8086.0,-955778400.0,4237.0,501162300.0,80.0,9462400.0,119300,-0.67,6920481900,4715784408400
088980,맥쿼리인프라,-11675,-117667475,150605.0,1481996560.0,-126348.0,-1240738455.0,131.0,1251590.0,9790,-0.71,7779125985,4688646311470
454910,두산로보틱스,-10346,-740360200,12250.0,887807800.0,-1371.0,-109273450.0,310.0,22199300.0,71500,-0.56,16480635250,4634628570000
000990,DB하이텍,349351,37738603950,28390.0,3302241900.0,-381886.0,-41483767450.0,1171.0,119244200.0,105800,-8.16,80858948900,4602785410400
004020,현대제철,-45635,-1537671325,16719.0,570418900.0,-170714.0,-5748800775.0,202800.0,6823198800.0,33600,-0.74,16799275800,4483778376000
034220,LG디스플레이,558692,4906104000,-420962.0,-3703463750.0,-145984.0,-1275330555.0,6149.0,54217965.0,8900,-0.78,22807836760,4450000000000
011790,SKC,31082,2777079900,10992.0,986226100.0,-36870.0,-3299624100.0,-4376.0,-389812900.0,89600,-2.71,10350529400,4444007500800
036570,NC,13704,2800869750,-36322.0,-7465479750.0,23072.0,4757749000.0,-454.0,-93138000.0,205500,-1.91,19558076250,4427296521000
001450,현대해상,7671,407756000,64924.0,3389551600.0,-69225.0,-3623377600.0,-3265.0,-168698100.0,51300,1.79,20009508050,4373235225000
051900,LG생활건강,-2656,-787816000,-15258.0,-4437953500.0,18884.0,5508966500.0,-943.0,-275274500.0,291000,-1.36,17655723750,4357877193000
005385,현대차우,2259,409404700,-602.0,-109719000.0,-2196.0,-397533900.0,431.0,78160800.0,182000,-1.62,8943430900,4248054720000
082740,한화엔진,-170044,-8713095650,273291.0,13911342450.0,-114909.0,-5787231775.0,13142.0,663092725.0,50300,4.03,62746629100,4197391242600
002380,KCC,-537,-261993250,32.0,17807750.0,446.0,215858500.0,59.0,28327000.0,485500,-1.92,13128037250,4171851008000
010060,OCI홀딩스,5954,1313032250,13798.0,3026257250.0,-17583.0,-3865214000.0,-1923.0,-418695000.0,218500,-1.35,29525327250,4079445692000
001040,CJ,-15105,-1927007200,-2659.0,-335207450.0,19584.0,2493347150.0,-1758.0,-223287500.0,128300,0.47,10536622000,3743408843400
018880,한온시스템,127398,431131365,402573.0,1421590715.0,-528194.0,-1846462210.0,-2133.0,-7492500.0,3520,-0.98,7379637127,3612444183040
004170,신세계,8704,3264285750,-15545.0,-5866618000.0,9290.0,3527314750.0,-2443.0,-921692500.0,381000,-1.17,37792958750,3598613961000
008930,한미사이언스,63304,3263413850,-34090.0,-1723942100.0,-30716.0,-1617429950.0,1484.0,77474300.0,50300,-8.71,14929743000,3440094965000
036460,한국가스공사,-38967,-1436326425,-10484.0,-383810975.0,48537.0,1786357150.0,1434.0,52873700.0,37000,1.37,6486821950,3415581000000
103590,일진전기,232,4675950,30407.0,2150421750.0,-31078.0,-2186173900.0,467.0,33050700.0,71000,0.42,13302674600,3385662690000
022100,포스코DX,-24324,-543011250,238695.0,5250018025.0,-189676.0,-4167770475.0,-24615.0,-537456775.0,22150,0.0,9829346350,3367569247350
161890,한국콜마,6888,950079400,17666.0,2501751450.0,-27472.0,-3862398600.0,3029.0,426380050.0,141300,1.36,58377307400,3335397380100
375500,DL이앤씨,-216724,-18553509050,1103.0,138131500.0,101044.0,8624652450.0,116022.0,9914377600.0,85800,2.26,57040408150,3319912853400
006360,GS건설,-818066,-31538176875,423636.0,16315528600.0,421117.0,16253390725.0,-23118.0,-894479125.0,38500,3.36,130884981250,3294887365000
111770,영원무역,-1330,-98262600,-7874.0,-564450800.0,9183.0,661200300.0,-11.0,-797300.0,72900,0.55,3734580700,3230306017200
028670,팬오션,-262425,-1598595775,-48672.0,-289007590.0,314570.0,1908682130.0,-3748.0,-22907055.0,6030,1.01,17341965695,3223454157360
336260,두산퓨얼셀,126404,6101544875,-4169.0,-144607700.0,-122044.0,-5951868375.0,-433.0,-16848400.0,48800,-2.59,40094028450,3196093828800
023530,롯데쇼핑,-11303,-1276646650,7025.0,800706100.0,-51257.0,-5791900850.0,55477.0,6260933200.0,112000,0.27,16688315650,3168340560000
035250,강원랜드,-28414,-419083360,-12535.0,-182415295.0,39142.0,574919765.0,1807.0,26578890.0,14800,0.75,2619431985,3166319400000
011780,금호석유화학,-603,-77013600,-8301.0,-1034651700.0,9216.0,1150599700.0,-312.0,-38934400.0,124900,-1.5,10184708750,3142149892500
012750,에스원,-3476,-281910750,-11753.0,-950324250.0,15226.0,1232002500.0,3.0,232500.0,81400,0.74,5804898550,3093133089200
192820,코스맥스,8757,2365866000,6823.0,1869654750.0,-16932.0,-4600290250.0,1367.0,368816000.0,270500,2.08,45123358250,3070042184500
031210,서울보증보험,2128,90118175,-10385.0,-448151975.0,8746.0,379317300.0,-489.0,-21283500.0,43450,0.35,1712306525,3033748433100
251270,넷마블,-5614,-200244950,-5379.0,-186508175.0,10944.0,385056975.0,-126.0,-4437100.0,35200,0.14,3141326175,2927176560000
302440,SK바이오사이언스,4768,177618750,-7581.0,-281965150.0,2542.0,94153350.0,40.0,1493500.0,37250,-1.97,2014190450,2922506599250
139130,iM금융지주,-36307,-670324130,-27894.0,-507537895.0,64361.0,1180814025.0,-160.0,-2952000.0,18450,0.87,5186605960,2921804877600
017800,현대엘리베이터,9115,675706450,-949.0,-69002200.0,-8193.0,-608711950.0,10.0,742400.0,74300,-0.93,4631956350,2904564205500
011170,롯데케미칼,10144,648367100,84407.0,5491550950.0,-94923.0,-6163950250.0,120.0,7620000.0,65500,-0.3,12882160450,2801789944500
007340,DN오토모티브,-13014,-608296900,44069.0,2069492300.0,-30863.0,-1452135000.0,-132.0,-6333700.0,46800,1.3,5464840350,2738308482000
097950,CJ제일제당,3029,543166450,769.0,138620200.0,-2654.0,-476233250.0,-1148.0,-206270000.0,179700,-0.44,5853222150,2705237224200
004800,효성,480,71144550,6884.0,1099407150.0,-7390.0,-1174679500.0,1.0,159800.0,160300,-0.06,4280590750,2683487242100
085620,미래에셋생명,4759,92647105,5838.0,114677640.0,-8896.0,-174447575.0,100.0,1927550.0,19840,1.59,1953776755,2681971200000
003690,코리안리,-69373,-1037436745,53453.0,805218525.0,15856.0,231300960.0,64.0,917260.0,14900,2.41,4231434150,2633143361900
009420,한올바이오파마,62329,3104367450,-92087.0,-4589410700.0,29421.0,1469508950.0,256.0,11507500.0,50100,-4.75,14017691325,2617255963800
026960,동서,-16667,-427986350,45.0,3380700.0,15121.0,386068400.0,1541.0,39569250.0,25900,1.97,1418860050,2582230000000
450080,에코프로머티,45843,1658957825,-16457.0,-597886350.0,-30062.0,-1085609050.0,548.0,19872900.0,36300,-3.2,7060737100,2570543481000
004370,농심,-3028,-1246914250,-473.0,-194695000.0,3467.0,1427544750.0,0.0,110000.0,414500,0.48,8008707500,2521255109000
282330,BGF리테일,101,13257150,-2706.0,-388061200.0,2606.0,374983650.0,-1.0,-179600.0,145000,-2.03,3996243650,2506166370000
004990,롯데지주,-11041,-278223900,23076.0,580399075.0,-11906.0,-298961325.0,0.0,0.0,25050,-0.2,2081433225,2496577588800
383220,F&F,-1752,-114181700,6342.0,412747000.0,-4396.0,-285997700.0,-125.0,-8097500.0,64800,-0.61,2213900950,2482298460000
005440,현대지에프홀딩스,-49939,-662354255,75305.0,1008789980.0,-42535.0,-576156695.0,17305.0,231544170.0,13400,4.36,5254591330,2457522466600
001720,신영증권,-162,-25225900,344.0,53431800.0,-173.0,-26859500.0,-9.0,-1346400.0,148300,0.88,996998900,2438052000000
005850,에스엘,-15921,-829266800,-6354.0,-327777450.0,21983.0,1141799850.0,276.0,14418000.0,52200,0.77,3633535600,2424612744000
489790,한화비전,9716,451468575,-41996.0,-1975545275.0,33811.0,1596440900.0,-1514.0,-71560800.0,47200,-2.68,5167005500,2383052008000
204320,HL만도,-9165,-457739400,-39211.0,-1934344275.0,52114.0,2577586525.0,-3816.0,-189306850.0,49750,-1.09,9650848900,2336116720000
000240,한국앤컴퍼니,9376,227793950,3492.0,87773900.0,-12948.0,-317515850.0,80.0,1948000.0,24500,-2.78,2175671425,2325913380000
279570,케이뱅크,25078,140845145,10625.0,61484785.0,-25032.0,-142220320.0,11001.0,62435690.0,5690,0.18,2933114635,2308405409190
018670,SK가스,-1078,-273125000,1214.0,303861000.0,-49.0,-9231500.0,-14.0,-3536000.0,246500,-2.18,3334035250,2284868646000
112610,씨에스윈드,-92683,-4926698350,151538.0,8037691800.0,-59643.0,-3152470650.0,1091.0,57445900.0,52800,3.33,34844668250,2226650078400
051600,한전KPS,-14377,-704665450,3637.0,190393650.0,10048.0,480524475.0,623.0,30395125.0,49300,0.82,10913768000,2218500000000
009970,영원무역홀딩스,-824,-141086600,776.0,135958450.0,34.0,2784550.0,14.0,2343600.0,171000,0.0,1378293000,2215102707000
020150,롯데에너지머티리얼즈,-17359,-783713925,-21410.0,-885035775.0,40425.0,1739777950.0,-1648.0,-70743600.0,42200,2.43,20406574525,2209822538600
030000,제일기획,-43736,-830144395,-49752.0,-940446615.0,93983.0,1779981210.0,-496.0,-9409200.0,18910,0.27,4623345550,2175429564750
103140,풍산,19971,1541610000,-29078.0,-2245883000.0,9070.0,701411800.0,-19.0,-1480900.0,77500,-1.65,6151722850,2171881545000
014680,한솔케미칼,1022,200757400,-1575.0,-308433300.0,590.0,115061100.0,-37.0,-7369700.0,200000,-0.99,4086723100,2158807200000
069960,현대백화점,-7709,-764982450,-1669.0,-162308400.0,-47810.0,-4748761650.0,57155.0,5672751950.0,99000,-0.3,10981157300,2134926288000
081660,미스토홀딩스,-4197,-168273600,-5316.0,-204692250.0,4393.0,169855700.0,5002.0,198503900.0,39950,0.38,3401892250,2121019008000
073240,금호타이어,300312,2216734775,-212899.0,-1583186510.0,-90154.0,-653750575.0,121.0,924690.0,7370,-4.04,12312330685,2117108315190
483650,달바글로벌,93830,15689669500,-102087.0,-17067859200.0,9147.0,1526546000.0,-1283.0,-214187400.0,167600,-5.1,45394113450,2099343354000
007070,GS리테일,-396,-10861350,-32956.0,-816476250.0,33406.0,828695100.0,0.0,-7500.0,25050,-0.2,3277001700,2094365745750
139480,이마트,1450,104109400,2179.0,162567100.0,-3968.0,-291584100.0,766.0,56261300.0,73700,-0.27,3836848450,2033811860300
002790,아모레퍼시픽홀딩스,-12054,-310491550,26.0,1712500.0,12049.0,309311800.0,-1.0,-25750.0,25800,0.0,1432354150,1972621044000
457190,이수스페셜티케미컬,53015,3401169400,-114976.0,-7347614900.0,61974.0,3947309200.0,-32.0,-2091400.0,64100,-3.75,12755536900,1937029695200
181710,NHN,-1801,-135550900,-50432.0,-2842236500.0,51794.0,2952731600.0,231.0,13259200.0,56400,-3.59,10384313500,1847277039600
462870,시프트업,540,15596125,-3889.0,-122179650.0,3571.0,113665625.0,-222.0,-7082100.0,31400,-0.32,915404600,1844495346000
439260,대한조선,-8332,-396087850,-2001.0,-94524400.0,10328.0,490372450.0,23.0,1093300.0,47300,-0.21,1318095750,1801596929000
000155,두산우,-3685,-1661603500,-282.0,-128498500.0,4014.0,1811414500.0,-13.0,-5928000.0,448000,0.56,3976779000,1790414976000
089860,롯데렌탈,-58,-2602725,9728.0,475109725.0,-9689.0,-473462950.0,19.0,955950.0,49300,0.41,2125508650,1790052828400
071970,HD현대마린엔진,-11699,-607721125,-7298.0,-371800725.0,17690.0,910613550.0,1354.0,71383800.0,52500,1.94,9085936900,1780878487500
475150,SK이터닉스,-152947,-8302918050,91595.0,4888521250.0,51230.0,2883299650.0,10424.0,547460750.0,51900,0.19,114398233250,1768077507600
023590,다우기술,-47892,-1967045875,52100.0,2141709175.0,-3240.0,-134860550.0,-749.0,-30679500.0,40700,5.71,7362189700,1761793598400
120110,코오롱인더,-63542,-3597193600,81797.0,4724302700.0,-27468.0,-1659731300.0,8982.0,519640900.0,57400,4.74,18702384300,1718902236800
012630,HDC,-74776,-2112781325,14315.0,408554400.0,62543.0,1763007975.0,-1874.0,-53016100.0,28450,4.02,8165247950,1699651962450
006040,동원산업,-4758,-180386250,1039.0,41417550.0,4019.0,150323450.0,-300.0,-11354750.0,38200,1.87,1068326825,1686179285800
