종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,117080759,-273709192,156615808,12625,4220.0,-1.1699999570846558,1041310169.0
006840,AK홀딩스,9185720,363070,-6738790,-2810000,5710.0,1.9600000381469727,60198830.0
027410,BGF,-48798153,-28023870,76822023,0,3900.0,1.0399999618530273,414172131.0
282330,BGF리테일,-87090200,-708901000,796377800,-386600,123600.0,1.149999976158142,5698921250.0
138930,BNK금융지주,-386482745,-1245703960,1607048885,25137820,18220.0,1.1100000143051147,11075782870.0
001460,BYC,1078750,-3555850,2146000,331100,32750.0,0.7699999809265137,10221600.0
001465,BYC우,-1627500,250,1627250,0,23300.0,0.6499999761581421,2627000.0
001040,CJ,2649054500,-14168605550,11577496100,-57945050,134500.0,0.0,25411991750.0
079160,CJ CGV,1773042332,-111380540,-1501373997,-160287795,4220.0,-2.5399999618530273,2692339881.0
00104K,CJ4우(전환),-52483000,173205300,-133862300,13140000,131300.0,-0.7599999904632568,1412774300.0
000120,CJ대한통운,1075209350,-573820400,-502604950,1216000,71700.0,0.0,3193482100.0
011150,CJ씨푸드,-33694715,-370385,34065100,0,2035.0,2.6700000762939453,86651425.0
011155,CJ씨푸드1우,0,0,0,0,6970.0,3.4100000858306885,3826190.0
001045,CJ우,-43474500,3209400,40671100,-406000,67200.0,2.5999999046325684,109160600.0
097950,CJ제일제당,5595263400,-3913324800,-1784805750,102867150,182600.0,-1.8300000429153442,11571252600.0
097955,CJ제일제당 우,259442550,-4348800,-255212550,118800,118900.0,-0.9200000166893005,755264950.0
000480,CR홀딩스,-66373263,-78300,66451563,0,4880.0,-0.10000000149011612,353652647.0
000590,CS홀딩스,-10173200,-267200,10440400,0,69900.0,0.5799999833106995,110476100.0
012030,DB,-77002967,61093484,15909483,0,1566.0,5.449999809265137,720091151.0
005830,DB손해보험,-2311597800,10090613650,-7590925550,-188090300,162500.0,0.9300000071525574,45747571200.0
016610,DB증권,-155967330,45223660,113803860,-3060190,9410.0,4.559999942779541,835067720.0
000990,DB하이텍,-3720257550,3240143350,504531600,-24417400,120800.0,6.429999828338623,34999415050.0
001530,DI동일,-45965075,115709050,-101159425,31415450,23950.0,0.0,507534025.0
015590,DKME,-52665173,7668,-9473086,62130591,1935.0,2.109999895095825,119409296.0
000210,DL,-76063425,-132049925,207975650,137700,47050.0,3.2899999618530273,4784285175.0
000215,DL우,13054150,-1485750,-11630650,62250,21100.0,2.430000066757202,38461150.0
375500,DL이앤씨,-2757219850,148818050,2590488600,17913200,62000.0,4.199999809265137,13278869800.0
37550L,DL이앤씨2우(전환),-32335700,12212200,16028500,4095000,40950.0,3.4100000858306885,82408900.0
37550K,DL이앤씨우,-2455725,2508800,-5014825,4961750,22350.0,0.6800000071525574,147014250.0
007340,DN오토모티브,-3550402450,1259981525,2393319775,-102898850,41650.0,13.489999771118164,20518100200.0
004840,DRB동일,4018855,-856520,-3162335,0,4265.0,0.5899999737739563,63105185.0
155660,DSR,2600510,-1238280,-5705160,4342930,4515.0,0.7799999713897705,92166205.0
069730,DSR제강,-130019650,-410820,130442470,-12000,5600.0,-0.7099999785423279,351512570.0
017860,DS단석,-347732125,-1644840,349376965,0,12300.0,3.359999895095825,1341233860.0
092780,DYP,-3231715,-558815,3790530,0,3395.0,3.0299999713897705,11251105.0
017940,E1,-48535850,-54076150,102612000,0,85300.0,1.309999942779541,447131050.0
365550,ESR켄달스퀘어리츠,29210405,-131510325,104501005,-2201085,3190.0,1.1100000143051147,890843590.0
