종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-30861370,-3505710,34387595,-20515,4080.0,3.950000047683716,251360175.0
006840,AK홀딩스,-21384590,15803620,5614990,-34020,5900.0,5.360000133514404,166470920.0
027410,BGF,-66164849,-39757032,105740171,181710,3860.0,5.460000038146973,282536191.0
282330,BGF리테일,-881450,1514893250,-1504677800,-9334000,118100.0,2.069999933242798,7610041450.0
138930,BNK금융지주,-1850448795,5412270020,-3504104045,-57717180,16930.0,6.610000133514404,17885318230.0
001460,BYC,-10586450,1600600,9018900,-33050,33950.0,6.929999828338623,83354450.0
001465,BYC우,2859000,0,-2859000,0,22400.0,2.75,20485100.0
001040,CJ,-1054889200,920650850,105745150,28493200,160300.0,6.869999885559082,14075949300.0
079160,CJ CGV,52016604,-137151483,82613919,2520960,4465.0,3.5999999046325684,1256260531.0
00104K,CJ4우(전환),-575813800,592804400,60150500,-77141100,155000.0,4.590000152587891,2800616700.0
000120,CJ대한통운,-1009255800,1353755700,-309775100,-34724800,77100.0,7.380000114440918,4254310500.0
011150,CJ씨푸드,-53042479,-41378,53108440,-24583,1959.0,7.760000228881836,137858920.0
011155,CJ씨푸드1우,71300,-79300,8000,0,8200.0,0.0,4566000.0
001045,CJ우,-1645900,78900,1780200,-213200,69100.0,3.440000057220459,359258800.0
097950,CJ제일제당,-4102349450,-57332600,4149547350,10134700,191400.0,7.829999923706055,13765385300.0
097955,CJ제일제당 우,29365000,-1741100,-26296200,-1327700,121100.0,3.3299999237060547,714376700.0
000480,CR홀딩스,395081,-307615,-87466,0,4815.0,3.2200000286102295,262195598.0
000590,CS홀딩스,8577300,-3592700,-4984600,0,67700.0,0.8899999856948853,24174900.0
012030,DB,-38183821,39238005,-2925424,1871240,1800.0,-2.069999933242798,895476492.0
005830,DB손해보험,-149862400,467195250,-1378795900,1061463050,135700.0,3.190000057220459,21456722538.0
016610,DB증권,-12023550,-130799660,79298530,63524680,9420.0,6.199999809265137,864727410.0
000990,DB하이텍,12978484750,-7481466650,-5395301700,-101716400,143600.0,-9.289999961853027,102666326000.0
001530,DI동일,-203451450,-195564950,213560750,185455650,22300.0,9.050000190734863,1061897350.0
015590,DKME,-282873605,-32780,-66595550,349501935,2175.0,8.75,548049173.0
000210,DL,-589334300,443483100,154228150,-8376950,45500.0,10.300000190734863,3200306850.0
000215,DL우,377021980,-17450,31949470,-408954000,21000.0,4.480000019073486,490825780.0
375500,DL이앤씨,-7523729300,5485376250,2164683150,-126330100,65500.0,9.529999732971191,24487641350.0
37550L,DL이앤씨2우(전환),-113949700,69456000,45226650,-732950,43050.0,9.819999694824219,145823700.0
37550K,DL이앤씨우,17295000,-264000,-17031000,0,22450.0,8.720000267028809,312640950.0
