종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,97751515,-57720370,-41707415,1676270,4175.0,-2.569999933242798,903900560.0
006840,AK홀딩스,76055340,-23131310,-72444030,19520000,6300.0,0.0,232788560.0
027410,BGF,102226865,-27611670,-113258195,38643000,4030.0,-2.890000104904175,799116075.0
282330,BGF리테일,-254806200,-256238150,507884650,3159700,114700.0,-2.380000114440918,12874608800.0
138930,BNK금융지주,-446820565,2640214055,-2202330020,8936530,17740.0,0.05999999865889549,29396315985.0
001460,BYC,-5731750,-314450,4992200,1054000,34500.0,-2.5399999618530273,102250500.0
001465,BYC우,6891500,210450,-7101950,0,23450.0,-1.6799999475479126,12579150.0
001040,CJ,1112802950,-380590950,-689144300,-43067700,178200.0,-2.890000104904175,21156744800.0
079160,CJ CGV,-69846068,250147400,-180301332,0,4490.0,-2.069999933242798,1567951363.0
00104K,CJ4우(전환),289350,192994250,-193283600,0,165900.0,-1.9500000476837158,965377000.0
000120,CJ대한통운,521103100,-414626150,-108767650,2290700,80300.0,-1.350000023841858,4717688300.0
011150,CJ씨푸드,41219108,-416380,-41035737,233009,1995.0,-1.7200000286102295,178798699.0
011155,CJ씨푸드1우,-85630,95000,-9370,0,9370.0,-4.289999961853027,4068240.0
001045,CJ우,82908200,-267700,-82640500,0,73600.0,-2.259999990463257,243766950.0
097950,CJ제일제당,5569130100,-2352028100,-3276839150,59737150,193300.0,0.20999999344348907,24513893350.0
097955,CJ제일제당 우,-942442300,5246500,945979700,-8783900,123100.0,1.5700000524520874,2372224650.0
000480,CR홀딩스,15581107,-10714755,-5339852,473500,4725.0,-0.6299999952316284,298635452.0
000590,CS홀딩스,11765450,-10901550,-863900,0,72800.0,-3.319999933242798,31651350.0
012030,DB,-212661260,-91062665,303723925,0,1840.0,-2.390000104904175,1810914061.0
005830,DB손해보험,597986400,-4979443300,3159740900,1221716000,144900.0,-3.3399999141693115,62406495714.0
016610,DB증권,197751365,-30784850,-183349185,16382670,10010.0,-2.630000114440918,1118824825.0
000990,DB하이텍,-1384384750,-8519276600,10524982150,-621320800,156100.0,1.0399999618530273,143432459250.0
001530,DI동일,-90369450,2583100,-851940250,939726600,22350.0,-2.4000000953674316,2198450300.0
015590,DKME,15152879,-234570,-146150139,131231830,2090.0,-8.329999923706055,823847106.0
000210,DL,963255375,-1072753100,95550775,13946950,49550.0,-5.440000057220459,6159331175.0
000215,DL우,11750500,3429050,-15179550,0,22500.0,-3.8499999046325684,75061600.0
375500,DL이앤씨,-12750921300,1275046600,11397262400,78612300,73900.0,-6.690000057220459,54639636300.0
37550L,DL이앤씨2우(전환),-44725100,11862150,32298550,564400,48200.0,-6.409999847412109,737417500.0
37550K,DL이앤씨우,-4812500,1106550,3456450,249500,24650.0,-3.3299999237060547,334645375.0
007340,DN오토모티브,-665805500,376404225,61990975,227410300,42050.0,-1.5199999809265137,8373331200.0
004840,DRB동일,55663870,-19316395,-44043075,7695600,4230.0,-2.9800000190734863,227631295.0
155660,DSR,-18711375,231485,6858630,11621260,4090.0,-3.5399999618530273,100664985.0
069730,DSR제강,65256860,307740,-72093470,6528870,5030.0,-3.819999933242798,192498705.0
017860,DS단석,12715620,-9701910,-3013710,0,13270.0,-4.670000076293945,1236636715.0
092780,DYP,40557590,-7520015,-33037575,0,3915.0,-4.630000114440918,216086885.0
017940,E1,25118100,354531000,-394161900,14512800,83300.0,-2.0,1335935600.0
365550,ESR켄달스퀘어리츠,475455059,-94330100,-383238184,2113225,3680.0,-7.539999961853027,1773832887.0
383220,F&F,-743331700,-117344050,962243550,-101567800,81300.0,1.1200000047683716,10426942600.0
007700,F&F홀딩스,32737630,774405,-35768165,2256130,15830.0,-2.640000104904175,443792420.0
114090,GKL,26726095,578026715,-1134360125,529607315,11480.0,2.5899999141693115,3756283125.0
078930,GS,-1035309850,-968901200,1597817050,406394000,70000.0,-1.8200000524520874,26365146150.0
006360,GS건설,-7827383625,-446193000,8265087025,8489600,26550.0,-4.150000095367432,31269703825.0
