종목코드,종목명,개인_순매수거래량,개인_순매수거래대금,기관_순매수거래량,기관_순매수거래대금,외국인_순매수거래량,외국인_순매수거래대금,기타법인_순매수거래량,기타법인_순매수거래대금,종가,등락률,거래대금,시가총액
298040,효성중공업,2777,7926330000,-1929.0,-5577155000.0,-1296.0,-3653820500.0,447.0,1303476500.0,2834000,-4.42,112561298000,26425769032000
042660,한화오션,8788,707626500,-102028.0,-8872195300.0,91719.0,8031748000.0,1235.0,107493800.0,86100,-1.37,58784682000,26382193223400
267260,HD현대일렉트릭,27005,20076342000,-6572.0,-4800401500.0,-21314.0,-15935059000.0,789.0,590468500.0,728000,-4.59,68126825500,26242314280000
005490,POSCO홀딩스,43964,14602428000,-12772.0,-4185204500.0,-29633.0,-9893803000.0,-1738.0,-583038000.0,328500,-2.09,65117391750,26030841619500
010130,고려아연,3324,4060698000,713.0,897756500.0,-4053.0,-4978007500.0,4.0,4924000.0,1213000,-0.9,14823504000,25318911397000
316140,우리금융지주,-23224,-863473325,72124.0,2508532300.0,-40407.0,-1352832975.0,-8035.0,-276573650.0,34050,-0.44,73270373600,25087582265850
009540,HD한국조선해양,-2526,-913145750,18483.0,6548486750.0,-15828.0,-5590071500.0,-119.0,-41701000.0,346500,-1.42,51621655500,24522884694000
096770,SK이노베이션,-36568,-5362335650,-14618.0,-1933057450.0,43717.0,6268730900.0,7494.0,1030886200.0,138000,0.07,115798556350,23329284744000
042700,한미반도체,-300441,-75478199000,93889.0,23638416250.0,213968.0,53702650250.0,-5719.0,-1439130000.0,244500,1.66,201379520250,23303832900000
015760,한국전력,-1008314,-34483394750,765875.0,26155729425.0,186951.0,6421837625.0,56154.0,1929081800.0,34100,4.12,120635162425,21890975025700
138040,메리츠금융지주,-12249,-1619171050,-5666.0,-721674850.0,18465.0,2413816400.0,-362.0,-47723100.0,130800,-2.17,24529869750,21889023308400
000150,두산,-5837,-7581150500,15184.0,19409215000.0,-8946.0,-11310229500.0,-418.0,-539470000.0,1247000,-1.89,94945927000,20193712245000
011200,HMM,232587,4926154475,-93183.0,-1965376450.0,-145223.0,-3084100225.0,5416.0,114793750.0,21150,-1.4,17473598525,19949483065500
017670,SK텔레콤,-146268,-13599965800,64989.0,6109833000.0,84688.0,7805902000.0,-6003.0,-559368550.0,92400,-1.49,73965818550,19846600897200
267250,HD현대,-16717,-4178446750,37297.0,9299323500.0,-22634.0,-5633053750.0,1866.0,465563500.0,246500,1.23,34165717250,19471795452500
051910,LG화학,37317,10251353000,-14724.0,-3981850250.0,-22738.0,-6309189750.0,150.0,41202000.0,270000,-3.4,39722733000,19059932610000
006800,미래에셋증권,-379103,-13525556525,286666.0,10233422425.0,95272.0,3395341450.0,-2669.0,-96548500.0,35050,1.01,44185279750,19032887837550
010140,삼성중공업,-287778,-6237535550,24601.0,551384125.0,164036.0,3566279725.0,99856.0,2135443225.0,21300,-0.47,58110945800,18744000000000
003550,LG,-6221,-793333700,44633.0,5512199900.0,-148399.0,-18254463150.0,109701.0,13501539550.0,118900,-4.5,40735072250,17976729275600
010950,S-Oil,13744,2202792600,40094.0,6351490800.0,-59076.0,-9381950600.0,5000.0,789597200.0,159400,1.14,43744502050,17945697044800
018260,삼성에스디에스,30088,7053073750,-33051.0,-7694387000.0,8889.0,2034166750.0,-6088.0,-1431283000.0,230000,-5.15,36171150250,17796894000000
033780,KT&G,36794,6212322900,-58532.0,-9902370350.0,18610.0,3159482100.0,2959.0,501951450.0,169800,-0.29,40237598650,17627015428800
024110,기업은행,3359,58325225,25463.0,542266425.0,-23855.0,-496508250.0,-4980.0,-104355500.0,20800,-0.48,10743394100,16586458075200
003670,포스코퓨처엠,26129,4814534600,10759.0,2087868100.0,-37381.0,-6993962800.0,529.0,98300900.0,180600,-1.1,51933563550,16063687332000
035720,카카오,736722,26371724575,-193279.0,-6861670950.0,-541443.0,-19436192025.0,-2180.0,-80357000.0,35400,-3.15,56914361100,15682196566200
086280,현대글로비스,3760,710038250,-17942.0,-3617231500.0,14048.0,2883335250.0,100.0,16858000.0,203000,-3.33,25827059500,15225000000000
079550,LIG디펜스앤에어로스페이스,-2306,-1711036000,11481.0,7786222500.0,-9053.0,-5988758500.0,-67.0,-49042000.0,666000,1.06,53794429500,14652000000000
000720,현대건설,-470689,-63193443250,618921.0,82997993100.0,-145848.0,-19493035050.0,-1497.0,-192742900.0,131400,3.55,225034286900,14632147521000
278470,에이피알,65204,24848988500,-44414.0,-16867234250.0,-21938.0,-8425120500.0,1033.0,399496250.0,377000,-1.82,72697761000,14114184435000
064350,현대로템,32949,4155421250,-1103.0,-116727300.0,-30938.0,-3922976250.0,-983.0,-125331800.0,126300,-0.71,29460851150,13784671605900
030200,KT,-3638,-218818700,17815.0,1001914200.0,-13814.0,-762261800.0,-648.0,-36356800.0,54300,-1.09,14348693350,13684777495500
272210,한화시스템,-16634,-1193892150,-20489.0,-1441915700.0,36161.0,2570560250.0,952.0,64631400.0,69700,-1.27,17832587350,13167681413300
011070,LG이노텍,158734,88919990000,-80448.0,-44993190500.0,-80350.0,-45082333500.0,1713.0,959378500.0,545000,-7.0,142233216000,12898573315000
047810,한국항공우주,20630,2613542150,-1524.0,-168409800.0,-20318.0,-2600749650.0,1391.0,178765800.0,127800,-1.24,24103020450,12457318674600
005830,DB손해보험,12678,2377474200,11221.0,2129396200.0,-23554.0,-4442361600.0,-351.0,-65616500.0,187300,-2.65,36876168500,12268215367700
078930,GS,-17034,-2143007400,-12110.0,-1460865000.0,26434.0,3265494300.0,2605.0,325153200.0,124500,-0.88,43935654250,11565489127500
003490,대한항공,-685777,-20841763800,229391.0,6999791525.0,489303.0,14846578525.0,-33097.0,-1010086225.0,30100,-0.82,75748763625,11083441896100
071050,한국금융지주,-44637,-8657260850,21090.0,4092016550.0,24106.0,4674499050.0,-643.0,-125410150.0,192500,0.84,29780866050,10727253460000
307950,현대오토에버,30508,11984717250,-29781.0,-11717903750.0,-573.0,-205247500.0,-134.0,-53305000.0,385500,-4.1,23624836750,10571945061000
323410,카카오뱅크,-54240,-1208294550,51116.0,1136727250.0,2986.0,68570150.0,167.0,3645750.0,21900,-0.68,12707711575,10448937570300
180640,한진칼,-18257,-2773453950,58056.0,8779027650.0,-40017.0,-6035725500.0,320.0,45628600.0,148400,-0.34,22018795300,9907522203600
005940,NH투자증권,25754,684861800,-29682.0,-789469425.0,3695.0,98353425.0,350.0,9393100.0,26650,-0.93,7221747200,9839342698250
259960,크래프톤,21458,4598785000,-5297.0,-1122551000.0,-16259.0,-3497165750.0,83.0,17725000.0,213500,-2.06,13372245750,9767185830500
003230,삼양식품,32038,41480192500,-37965.0,-49036673500.0,5956.0,7597997000.0,-146.0,-192755000.0,1291000,-2.93,123994773000,9725122365000
028050,삼성E&A,-997820,-50606906725,545718.0,27564035775.0,458289.0,23350943150.0,-2803.0,-139273950.0,49150,2.4,156807279175,9633400000000
047050,포스코인터내셔널,108016,5884050100,-47209.0,-2568507300.0,-60193.0,-3280432200.0,-1111.0,-62196200.0,54300,-0.73,22115080400,9552607388400
443060,HD현대마린솔루션,-2439,-523675500,1109.0,249732000.0,1426.0,294656000.0,39.0,8582500.0,212500,0.24,10837261000,9527110250000
006260,LS,4469,1403079000,-28065.0,-8694089750.0,22568.0,6970620750.0,680.0,209517750.0,302500,-4.42,36779008250,9438000000000
0126Z0,삼성에피스홀딩스,15296,5457092500,-809.0,-283247750.0,-14754.0,-5269438250.0,261.0,93471500.0,351000,-2.5,12190639750,8733950199000
047040,대우건설,-3165234,-64340102315,1598921.0,32686158800.0,1585774.0,32050912595.0,-12175.0,-246185035.0,19970,8.47,547738483500,8205825530860
090430,아모레퍼시픽,735,49769150,-46230.0,-6466090500.0,47169.0,6652702650.0,-1727.0,-243720300.0,140000,-0.57,45579584000,8188986260000
007660,이수페타시스,-14675,-1735679200,48567.0,5587473700.0,-34546.0,-3923440700.0,748.0,82559900.0,110300,-1.43,44478988000,8097036855700
161390,한국타이어앤테크놀로지,33760,2170110150,-96456.0,-6244302400.0,58924.0,3829813800.0,3768.0,244119250.0,64200,-1.83,18104780150,7952779429800
352820,하이브,-18549,-3435004700,-3919.0,-702018450.0,23115.0,4256087850.0,-203.0,-37422300.0,181400,0.33,28707718500,7819580050400
016360,삼성증권,-50340,-4462576250,29451.0,2616609150.0,24131.0,2132385950.0,-2965.0,-261933150.0,87300,-0.46,21740948450,7795890000000
000880,한화,-20063,-2814717350,453.0,63201100.0,20164.0,2829520050.0,-529.0,-74426100.0,138300,-0.5,13235707800,7375386455100
039490,키움증권,-6971,-1940746250,4791.0,1332228000.0,2147.0,599358750.0,52.0,14454500.0,273000,0.18,11620131750,7160330268000
064400,LG씨엔에스,70620,5287252250,-3861.0,-270238550.0,-66747.0,-5015259500.0,-356.0,-27533300.0,73400,-3.8,35596000250,7111428583200
021240,코웨이,-12434,-1249022500,57354.0,5740128300.0,-44479.0,-4447040000.0,-295.0,-29401500.0,99800,2.15,15592730500,7062589114800
000500,가온전선,31254,7215678750,4336.0,1018445250.0,-37190.0,-8615794000.0,1475.0,352521500.0,227500,-2.99,45826771750,6774405592500
267270,HD건설기계,-27263,-3875911300,79152.0,11270694500.0,-46001.0,-6560391650.0,-6542.0,-928439850.0,138600,-1.0,40472599300,6641974924200
009830,한화솔루션,422845,12341367425,-380093.0,-11154227200.0,-36530.0,-1003992125.0,-7983.0,-234889600.0,29150,-1.69,63213155625,6555617424400
326030,SK바이오팜,50601,4252036550,-23088.0,-1931198000.0,-28521.0,-2405102050.0,842.0,70373400.0,83200,-2.12,9462177100,6515662400000
005387,현대차2우B,12767,2379384300,-12357.0,-2311354350.0,-581.0,-100492250.0,34.0,6908400.0,185600,-1.01,16156394000,6489305408000
032640,LG유플러스,158872,2355962280,65046.0,978180760.0,-223994.0,-3335270550.0,61.0,903620.0,14880,-1.39,11082774390,6315484652160
377300,카카오페이,-1953,-93238625,12062.0,565380325.0,-9110.0,-425299250.0,-909.0,-42638850.0,46500,-0.53,5799477600,6290179852500
062040,산일전기,-121064,-24700689800,33715.0,6953041450.0,87972.0,17877485650.0,-200.0,-42883500.0,201000,1.06,75112858650,6159212850000
128940,한미약품,17511,8298201250,-4679.0,-2196154750.0,-13628.0,-6481657750.0,775.0,369143750.0,471000,-0.95,47045272250,6033976761000
241560,두산밥캣,-6405,-416269650,5193.0,337028450.0,2227.0,144193100.0,-737.0,-46901700.0,62700,-1.57,5298991150,6010175275500
175330,JB금융지주,-18796,-589112275,162345.0,5093399250.0,-142908.0,-4484294275.0,-485.0,-15129600.0,31300,-0.32,13668394050,5838133091200
000100,유한양행,56778,4520310150,-14266.0,-1128549600.0,-42815.0,-3416003150.0,337.0,26961500.0,79100,-1.98,13050386500,5823008277100
001440,대한전선,-235520,-6949355800,37058.0,1116260350.0,194148.0,5706643825.0,6590.0,192212950.0,28750,0.35,48753551100,5634787135000
052690,한전기술,-112983,-15830712550,125894.0,17418100950.0,-4003.0,-325590000.0,-5713.0,-798525050.0,142600,16.6,313345395150,5450172000000
029780,삼성카드,2252,102947375,465.0,22679125.0,-2728.0,-126136300.0,10.0,463500.0,46500,-0.32,2173517250,5387438431500
088350,한화생명,47494,271635195,170969.0,1010263670.0,-387447.0,-2283222605.0,158807.0,941563870.0,5850,-0.68,14712055390,5080900500000
353200,대덕전자,266256,27240557800,-235504.0,-24096081000.0,-27717.0,-2838922250.0,-1406.0,-140799850.0,99900,-3.57,92470618450,4936750807500
271560,오리온,26622,3235921550,-28807.0,-3482380000.0,2055.0,230675250.0,68.0,8212700.0,121100,-1.54,11947661050,4786936226800
138930,BNK금융지주,-116669,-1832805345,398874.0,6276088225.0,-282546.0,-4448834960.0,90.0,1417500.0,15590,-1.33,13875678375,4783631718090
088980,맥쿼리인프라,-286302,-2848210980,207456.0,2062425135.0,88491.0,881855305.0,-9811.0,-97719800.0,9940,0.3,7341184230,4760484610420
066970,엘앤에프,16094,1848293300,-79918.0,-9052118000.0,69465.0,7839739700.0,-5278.0,-595661400.0,113700,-0.7,81978796050,4625846069400
036570,NC,61448,13173755000,-49846.0,-10624030000.0,-11463.0,-2519878500.0,-279.0,-59858500.0,211500,-5.16,27784044750,4556560653000
000990,DB하이텍,77685,8282908850,164108.0,17533279200.0,-237711.0,-25396434050.0,-2159.0,-220407700.0,103400,2.58,95347620350,4498374399200
454910,두산로보틱스,-20352,-1474713100,6634.0,477658050.0,11741.0,858349550.0,1728.0,121223200.0,69300,-1.56,23527719550,4492024614000
034220,LG디스플레이,1673135,15200168105,-165605.0,-1500679880.0,-1518551.0,-13800203395.0,8243.0,75459980.0,8940,-2.93,32151826025,4470000000000
004020,현대제철,-163641,-5469798225,218642.0,7315116075.0,-264069.0,-8783449875.0,209847.0,6964205825.0,32850,1.39,28046960100,4383694037250
005385,현대차우,5044,944434650,-1044.0,-196955250.0,-4060.0,-758661700.0,9.0,1684300.0,186500,-1.06,6485710850,4353089040000
051900,LG생활건강,628,175442000,-16012.0,-4625753500.0,15776.0,4564032000.0,-372.0,-107940000.0,290000,-1.02,14721388250,4342901670000
011790,SKC,220836,19884948400,-25900.0,-2334147500.0,-196002.0,-17645345800.0,1099.0,97584100.0,86700,-1.48,32949988250,4300172436600
002380,KCC,-1954,-983806250,-3777.0,-1901850750.0,5751.0,2895837000.0,-20.0,-10180000.0,500000,0.3,14470172250,4296448000000
001450,현대해상,-25341,-1278300500,-19361.0,-972342550.0,47072.0,2370347150.0,-2433.0,-122885900.0,50300,-1.37,15523444550,4287986975000
010060,OCI홀딩스,91619,19740720500,-94743.0,-20369703500.0,3756.0,763931250.0,-1067.0,-229119500.0,215500,-2.93,79492771500,4023434996000
008930,한미사이언스,-175923,-10193211150,87909.0,5096465550.0,79583.0,4596372700.0,8247.0,488356850.0,57700,6.46,47717454250,3946192435000
001040,CJ,7573,985563550,-31940.0,-4216345200.0,24186.0,3207163050.0,194.0,25340400.0,131000,-1.28,14475047600,3822186738000
004170,신세계,-37577,-15445081750,14786.0,6142081500.0,23564.0,9618862250.0,-645.0,-263564500.0,404500,2.02,39814710500,3820575714500
082740,한화엔진,-47206,-2222589675,42323.0,1978041650.0,-6446.0,-280289075.0,10628.0,492015500.0,45650,-0.54,26016674450,3809362032300
018880,한온시스템,501147,1741833898,-7108.0,-20116356.0,-363117.0,-1269020762.0,-134525.0,-465185540.0,3450,-2.95,8527391342,3540605804400
023530,롯데쇼핑,-104909,-12552900200,78712.0,9424869400.0,-26996.0,-3224993900.0,53185.0,6352161700.0,117800,4.9,33126949150,3332415339000
161890,한국콜마,-10392,-1330383050,-17415.0,-2432118200.0,28258.0,3817105800.0,-202.0,-20379250.0,141000,-2.29,61175735400,3328315857000
111770,영원무역,1195,88401350,-7576.0,-565293500.0,5084.0,379487250.0,1297.0,97404900.0,74900,-0.27,2727268950,3318928953200
036460,한국가스공사,-28123,-1001012950,2221.0,80432925.0,26546.0,943219975.0,-654.0,-22989950.0,35400,0.85,4652763850,3267880200000
022100,포스코DX,61383,1341363825,29882.0,652840350.0,-69230.0,-1513812000.0,-29112.0,-636077675.0,21450,-2.72,6704005075,3261144937050
028670,팬오션,-49109,-353596340,529182.0,3227950590.0,-485520.0,-2901270645.0,4391.0,20486625.0,6080,0.33,20880931475,3250182632960
103590,일진전기,164054,11447867700,-6143.0,-421623550.0,-157826.0,-11020749650.0,-215.0,-14577300.0,68000,-3.68,19741125800,3242606520000
336260,두산퓨얼셀,-207235,-10459480350,136692.0,6963558450.0,65877.0,3258720125.0,5892.0,298610825.0,49250,-1.3,53274275000,3225566005500
035250,강원랜드,-44204,-660994915,48266.0,719783835.0,-3057.0,-43834730.0,-6.0,-89070.0,14850,0.41,3941851625,3177016425000
011780,금호석유화학,7491,930174300,-5705.0,-706947850.0,-1853.0,-231552850.0,61.0,7581200.0,123800,-1.75,8982690150,3114476835000
375500,DL이앤씨,-212462,-17068606150,109522.0,8816798200.0,-20224.0,-1637843550.0,123841.0,9943964900.0,78600,0.77,59160188650,3041318767800
031210,서울보증보험,474,20301075,6092.0,266491125.0,-6635.0,-289773750.0,69.0,2981550.0,43450,-0.57,917270975,3033748433100
006360,GS건설,-253025,-9118589575,385336.0,13951984125.0,-136267.0,-4966669550.0,4619.0,157469850.0,35250,0.14,81578630225,3016747522500
012750,에스원,1698,132349250,2056.0,165114000.0,-3748.0,-296971250.0,-6.0,-492000.0,79200,0.13,4418479750,3009534897600
192820,코스맥스,1236,377825250,-600.0,-77653500.0,2366.0,477045000.0,-2900.0,-750679750.0,265000,-3.28,52898513750,3007619885000
251270,넷마블,79097,2804425125,-35847.0,-1267760475.0,-43957.0,-1561696350.0,321.0,11334850.0,35350,-2.62,5144544225,2939650323750
017800,현대엘리베이터,-11664,-884555100,5507.0,416706750.0,6221.0,472727650.0,-93.0,-7062200.0,74800,-0.93,4516452000,2924110398000
139130,iM금융지주,-6884,-127428230,55312.0,1025957445.0,-46152.0,-855825165.0,-2276.0,-42704050.0,18440,-1.13,5935570900,2920221243520
302440,SK바이오사이언스,15651,579785750,-1961.0,-70081125.0,-11958.0,-445233875.0,-1829.0,-68081550.0,36750,-2.26,2383477250,2883278322750
009420,한올바이오파마,26241,1438313800,-62867.0,-3455856750.0,35092.0,1931879650.0,1565.0,87388700.0,54400,-1.98,11850500400,2841890707200
004800,효성,4,-22121800,-6291.0,-1077966900.0,6234.0,1091635400.0,49.0,7760500.0,166400,-1.65,6499403250,2785603724800
097950,CJ제일제당,5256,959815650,964.0,178309650.0,-6121.0,-1119782800.0,-178.0,-32825400.0,183000,0.11,6423991100,2754916038000
085620,미래에셋생명,4350,90068130,1845.0,40582490.0,-6144.0,-129665550.0,-287.0,-5787750.0,19860,0.0,4254139900,2684674800000
003690,코리안리,-2336,-36758685,47321.0,696078910.0,-49470.0,-725108155.0,3389.0,49790220.0,14610,0.0,2600431820,2581894262910
282330,BGF리테일,3732,552746450,-8950.0,-1321910850.0,3758.0,552533700.0,1436.0,213070300.0,148600,-1.07,6713200300,2568388431600
450080,에코프로머티,36571,1324017100,-2764.0,-91388850.0,-34003.0,-1239583250.0,-110.0,-4184300.0,35950,-1.51,6674510900,2545758626500
007340,DN오토모티브,47158,2081234750,-18755.0,-822626400.0,-29059.0,-1287744625.0,543.0,24102275.0,43500,-4.4,6214789850,2545222627500
026960,동서,-7443,-191373150,5703.0,146897450.0,1720.0,43965700.0,0.0,0.0,25500,0.0,967301400,2542350000000
383220,F&F,-6274,-416753700,13448.0,898377350.0,-6869.0,-461730850.0,-231.0,-15048600.0,66300,1.07,4112722250,2539759072500
004370,농심,-61,-32824500,-714.0,-289744750.0,780.0,324674750.0,-10.0,-4179500.0,417000,0.48,6767664250,2536461714000
011170,롯데케미칼,80256,4632487100,-58668.0,-3381739950.0,-21621.0,-1252570350.0,-7.0,-498300.0,57400,-2.38,8762411950,2455309050600
489790,한화비전,53741,2631058200,-49742.0,-2436092525.0,-4398.0,-214501475.0,371.0,18187550.0,48050,-3.32,9018774950,2425967139500
004990,롯데지주,37174,910129875,9546.0,238435125.0,-48271.0,-1186793950.0,1120.0,27616700.0,24300,-2.21,2791850350,2421829756800
001720,신영증권,-1517,-227035900,1074.0,159855700.0,443.0,67180200.0,0.0,0.0,147300,-0.27,881220400,2421612000000
005850,에스엘,12492,641372000,-7287.0,-374260150.0,-5242.0,-269002450.0,14.0,704300.0,50800,-2.12,2881287150,2359584816000
279570,케이뱅크,-217529,-1259862440,-35157.0,-203962880.0,254623.0,1475052560.0,-100.0,-572000.0,5810,1.22,5243106690,2357088827310
005440,현대지에프홀딩스,-128512,-1611066635,48073.0,609061590.0,48922.0,606305655.0,32762.0,411290220.0,12640,5.6,4151884720,2318140595360
483650,달바글로벌,39055,7198252300,-72048.0,-13230185000.0,32302.0,5902936750.0,553.0,103196050.0,182800,-2.09,29215262300,2289737262000
204320,HL만도,4378,199425575,-40755.0,-1980336525.0,25759.0,1256432250.0,10340.0,510723150.0,48600,-3.19,17365565375,2282116032000
000240,한국앤컴퍼니,22558,544617200,13670.0,333697750.0,-36236.0,-878506750.0,8.0,191800.0,24000,-2.24,2033341875,2278445760000
018670,SK가스,-1826,-447875250,2234.0,546590000.0,-421.0,-101850250.0,15.0,3617500.0,243000,1.46,2031895750,2252426292000
009970,영원무역홀딩스,3,-396800,-217.0,-34111700.0,214.0,34508500.0,,,171600,0.53,1253746000,2222874997200
103140,풍산,-34849,-2788779300,35220.0,2800382600.0,488.0,56682550.0,-995.0,-79043650.0,78400,2.48,10243425200,2197103395200
081660,미스토홀딩스,-5377,-220594450,-14331.0,-586592650.0,19966.0,818156050.0,-258.0,-10968950.0,41150,1.35,4073446900,2184729216000
051600,한전KPS,-56861,-2767135150,41434.0,2020778425.0,18428.0,892110925.0,-2639.0,-127991550.0,48450,2.32,11638545325,2180250000000
030000,제일기획,23000,434781895,-47788.0,-905240030.0,24020.0,455918755.0,55.0,1041900.0,18930,-0.37,4264676085,2177730389250
069960,현대백화점,-27488,-2786741150,27362.0,2789852250.0,-43843.0,-4470774700.0,45434.0,4616385200.0,100500,2.87,22903136000,2167273656000
014680,한솔케미칼,8898,1774393500,-12211.0,-2435688500.0,2776.0,553419900.0,514.0,103273200.0,198000,-1.98,7013578400,2137219128000
007070,GS리테일,-2222,-59214525,-25016.0,-623030025.0,27332.0,684644000.0,-114.0,-2897450.0,25150,0.2,3414067025,2102726487250
139480,이마트,-54624,-4146706250,20630.0,1567434250.0,34394.0,2610334900.0,-367.0,-28543300.0,75900,2.29,10316863900,2094522662100
073240,금호타이어,-109643,-827626290,-65051.0,-473691235.0,161941.0,1207424115.0,15752.0,116271520.0,7240,-1.5,12465370090,2079764477880
112610,씨에스윈드,29861,1364229325,35382.0,1745144350.0,-64845.0,-3091367400.0,-345.0,-15402575.0,48350,-1.33,19312747625,2038987335050
002790,아모레퍼시픽홀딩스,-7472,-195221825,2790.0,74128725.0,5926.0,153597550.0,-1259.0,-32898200.0,26100,-1.32,1996404100,1995558498000
181710,NHN,133427,8266356050,-3688.0,-222241250.0,-126653.0,-7860117450.0,-3143.0,-187530450.0,59900,-15.4,45866777850,1961913026100
457190,이수스페셜티케미컬,13616,890908750,-14533.0,-941195000.0,719.0,36909850.0,205.0,13837100.0,64400,-2.28,7739695150,1946095356800
020150,롯데에너지머티리얼즈,-9511,-359215825,-13794.0,-508738475.0,24105.0,898242650.0,-489.0,-18391900.0,36500,-3.57,5358338050,1911339399500
462870,시프트업,17172,537351250,203.0,6411375.0,-17377.0,-543825325.0,0.0,0.0,31200,-1.11,1011433550,1832746968000
089860,롯데렌탈,-41433,-2054322275,22363.0,1112910850.0,20899.0,1032076500.0,-1822.0,-90317575.0,49600,-1.39,6365371075,1800945644800
439260,대한조선,-9746,-472361300,-415.0,-19599750.0,9910.0,479913300.0,250.0,12000000.0,47250,-1.36,1698283675,1799692492500
475150,SK이터닉스,103254,5301672550,-129844.0,-6645005550.0,21641.0,1088604700.0,4737.0,244804100.0,51000,-2.11,46742728800,1737417204000
000155,두산우,-997,-435356000,-589.0,-256743000.0,1758.0,767517000.0,-153.0,-67180500.0,429000,-0.12,2481208000,1714482198000
071970,HD현대마린엔진,-10927,-566881650,-5521.0,-281271850.0,16651.0,858791100.0,-159.0,-8427100.0,50200,-1.95,5068014800,1702859049000
000120,CJ대한통운,-4211,-312547600,-128.0,-8806200.0,3618.0,268199700.0,752.0,55448300.0,73600,-0.14,2419452850,1678988518400
023590,다우기술,-13441,-518920975,331.0,12861575.0,13112.0,506136800.0,-2.0,-77400.0,38550,1.58,1299368875,1668725877600
006040,동원산업,3613,135870700,-8211.0,-308142800.0,4598.0,172272100.0,0.0,0.0,37650,-0.4,1547911950,1661901835350
