종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,-381688038,150699155,273280123,-42291240,4430.0,6.360000133514404,1016280652.0
006840,AK홀딩스,-10828745,-435545,9813030,1451260,7340.0,0.9599999785423279,70753930.0
027410,BGF,-57902540,-45000260,102902800,0,4050.0,1.0,344128890.0
282330,BGF리테일,-1695549650,2656131500,-989468550,28886700,133500.0,9.15999984741211,10161418850.0
138930,BNK금융지주,1980884600,951114895,-2940124305,8124810,14920.0,-0.12999999523162842,15366145125.0
001460,BYC,8214900,26521450,-37706300,2969950,38450.0,8.920000076293945,448536275.0
001465,BYC우,-6785250,9384750,-2599500,0,25400.0,6.050000190734863,50006350.0
001040,CJ,-3246152650,1278128950,2226483200,-258459500,145900.0,5.880000114440918,18183608750.0
079160,CJ CGV,-537970555,-42003985,462799830,117174710,5380.0,4.670000076293945,3465321665.0
00104K,CJ4우(전환),-58999000,-8849100,81048100,-13200000,135500.0,5.78000020980835,1164256300.0
000120,CJ대한통운,-323039150,1615474900,-1245322650,-47113100,78200.0,1.690000057220459,4004230550.0
011150,CJ씨푸드,-575847,70875,504972,0,2025.0,1.0,65958491.0
011155,CJ씨푸드1우,431180,-81500,-349680,0,7440.0,0.949999988079071,22724670.0
001045,CJ우,-257580450,7906950,251538500,-1865000,76600.0,9.119999885559082,596282750.0
097950,CJ제일제당,-3412108950,1709946600,1722942850,-20780500,203000.0,2.7799999713897705,7198414900.0
097955,CJ제일제당 우,-211383800,6079200,205304600,0,126500.0,0.1599999964237213,533917150.0
000480,CR홀딩스,-3487100,2367085,1120015,0,4620.0,0.10999999940395355,27945415.0
000590,CS홀딩스,-10306500,-3182900,13489400,0,66300.0,0.15000000596046448,89265450.0
012030,DB,-46072848,59377292,-13304444,0,1459.0,-1.8799999952316284,718965614.0
005830,DB손해보험,-568826300,7725837850,-7139291250,-17720300,159800.0,2.700000047683716,19217650200.0
016610,DB증권,-7470420,-34435880,41906300,0,9100.0,-0.4399999976158142,307235230.0
000990,DB하이텍,519056950,-3402964500,3033865650,-149958100,88600.0,-1.559999942779541,54044060950.0
001530,DI동일,-41635000,-21900300,63535300,0,24250.0,-0.4099999964237213,209255625.0
015590,DKME,-8556853,4845,8552008,0,1615.0,-4.210000038146973,57042783.0
000210,DL,-658436650,53332850,615092250,-9988450,49700.0,-2.930000066757202,3097611850.0
000215,DL우,2106650,7600,-2227700,113450,22650.0,-1.090000033378601,22320950.0
375500,DL이앤씨,-5306831150,8502970350,-3247825000,51685800,72100.0,1.690000057220459,28803901800.0
37550L,DL이앤씨2우(전환),-126791150,123616650,3174500,0,47950.0,2.130000114440918,174704100.0
37550K,DL이앤씨우,17497300,971100,-18778400,310000,23700.0,-1.25,64721650.0
007340,DN오토모티브,-3251975275,2997302200,240711625,13961450,47800.0,3.0199999809265137,9112812125.0
004840,DRB동일,-9464255,219675,9244580,0,4395.0,0.23000000417232513,32632580.0
155660,DSR,-229340,-1400130,-4979035,6608505,4520.0,-0.9900000095367432,75726795.0
069730,DSR제강,2476630,0,-5845290,3368660,5690.0,0.18000000715255737,45731100.0
017860,DS단석,70735640,711430,-76021890,4574820,11260.0,-1.5700000524520874,677622190.0
092780,DYP,9045385,5062745,-14108060,-70,3220.0,-1.6799999475479126,31880985.0
017940,E1,-22594800,15918900,6675900,0,84800.0,0.7099999785423279,367357600.0
365550,ESR켄달스퀘어리츠,88530712,-182921075,90398293,3992070,3185.0,-0.7799999713897705,760915410.0
383220,F&F,-1031233900,-72462050,998480450,105215500,67000.0,3.0799999237060547,5306923500.0
007700,F&F홀딩스,40215400,-8674840,-31540560,0,14170.0,-0.5600000023841858,168750860.0
114090,GKL,106274590,43136970,-155472680,6061120,9310.0,0.4300000071525574,750707140.0
078930,GS,-3678090700,20466671450,-17251200250,462619500,98800.0,4.0,52437291700.0
006360,GS건설,-32357721650,39900159575,-7621486200,79048275,32600.0,4.650000095367432,233985464875.0
001250,GS글로벌,-200754557,283855,199889942,580760,2875.0,2.680000066757202,1419867668.0
007070,GS리테일,-1333802600,1219033275,98811025,15958300,26450.0,6.650000095367432,8240787050.0
078935,GS우,49652300,31419300,-86930500,5858900,58900.0,1.2000000476837158,235223250.0
499790,GS피앤엘,-696569825,117335900,614748125,-35514200,44100.0,-0.8999999761581421,2022525575.0
012630,HDC,-513069200,549108300,-3643350,-32395750,22700.0,2.25,1794286925.0
039570,HDC랩스,-4723550,319930,4403620,0,7460.0,-0.6700000166893005,72615210.0
089470,HDC현대EP,-358764973,20651568,337492985,620420,3970.0,-4.340000152587891,2093142934.0
267270,HD건설기계,-688166350,3269364200,-1591058350,-990139500,141900.0,0.0,45679508850.0
009540,HD한국조선해양,-6057025500,9587686000,-3467940500,-62720000,400000.0,1.0099999904632568,38081225500.0
267250,HD현대,-1244371500,5974841000,-4808669000,78199500,219000.0,0.0,21369108250.0
443060,HD현대마린솔루션,-356367200,-591642350,946071150,1938400,195800.0,1.399999976158142,10930497350.0
071970,HD현대마린엔진,1074481500,735165950,-1853344050,43696600,56400.0,-4.730000019073486,8849962500.0
322000,HD현대에너지솔루션,-2179469450,-2057420450,4105366700,131523200,134000.0,-1.399999976158142,32442498050.0
267260,HD현대일렉트릭,161272000,2510133500,-2505239500,-166166000,761000.0,-1.4199999570846558,103577999500.0
329180,HD현대중공업,-3037807250,10279388250,-7339606000,98025000,507000.0,-0.38999998569488525,74680289000.0
097230,HJ중공업,-5629935,93070635,-88798770,1358070,16700.0,-2.9100000858306885,4685480655.0
014790,HL D&I,-1610590,2029340,-418750,0,2480.0,0.4000000059604645,110170590.0
003580,HLB글로벌,13851685,-1056359,-12795326,0,1440.0,-0.4099999964237213,94602850.0
204320,HL만도,-6652923400,1757798900,4585861800,309262700,51200.0,1.190000057220459,26734732625.0
060980,HL홀딩스,-121161425,-156097225,276081150,1177500,39500.0,0.8899999856948853,586262600.0
011200,HMM,-6447708475,3349602450,3145033375,-46927350,21400.0,1.4199999570846558,17338669475.0
035000,HS애드,-80826360,-625420,73950130,7501650,6650.0,1.3700000047683716,175944690.0
002460,HS화성,-18920950,-740500,19661450,0,11600.0,0.4300000071525574,179634190.0
487570,HS효성,-143894100,177350,142595850,1120900,45900.0,2.3399999141693115,673155200.0
298050,HS효성첨단소재,-541424300,1050929900,-499378100,-10127500,179200.0,2.1700000762939453,3516213100.0
015360,INVENI,-126558345,-11400440,136541285,1417500,14290.0,1.7799999713897705,746563495.0
294870,IPARK현대산업개발,-3530299400,1426159425,2453403725,-349263750,22700.0,4.610000133514404,6836736025.0
