종목코드,종목명,개인_순매수거래대금,기관_순매수거래대금,외국인_순매수거래대금,기타법인_순매수거래대금,종가,등락률,거래대금
095570,AJ네트웍스,46645970,8502750,-97357230,42208510,4270.0,-1.2699999809265137,385338735.0
006840,AK홀딩스,15288175,-11165680,-4122495,0,5820.0,0.5199999809265137,99041875.0
027410,BGF,-15428450,1051100,14393590,-16240,3990.0,0.6299999952316284,261160890.0
282330,BGF리테일,-95207500,530401750,-431833950,-3360300,123000.0,-1.0499999523162842,5096434100.0
138930,BNK금융지주,-624438015,605501635,33735890,-14799510,18610.0,-0.9100000262260437,14724954300.0
001460,BYC,8592025,-5634675,-2957350,0,35400.0,-0.2800000011920929,99939675.0
001465,BYC우,-2585300,900,2584400,0,23550.0,0.4300000071525574,31572600.0
001040,CJ,1813815150,-1857879050,182159200,-138095300,152000.0,-2.0,14134653500.0
079160,CJ CGV,-330564658,179558011,151006647,0,4530.0,2.369999885559082,1052801771.0
00104K,CJ4우(전환),106808400,143294300,-244303100,-5799600,147300.0,-1.5399999618530273,1419359500.0
000120,CJ대한통운,451938050,-767216850,315276500,2300,76400.0,-0.25999999046325684,2709125700.0
011150,CJ씨푸드,-17194194,-14105,17208299,0,2015.0,0.949999988079071,57077171.0
011155,CJ씨푸드1우,73930,-82200,8270,0,8270.0,2.3499999046325684,1240820.0
001045,CJ우,155701700,-28617000,-128213200,1128500,66700.0,-1.909999966621399,363526500.0
097950,CJ제일제당,-3024737250,4162183800,-838725850,-298720700,199100.0,2.4200000762939453,11810640400.0
097955,CJ제일제당 우,23765900,-15350200,-10722400,2306700,121800.0,0.7400000095367432,429497250.0
000480,CR홀딩스,-128558770,1027535,127531235,0,4960.0,0.30000001192092896,301757925.0
000590,CS홀딩스,-3077600,2398900,678700,0,71000.0,0.7099999785423279,33926600.0
012030,DB,95141642,-2620942,-92520700,0,1553.0,-1.7699999809265137,1639801866.0
005830,DB손해보험,135818100,1831414700,-3136525600,1169292800,145900.0,-0.6100000143051147,19054449400.0
016610,DB증권,-50722150,-42989200,95550990,-1839640,10100.0,2.8499999046325684,734744390.0
000990,DB하이텍,2422376600,-12091257000,10093620400,-424740000,112900.0,-6.460000038146973,53201131650.0
001530,DI동일,-159818325,14348750,-134935275,280404850,22450.0,-1.5399999618530273,722269175.0
015590,DKME,-83810320,-2090,79768675,4043735,2090.0,-0.949999988079071,264051029.0
000210,DL,-572591800,-808264000,1380764050,91750,45700.0,-0.8700000047683716,4045957625.0
000215,DL우,-4639350,-542000,4925750,255600,21550.0,0.4699999988079071,67148500.0
375500,DL이앤씨,-1542989850,-83735950,1698526650,-71800850,66600.0,3.740000009536743,28023663500.0
37550L,DL이앤씨2우(전환),-101702950,72986450,28716500,0,45000.0,3.569999933242798,257261200.0
37550K,DL이앤씨우,-412300,45100,344750,22450,22650.0,0.8899999856948853,58983125.0
